일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,5.9,5.9,5.9,5.9,5.9,5.9,6.0,5.9,5.9,5.9,5.9,5.9,6.0,5.9,5.9,5.7,5.8,5.7,5.7,5.8,5.7,5.8,5.8,5.9,6.0,5.9,5.7
02,5.9,5.9,5.8,5.8,5.7,5.6,5.7,5.6,5.7,5.7,5.7,5.8,5.8,5.8,5.7,5.7,5.6,5.7,5.6,5.6,5.6,5.6,5.7,5.7,5.9,5.7,5.6
03,5.7,5.8,5.7,5.8,5.6,5.5,5.5,5.5,5.6,5.6,5.7,5.7,5.7,5.8,5.8,5.8,5.7,5.8,5.7,5.6,5.6,5.6,5.6,5.7,5.8,5.7,5.5
04,5.7,5.8,5.8,5.8,5.7,5.5,5.5,5.5,5.6,5.5,5.6,5.6,5.6,5.7,5.7,5.7,5.7,5.7,5.5,5.5,5.5,5.6,5.5,5.6,5.8,5.6,5.5
05,5.6,5.6,5.7,5.7,5.6,5.5,5.4,5.5,5.5,5.4,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.3,5.2,5.3,5.4,5.3,5.4,5.7,5.5,5.2
06,5.4,5.4,5.4,5.4,5.3,5.3,5.2,5.3,5.2,5.3,5.2,5.3,5.3,5.2,5.2,5.3,5.2,5.3,5.2,5.1,5.1,5.2,5.3,5.2,5.4,5.3,5.1
07,5.2,5.3,5.3,5.3,5.3,5.2,5.2,5.2,5.1,5.2,5.2,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.0,5.3,5.2,5.0
08,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.0,5.0,5.0,5.0,4.9,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.1,4.9
09,5.0,5.1,5.1,5.1,5.2,5.2,5.1,5.2,5.1,5.1,5.1,5.1,5.0,4.9,5.0,5.1,5.1,5.1,5.0,5.1,5.1,5.1,5.2,5.1,5.2,5.1,4.9
10,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.0,5.1,5.0,5.1,5.0,5.1,5.2,5.2,5.2,5.2,5.1,5.0
11,5.2,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.2,5.1,5.2,5.1,5.1,5.2,5.2,5.2,5.2,5.0
12,5.2,5.2,5.2,5.2,5.2,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.2,5.3,5.3,5.3,5.3,5.2,5.3,5.3,5.2
13,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.3,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.3,5.3
14,5.4,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.4,5.4,5.4,5.4,5.4,5.4,5.4,5.1,5.2,5.1,5.3,5.2,5.3,5.3,5.4,5.4,5.4,5.3,5.1
15,5.3,5.3,5.4,5.3,5.3,5.3,5.2,5.3,5.4,5.4,5.4,5.4,5.3,5.3,5.3,5.2,5.0,5.2,5.2,5.1,5.1,5.2,5.2,5.2,5.4,5.3,5.0
16,5.2,5.1,5.1,5.1,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.1,5.0,4.9,4.8,4.6,4.8,4.8,4.9,4.7,4.8,4.8,4.8,5.2,4.9,4.6
17,4.8,4.8,4.7,4.7,4.6,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.7,4.6,4.6,4.3,4.6,4.4,4.5,4.5,4.5,4.6,4.5,4.8,4.6,4.3
18,4.6,4.6,4.5,4.5,4.4,4.3,4.3,4.3,4.4,4.5,4.4,4.4,4.5,4.5,4.5,4.5,4.4,4.5,4.5,4.4,4.5,4.4,4.5,4.5,4.6,4.5,4.3
19,4.5,4.6,4.6,4.6,4.5,4.4,4.4,4.4,4.5,4.4,4.5,4.5,4.6,4.6,4.7,4.6,4.6,4.6,4.5,4.4,4.5,4.4,4.5,4.5,4.7,4.5,4.4
20,4.6,4.6,4.6,4.5,4.5,4.4,4.4,4.4,4.4,4.4,4.5,4.5,4.5,4.5,4.6,4.6,4.5,4.6,4.2,4.2,4.4,4.4,4.3,4.4,4.6,4.5,4.2
21,4.4,4.5,4.5,4.5,4.4,4.4,4.1,4.4,4.2,4.3,4.2,4.3,4.3,4.3,4.4,4.4,4.4,4.4,4.2,4.2,4.2,4.3,4.3,4.3,4.5,4.3,4.1
