일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,4.5,4.6,4.6,4.5,4.5,4.5,4.5,4.5,4.6,4.6,4.6,4.6,4.7,4.7,4.6,4.5,4.5,4.5,4.6,4.5,4.6,4.6,4.6,4.7,4.7,4.6,4.5
02,4.7,4.6,4.7,4.6,4.6,4.6,4.6,4.6,4.5,4.6,4.6,4.6,4.7,4.7,4.7,4.5,4.6,4.5,4.5,4.6,4.5,4.6,4.6,4.7,4.7,4.6,4.5
03,4.7,4.7,4.7,4.7,4.5,4.5,4.7,4.5,4.6,4.7,4.7,4.8,4.8,4.8,4.8,4.7,4.7,4.7,4.6,4.7,4.7,4.7,4.8,4.8,4.8,4.7,4.5
04,4.9,4.9,4.9,4.8,4.7,4.7,4.6,4.7,4.7,4.7,4.8,4.8,4.8,4.9,4.8,4.8,4.7,4.8,4.7,4.6,4.8,4.7,4.8,4.8,4.9,4.8,4.6
05,4.8,4.9,4.9,4.9,4.8,4.7,4.7,4.7,4.9,4.8,4.9,4.9,4.9,4.9,5.0,5.0,5.0,5.0,5.0,5.0,5.1,5.0,5.1,5.1,5.1,4.9,4.7
06,5.0,5.0,5.1,5.0,5.0,4.8,4.7,4.8,4.9,4.8,4.8,4.8,4.8,4.9,4.9,4.9,5.0,4.9,4.8,4.8,4.9,4.9,4.9,4.9,5.1,4.9,4.7
07,4.9,5.0,5.0,5.0,4.9,4.9,4.7,4.9,4.7,4.8,4.7,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.7,4.7,4.8,4.9,4.8,4.9,5.0,4.8,4.7
08,4.9,4.9,4.9,4.9,4.9,4.9,4.8,4.9,4.7,4.9,4.9,4.8,4.8,4.8,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.8,4.9,4.9,4.9,4.7
09,4.9,4.9,4.9,5.0,5.0,4.9,5.0,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,4.9,5.0,4.9,5.0,5.1,5.1,5.1,5.2,5.1,5.2,5.0,4.9
10,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.1,5.1,5.1,5.1,5.1,5.1,5.2,5.2,5.2,5.2,5.1,5.2,5.2,5.0
11,5.1,5.1,5.1,5.1,5.2,5.2,5.1,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.0,5.1,5.2,5.1,5.0,5.1,5.2,5.2,5.2,5.2,5.2,5.1,5.0
12,5.0,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.2,5.1,5.2,5.1,5.1,5.1,5.2,5.2,5.2,5.2,5.2,5.0
