일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.31.61.21.20.91.21.21.22.22.52.43.24.14.85.86.05.06.02.52.62.72.42.11.1,6.0,2.6,0.5
02,0.61.11.91.51.72.12.12.11.73.03.73.83.23.54.12.82.92.82.72.42.32.43.12.7,4.1,2.5,0.6
03,3.04.64.24.85.13.84.83.84.64.03.83.34.04.43.83.33.03.32.63.73.02.93.13.3,5.1,3.8,2.6
04,3.03.13.02.93.54.15.04.14.42.91.32.22.51.72.14.42.44.41.00.90.60.91.11.7,5.0,2.5,0.6
05,3.13.23.13.43.34.34.14.36.05.75.96.77.28.510.111.311.411.312.011.811.010.910.911.8,12.0,7.6,3.1
06,11.811.19.79.18.97.26.97.28.69.78.77.47.16.86.05.46.35.43.01.30.40.40.40.9,11.8,6.3,0.4
07,1.53.32.50.90.41.01.61.00.70.70.40.40.80.60.50.60.40.61.91.71.62.22.32.2,3.3,1.2,0.4
08,1.91.51.41.00.30.40.50.40.71.82.73.42.63.03.43.13.33.12.92.52.42.62.62.3,3.4,2.1,0.3
09,1.91.20.30.40.80.80.40.80.10.40.71.42.12.43.33.12.33.12.33.03.13.02.42.7,3.3,1.7,0.1
10,2.23.03.84.23.02.32.92.33.02.52.93.22.00.50.41.52.01.50.81.21.21.41.82.3,4.2,2.2,0.4
11,2.12.33.32.91.60.72.60.71.22.52.61.71.40.60.91.71.71.72.32.21.82.21.81.5,3.3,1.9,0.6
12,1.31.41.10.70.91.61.81.60.31.10.61.51.63.73.13.12.43.12.01.72.82.12.52.4,3.7,1.8,0.3
13,3.23.03.12.92.32.22.92.23.43.74.73.83.84.22.33.53.33.52.82.42.83.73.94.3,4.7,3.2,2.2
14,5.12.91.91.13.44.73.84.74.54.35.15.54.34.34.45.23.65.22.72.83.03.23.84.1,5.5,3.8,1.1
15,3.93.64.04.23.73.73.73.73.43.13.44.73.24.14.23.22.63.23.02.73.04.24.23.9,4.7,3.6,2.6
16,3.73.24.23.92.83.63.93.62.24.34.03.63.12.01.50.71.10.71.01.00.90.91.01.1,4.3,2.4,0.7
17,2.82.41.90.90.72.02.62.00.70.80.41.13.33.75.24.54.04.54.14.44.13.93.32.9,5.2,2.6,0.4
18,3.22.83.44.34.44.02.94.02.63.53.73.54.64.35.05.86.95.84.76.26.87.18.07.7,8.0,4.7,2.6
19,7.27.87.97.68.18.66.58.67.67.17.47.26.56.18.19.17.69.17.66.26.77.46.45.8,9.1,7.3,5.8
20,6.15.43.93.93.74.04.34.04.24.23.42.82.21.61.83.03.63.04.03.03.22.62.41.8,6.1,3.5,1.6
21,4.14.54.23.62.60.70.50.70.81.31.50.80.52.02.52.62.62.62.31.51.71.51.80.6,4.5,2.0,0.3
22,0.20.30.82.61.81.42.01.42.32.42.31.60.80.60.40.50.40.50.30.20.40.30.40.4,2.6,1.0,0.2
23,0.40.71.02.42.02.31.62.30.80.80.97.710.48.48.88.67.58.68.17.27.77.76.55.7,10.4,4.9,0.4
24,5.44.74.43.83.74.64.44.62.82.62.22.00.50.51.52.21.72.21.91.41.51.21.91.0,5.4,2.6,0.5
25,1.81.51.40.70.80.10.70.11.50.50.50.50.30.72.32.31.72.31.00.70.40.30.91.6,2.3,1.0,0.1
26,0.61.11.21.81.62.31.82.31.92.01.20.62.23.53.23.82.43.82.01.92.42.62.40.4,3.8,2.0,0.4
27,0.40.80.61.10.40.60.90.60.41.21.62.23.13.53.63.53.73.52.53.02.41.92.01.7,3.7,1.9,0.4
28,1.40.91.01.20.70.40.20.41.51.71.40.70.50.50.40.50.60.50.50.40.00.60.60.7,1.7,0.7,0.0
29,0.91.20.70.50.51.52.21.51.11.21.60.71.42.01.04.02.64.02.52.82.62.11.42.0,4.0,1.7,0.5
30,2.11.81.10.40.21.31.51.31.00.40.60.52.63.02.82.92.12.91.71.72.22.21.81.0,3.0,1.6,0.2
TOTAL,2.92.92.72.72.52.62.72.62.52.72.72.93.13.23.43.73.43.72.92.82.82.92.92.7,5.1,2.9,1.0
