일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.71.00.60.50.60.80.70.81.00.82.63.73.53.63.63.01.73.00.60.90.80.81.01.1,3.7,1.5,0.5
02,0.90.90.60.50.70.80.80.80.70.51.51.81.71.41.31.21.21.21.31.20.90.91.00.8,1.8,1.0,0.5
03,0.90.90.90.70.80.60.80.61.10.60.81.03.33.43.51.73.21.71.21.00.90.81.00.5,3.5,1.3,0.5
04,0.70.70.50.70.61.00.81.00.91.00.91.10.91.01.61.41.41.40.90.60.80.70.61.2,1.6,0.9,0.5
05,2.11.31.51.61.71.51.31.51.20.81.11.91.52.12.11.81.71.80.91.00.91.10.70.8,2.1,1.4,0.7
06,0.70.70.81.00.80.70.70.70.81.12.74.04.33.51.61.41.51.41.31.11.01.00.90.9,4.3,1.4,0.7
07,1.00.80.80.40.60.50.60.50.70.60.71.11.41.21.21.21.21.20.61.00.90.80.70.7,1.4,0.8,0.3
08,0.50.40.60.80.50.50.40.50.80.61.12.52.41.01.21.41.01.41.10.80.90.70.80.7,2.5,0.9,0.4
09,0.60.80.60.70.50.50.50.50.40.40.61.21.81.91.92.40.92.40.70.80.50.80.60.5,2.4,0.9,0.4
10,0.50.30.60.60.70.50.40.50.40.60.40.51.11.31.11.61.01.60.90.70.90.90.81.0,2.4,0.8,0.3
11,0.81.00.70.70.60.60.50.60.31.22.22.22.11.92.82.32.32.31.60.91.11.01.00.6,2.8,1.3,0.3
12,1.11.00.80.80.80.50.50.50.50.50.41.51.51.51.61.31.91.30.40.71.11.53.22.7,3.2,1.2,0.4
13,2.63.44.14.24.95.01.75.01.22.02.73.12.72.82.72.32.22.31.31.00.82.84.13.5,5.0,2.7,0.8
14,3.54.13.83.43.53.63.73.63.12.32.00.81.41.20.91.21.11.21.30.80.70.61.00.9,4.1,2.0,0.6
15,0.80.80.70.50.80.80.60.81.00.70.90.91.01.61.91.61.31.61.30.81.01.11.10.8,1.9,1.0,0.5
16,0.70.50.60.71.01.51.31.51.50.90.91.21.31.51.61.41.81.41.00.40.90.70.60.6,1.8,1.0,0.4
17,1.10.50.60.90.60.71.00.70.80.91.42.53.52.71.51.31.01.31.30.90.80.81.20.8,3.5,1.2,0.5
18,1.00.70.70.90.81.00.91.00.81.22.51.52.32.53.43.13.23.11.91.32.73.23.33.3,3.4,1.9,0.7
19,2.02.12.82.82.82.83.22.82.72.33.33.33.63.53.34.34.24.32.92.51.83.12.01.4,4.3,2.8,1.4
20,0.52.31.81.61.12.51.42.51.51.71.91.31.71.50.50.70.90.70.80.60.80.50.30.6,2.5,1.2,0.3
21,0.60.70.40.50.40.40.50.40.40.40.50.51.11.10.70.30.70.30.80.80.40.60.40.6,1.1,0.6,0.3
22,0.40.50.30.70.41.00.81.01.20.40.62.21.50.30.90.70.80.70.80.90.60.70.50.5,2.2,0.8,0.3
23,0.70.70.50.60.60.70.40.70.60.61.01.20.91.00.61.01.11.00.90.80.80.90.80.8,1.2,0.8,0.4
24,0.81.10.50.40.81.00.61.00.70.71.40.93.73.63.43.32.03.30.91.00.90.91.00.9,3.7,1.4,0.4
25,0.80.50.50.70.50.50.70.50.80.60.61.31.21.61.41.01.01.01.00.90.50.80.30.4,1.6,0.8,0.3
26,0.30.30.30.60.70.70.60.70.30.50.60.81.22.61.41.31.11.30.90.80.60.80.70.8,2.6,0.8,0.3
27,0.60.60.70.50.80.60.70.60.80.60.70.61.52.43.22.41.12.41.21.00.91.00.80.9,3.2,1.1,0.5
28,0.80.70.70.90.80.90.90.90.70.50.82.52.72.62.32.21.72.23.13.01.82.73.75.3,5.3,1.9,0.5
29,4.85.04.94.32.71.30.81.30.50.50.82.51.20.70.81.00.71.01.10.71.10.90.81.2,5.0,1.7,0.5
30,1.41.41.31.71.41.81.51.81.41.21.11.81.11.51.11.10.91.11.11.40.91.11.31.0,1.8,1.3,0.9
TOTAL,1.11.21.11.21.11.21.01.21.00.91.31.72.01.91.81.71.51.71.21.01.01.11.21.2,2.9,1.3,0.5
