일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,23.523.523.624.024.324.324.024.323.823.723.623.623.623.623.623.723.923.723.923.823.723.623.623.6,24.3,23.8,23.5
02,23.623.623.623.623.723.823.823.823.723.723.623.623.623.623.623.623.623.623.723.723.723.623.623.5,23.8,23.6,23.5
03,23.523.623.523.623.623.623.723.623.623.623.523.523.523.523.523.523.523.523.523.523.523.523.523.5,23.7,23.5,23.5
04,23.523.523.523.523.523.523.523.523.523.523.523.423.423.423.423.423.523.423.523.523.523.523.523.5,23.5,23.5,23.4
05,23.523.623.623.623.723.723.723.723.723.823.923.924.124.224.324.424.524.424.624.624.624.724.624.6,24.7,24.1,23.5
06,24.624.624.624.724.724.624.624.624.624.524.524.524.524.524.524.524.524.524.524.524.524.524.624.5,24.7,24.6,24.5
07,24.524.524.524.524.524.424.424.424.424.424.424.524.524.524.524.524.424.524.324.224.224.224.324.5,24.5,24.4,24.2
08,24.624.724.724.524.424.424.324.424.224.324.524.724.824.824.724.524.424.524.324.224.224.224.324.5,24.8,24.4,24.2
09,24.624.824.924.824.624.524.324.524.224.324.424.624.825.025.024.924.724.924.324.324.224.224.324.4,25.0,24.5,24.2
10,24.624.825.025.024.924.724.424.724.324.324.424.624.825.025.125.024.925.024.624.524.424.424.524.5,25.1,24.7,24.3
11,24.624.825.025.025.024.824.624.824.524.524.624.624.724.925.025.024.925.024.724.624.524.424.424.4,25.0,24.7,24.4
12,24.524.724.925.024.924.824.724.824.524.424.424.424.524.524.624.824.724.824.624.624.524.524.524.5,25.0,24.6,24.4
13,24.524.624.624.624.624.624.624.624.524.524.424.424.524.524.524.524.624.524.524.524.424.424.424.4,24.6,24.5,24.4
14,24.424.524.524.524.524.524.524.524.524.524.424.424.424.524.524.524.524.524.524.424.424.424.424.4,24.5,24.5,24.4
15,24.424.424.424.424.424.424.424.424.324.324.324.324.324.324.324.324.324.324.324.324.324.324.324.2,24.4,24.3,24.2
16,24.224.224.324.324.324.324.324.324.224.224.224.224.224.224.224.224.224.224.224.224.224.224.224.2,24.3,24.2,24.2
17,24.224.124.224.224.224.224.224.224.224.224.124.124.124.024.124.024.124.024.124.124.124.124.124.0,24.2,24.1,24.0
18,24.024.024.024.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.124.1,24.1,24.1,24.0
19,24.124.124.124.124.224.124.124.124.224.224.224.224.224.224.224.224.224.224.224.324.324.324.324.3,24.3,24.2,24.1
20,24.324.324.324.324.324.324.324.324.324.424.424.424.424.424.424.424.424.424.424.424.424.424.424.4,24.4,24.4,24.3
21,24.424.424.424.424.424.424.424.424.424.424.424.424.424.424.324.424.324.424.324.224.324.224.324.3,24.4,24.4,24.2
22,24.324.324.324.324.324.324.224.324.124.124.124.224.224.224.224.224.124.223.923.923.923.923.924.0,24.3,24.1,23.9
23,24.224.324.124.024.024.023.924.023.923.923.924.024.224.224.224.024.024.023.823.823.823.823.924.0,24.3,24.0,23.8
24,24.124.124.224.124.024.023.824.023.723.723.823.924.024.124.124.023.924.023.823.723.723.723.723.8,24.2,23.9,23.7
25,24.024.024.024.023.923.923.823.923.623.623.623.823.924.023.923.923.823.923.623.623.523.523.523.6,24.0,23.8,23.5
26,23.823.923.923.823.823.723.623.723.423.423.423.523.623.723.723.723.623.723.523.423.423.423.423.4,23.9,23.6,23.4
27,23.523.623.623.623.623.523.523.523.323.323.323.323.423.523.423.423.423.423.423.323.323.323.223.2,23.6,23.4,23.2
28,23.323.323.423.423.423.323.323.323.323.323.223.223.323.423.423.423.423.423.323.323.323.323.323.3,23.4,23.3,23.2
29,23.423.423.423.423.523.423.423.423.323.323.323.323.423.423.423.423.423.423.423.423.423.423.423.4,23.5,23.4,23.3
30,23.423.423.423.423.523.523.423.523.423.423.423.423.423.423.423.523.523.523.523.423.423.423.423.4,23.5,23.4,23.4
TOTAL,24.124.124.124.224.124.124.124.124.024.024.024.024.124.124.124.124.124.124.024.024.024.024.024.0,24.3,24.1,23.9
