일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,8.3,8.4,8.4,8.4,8.3,8.3,8.3,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.3,8.3,8.3,8.3,8.3,8.4,8.3,8.2
02,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.1,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.3,8.1,8.0
03,8.1,8.1,8.2,8.2,8.2,8.2,8.2,8.2,8.0,8.0,7.9,7.9,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.1,8.1,8.1,8.2,8.1,7.9
04,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.0,8.0,7.9,7.9,7.9,7.9,7.9,8.0,7.9,8.0,7.9,7.9,7.9,8.0,7.9,8.0,8.1,8.0,7.9
05,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.8,7.7,7.7,7.7,7.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,8.0,7.9,7.7
06,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.7,7.6,7.5,7.5,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6,7.6,7.8,7.7,7.5
07,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.5,7.5,7.5,7.6,7.6,7.5
08,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4
09,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.6,7.6,7.5,7.6,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.5,7.5
10,7.6,7.6,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.8,7.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.7,7.6
11,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.9,7.8
12,8.0,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.2,8.2,8.2,8.2,8.2,8.2,8.1,8.0
13,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.4,8.3,8.4,8.4,8.4,8.3,8.2
14,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.4
15,8.5,8.5,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.5,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5
16,8.7,8.7,8.6,8.6,8.7,8.6,8.5,8.6,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.7,8.5,8.4
17,8.5,8.5,8.5,8.4,8.4,8.4,8.4,8.4,8.1,8.1,8.1,8.1,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.0,8.0,8.1,8.5,8.2,8.0
18,8.1,8.1,8.1,8.1,8.1,8.1,8.1,8.1,7.9,7.9,7.8,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,8.1,7.9,7.8
19,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.9,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.9
20,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.0,7.9,7.9,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,8.1,7.9,7.8
21,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.8,7.7,7.7,7.6,7.6,7.6,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.9,7.8,7.6
22,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.7,7.6,7.6,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.6,7.5
23,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.5
24,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4,7.4,7.4,7.4,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4
25,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4,7.5,7.4,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.5,7.4
26,7.5,7.5,7.5,7.5,7.5,7.5,7.6,7.5,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.6,7.5
27,7.6,7.6,7.6,7.7,7.7,7.7,7.7,7.7,7.8,7.8,7.7,7.8,7.8,7.8,7.8,7.7,7.8,7.7,7.8,7.8,7.8,7.8,7.8,7.8,7.8,7.7,7.6
28,7.8,7.8,7.8,7.8,7.9,7.9,7.9,7.9,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.0,7.8
TOTAL,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.8,7.8,7.8,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,7.9,8.0,7.9,7.8
