일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,8.9,9.0,8.9,8.9,8.9,8.7,8.5,8.7,8.5,8.5,8.6,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.6,8.6,8.6,8.6,8.7,8.7,9.0,8.7,8.5
02,8.7,8.7,8.7,8.7,8.7,8.6,8.5,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.6,8.6,8.6,8.7,8.6,8.5
03,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.5,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5
04,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5,8.6,8.5,8.5,8.5,8.5,8.6,8.5,8.6,8.6,8.6,8.6,8.7,8.7,8.7,8.6,8.5
05,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.6,8.6,8.6,8.7,8.7,8.6,8.7,8.6,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.7,8.6
06,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.9,8.9,8.9,8.8,8.8
07,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.9,8.8,8.8,8.8,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.9,8.8,8.7
08,8.8,8.8,8.8,8.8,8.8,8.9,8.8,8.9,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.9,8.8,8.8
09,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8
10,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.7,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.7
11,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.7,8.7,8.7,8.8,8.7,8.7,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.8,8.7
12,8.8,8.8,8.8,8.7,8.7,8.6,8.6,8.6,8.6,8.6,8.7,8.7,8.7,8.6,8.6,8.6,8.6,8.6,8.5,8.5,8.5,8.5,8.5,8.5,8.8,8.6,8.5
13,8.5,8.5,8.5,8.5,8.4,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.3,8.2,8.3,8.2,8.2,8.2,8.2,8.2,8.2,8.5,8.3,8.2
14,8.2,8.2,8.2,8.2,8.2,8.1,8.0,8.1,8.0,8.0,8.0,8.0,8.0,8.0,8.1,8.1,8.1,8.1,8.1,8.1,8.2,8.1,8.1,8.1,8.2,8.1,8.0
15,8.2,8.1,8.2,8.1,8.2,8.2,8.2,8.2,8.2,8.1,8.1,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.2,8.3,8.3,8.3,8.3,8.2,8.1
16,8.3,8.3,8.3,8.3,8.3,8.4,8.4,8.4,8.5,8.5,8.4,8.5,8.4,8.4,8.4,8.4,8.5,8.4,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5,8.3
17,8.6,8.6,8.6,8.6,8.6,8.6,8.7,8.6,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.7,8.8,8.8,8.8,8.8,8.7,8.6
18,8.8,8.8,8.8,8.8,8.7,8.7,8.7,8.7,8.7,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.8,8.7,8.6
19,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.6,8.5,8.5,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.4,8.6,8.5,8.4
