일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.80.40.60.50.81.01.71.01.52.31.21.21.51.71.51.22.01.20.61.42.02.61.31.8,2.6,1.3,0.4
02,2.32.01.72.63.13.72.73.72.94.23.34.52.60.83.14.14.84.12.91.73.04.33.73.3,4.8,3.1,0.8
03,2.52.93.53.53.51.73.01.73.23.84.25.55.15.14.33.83.53.82.92.21.72.51.42.1,5.5,3.2,1.4
04,3.52.73.72.52.83.43.73.43.52.81.91.82.62.31.61.31.11.30.60.90.60.61.00.7,3.7,2.1,0.6
05,0.90.70.70.70.70.80.70.80.70.40.70.60.42.63.12.92.92.94.65.34.86.36.46.5,6.5,2.4,0.4
06,7.98.49.810.49.34.24.74.22.02.11.91.82.01.72.62.11.72.10.81.20.90.90.80.9,10.4,3.4,0.8
07,1.01.50.70.71.20.70.80.70.71.00.91.91.82.23.32.11.12.11.31.51.21.31.20.9,3.3,1.3,0.6
08,0.91.10.80.70.90.40.50.41.22.42.32.63.03.12.31.81.81.82.11.51.30.70.81.0,3.1,1.5,0.4
09,0.91.02.20.91.61.70.61.71.52.02.83.03.53.43.12.92.62.92.22.44.35.95.44.4,5.9,2.6,0.6
10,5.25.83.61.91.93.93.03.94.74.73.84.44.74.44.14.54.04.53.03.33.52.43.71.4,5.8,3.7,1.4
11,2.41.00.60.50.50.51.50.51.71.81.92.62.31.91.91.71.41.71.00.80.70.90.81.1,2.6,1.4,0.5
12,1.01.81.41.61.00.81.40.81.01.61.62.42.52.21.02.22.12.22.01.92.12.01.72.0,2.5,1.7,0.8
13,3.14.14.23.72.23.63.33.63.03.04.54.96.04.95.05.55.35.54.74.95.66.25.15.8,6.2,4.4,1.8
14,6.45.75.75.95.24.96.14.95.46.05.86.05.45.25.84.95.84.95.75.25.64.84.44.7,6.4,5.5,4.4
15,5.75.64.35.05.85.85.55.85.45.74.55.65.65.35.74.32.94.32.62.32.72.93.13.6,5.8,4.5,2.3
16,4.03.33.21.21.41.30.91.31.61.01.01.72.02.73.22.62.32.60.90.81.31.11.81.4,4.0,1.8,0.3
17,1.01.12.91.10.40.60.50.60.72.22.63.03.22.82.02.21.42.20.51.11.31.52.71.6,3.2,1.6,0.4
18,0.41.01.81.61.91.92.81.92.31.73.24.35.06.35.15.87.65.87.77.32.12.23.03.0,7.9,3.7,0.4
19,3.42.53.11.41.51.81.81.81.41.51.71.91.91.51.71.21.01.23.91.71.50.72.33.8,3.9,1.9,0.7
20,4.43.75.96.44.95.15.85.17.06.76.75.85.65.14.83.73.63.73.52.23.23.84.04.0,7.0,4.8,2.2
21,4.24.03.63.72.92.52.52.52.34.14.44.94.54.34.03.74.03.74.84.84.95.15.75.2,5.7,4.0,1.0
22,3.11.72.21.92.32.42.42.42.72.82.93.13.02.62.42.41.62.41.21.21.11.00.90.7,3.1,2.1,0.7
23,1.00.90.70.50.70.70.40.70.40.61.21.41.22.52.82.61.52.61.20.91.21.51.30.9,2.8,1.2,0.4
24,1.21.10.91.11.10.91.20.91.00.91.32.34.61.01.23.43.43.41.11.21.00.91.11.0,4.6,1.5,0.9
25,0.70.71.51.01.41.31.61.31.31.52.71.61.92.11.72.01.72.00.31.11.10.70.90.6,2.7,1.3,0.3
26,0.80.40.80.60.90.70.70.70.50.40.41.02.32.10.90.60.90.60.60.70.70.60.80.7,2.3,0.8,0.4
27,0.60.50.50.50.70.60.50.60.90.91.51.41.52.52.32.02.12.01.31.41.01.01.21.7,2.5,1.2,0.5
28,2.40.40.70.70.40.30.50.30.71.41.91.61.72.21.81.01.81.01.31.21.10.90.90.8,2.4,1.1,0.3
29,0.91.00.80.80.40.80.70.80.31.01.62.62.92.21.62.21.82.21.11.41.11.01.11.1,2.9,1.3,0.3
30,1.01.01.00.90.80.60.50.60.40.61.11.12.02.82.92.31.92.31.21.21.10.90.90.8,2.9,1.3,0.4
TOTAL,2.42.32.42.12.12.02.12.02.12.42.52.93.13.02.92.82.72.82.22.22.12.22.32.3,4.4,2.4,0.9
