일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.31.31.11.21.21.31.01.31.01.22.31.72.11.11.11.30.71.30.60.70.60.80.70.5,2.3,1.1,0.5
02,0.50.61.41.01.31.11.61.10.92.02.32.72.92.61.71.51.21.51.82.11.81.10.91.0,2.9,1.5,0.5
03,0.80.80.40.60.60.61.00.60.80.40.70.20.20.20.30.90.60.90.80.70.70.60.60.7,1.0,0.6,0.2
04,0.60.50.70.60.70.70.60.73.22.73.14.35.03.64.71.80.71.83.12.21.70.80.71.1,5.0,2.0,0.5
05,1.50.81.71.81.60.91.50.92.32.92.31.50.81.21.02.61.72.60.70.80.71.31.01.3,2.9,1.4,0.5
06,0.90.70.80.91.20.70.80.71.10.70.71.21.62.52.32.61.92.60.90.70.80.81.21.3,2.6,1.2,0.7
07,1.31.60.71.21.00.60.80.60.60.91.71.61.81.92.52.31.62.30.90.80.70.90.70.5,2.5,1.2,0.5
08,0.60.60.80.40.41.00.61.00.80.81.72.73.43.72.32.30.92.30.70.60.60.70.80.9,3.7,1.2,0.4
09,0.50.50.40.70.90.70.50.70.60.60.60.61.02.00.80.71.40.70.70.70.80.50.50.6,2.0,0.7,0.4
10,0.60.60.50.70.40.70.80.70.80.80.71.10.31.30.61.40.41.40.50.70.60.90.50.6,1.4,0.7,0.3
11,0.80.71.00.80.80.80.60.80.70.60.61.11.22.31.21.00.71.00.50.70.70.50.71.6,2.3,0.9,0.5
12,0.80.90.80.80.80.70.70.71.71.00.80.80.61.21.91.91.71.91.80.71.21.01.01.3,2.0,1.2,0.6
13,1.02.41.52.41.51.41.81.41.92.92.12.82.62.72.22.92.92.92.32.32.52.52.62.8,2.9,2.3,1.0
14,2.32.02.42.31.71.21.11.20.61.20.91.51.82.32.51.11.11.10.80.80.80.81.10.8,2.5,1.4,0.6
15,0.60.81.00.70.90.81.10.81.10.90.71.10.81.21.91.71.91.71.71.81.00.61.82.0,2.0,1.2,0.6
16,1.71.61.51.40.70.60.70.60.63.04.65.74.54.45.54.92.64.90.80.70.80.70.60.7,5.7,2.1,0.6
17,0.80.50.70.70.90.81.30.80.80.81.42.43.03.13.52.82.02.82.32.22.02.11.01.0,3.5,1.7,0.5
18,0.70.71.21.00.80.91.10.90.80.91.31.31.82.02.92.31.82.30.81.00.90.70.70.8,2.9,1.2,0.7
19,0.81.10.90.91.00.80.60.80.81.01.41.41.21.61.81.50.81.50.90.71.20.70.80.8,1.8,1.0,0.5
20,0.50.30.50.80.70.50.70.50.50.41.00.81.91.71.51.60.81.61.31.41.00.70.60.6,1.9,0.9,0.3
21,0.70.70.60.60.70.61.10.61.10.90.80.90.50.50.70.80.70.80.60.60.50.81.00.7,1.8,0.8,0.5
22,0.91.01.20.80.91.21.21.21.31.62.22.32.21.52.82.82.72.81.91.51.00.62.02.6,2.8,1.7,0.6
23,3.02.62.62.42.42.62.82.62.63.02.83.34.03.53.23.63.33.62.31.91.10.60.60.7,4.0,2.5,0.6
24,0.61.31.00.80.91.00.61.00.60.70.91.11.13.71.91.41.71.40.70.80.90.80.70.7,3.7,1.1,0.6
25,0.70.40.50.40.60.91.00.90.81.11.01.21.82.22.02.21.82.20.70.60.80.71.10.8,2.2,1.0,0.4
26,0.70.80.50.50.50.60.60.60.50.90.70.51.82.33.63.52.33.50.90.50.30.70.60.4,3.6,1.1,0.3
27,0.60.70.80.60.60.50.50.50.40.80.61.41.71.61.61.01.51.00.50.40.70.70.40.6,1.7,0.8,0.4
28,0.60.80.60.40.70.80.60.80.90.60.80.91.51.71.31.21.71.20.80.80.91.00.70.8,2.2,1.0,0.4
29,0.60.80.60.60.50.71.00.70.61.20.80.82.92.81.21.51.21.51.40.70.50.50.70.8,2.9,1.0,0.5
30,0.90.50.60.80.80.60.50.60.60.41.11.00.91.51.81.71.31.71.81.10.90.70.90.6,1.8,0.9,0.3
31,0.60.90.60.80.60.91.00.90.91.11.22.01.71.93.02.32.02.31.10.70.70.80.80.8,3.0,1.2,0.6
TOTAL,0.90.91.00.90.90.91.00.91.01.21.41.71.92.12.12.01.52.01.21.00.90.90.91.0,2.7,1.2,0.5
