일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,23.923.924.024.024.124.124.124.124.024.024.024.024.024.124.124.224.224.224.324.324.324.324.324.3,24.3,24.1,23.9
02,24.324.324.324.324.424.324.324.324.224.124.124.124.124.124.124.124.224.124.224.224.124.023.923.8,24.4,24.2,23.8
03,23.823.823.924.224.424.524.524.524.124.023.923.823.723.723.924.124.324.124.624.424.124.023.923.8,24.6,24.1,23.7
04,23.823.823.924.124.324.524.724.524.324.124.023.923.923.923.923.924.123.924.424.424.224.124.124.1,24.7,24.1,23.8
05,24.124.124.124.224.324.324.524.324.524.324.224.224.124.024.024.124.124.124.424.424.424.324.324.3,24.6,24.3,24.0
06,24.324.324.324.324.424.524.524.524.624.524.424.424.324.324.224.324.324.324.424.624.624.624.624.5,24.6,24.4,24.2
07,24.424.424.524.524.524.624.724.625.025.025.024.824.624.524.524.524.524.524.524.624.824.925.025.0,25.0,24.7,24.4
08,25.024.824.724.624.624.624.624.625.125.325.525.525.425.024.824.724.624.724.624.724.824.925.125.2,25.5,24.9,24.6
09,25.425.425.225.024.924.924.824.925.025.225.625.825.925.825.325.224.925.224.824.824.925.025.125.4,25.9,25.2,24.8
10,25.725.925.925.525.325.225.125.225.125.325.525.926.326.426.225.725.525.724.924.925.025.125.225.3,26.4,25.5,24.9
11,25.726.126.326.225.825.425.225.425.125.225.425.726.226.626.726.425.926.425.325.225.125.125.125.3,26.7,25.7,25.1
12,25.626.126.426.526.225.825.425.824.924.824.825.225.826.326.626.626.126.625.224.924.824.724.724.7,26.6,25.5,24.7
13,24.925.426.026.326.325.825.425.824.424.124.024.124.925.626.226.426.326.425.324.624.324.124.024.0,26.4,25.1,24.0
14,24.124.425.325.826.025.925.325.924.123.823.623.624.024.625.325.826.025.825.024.623.823.423.223.1,26.0,24.6,23.1
15,23.223.624.225.125.425.425.125.423.923.523.323.323.323.624.224.925.324.924.924.323.623.423.123.0,25.4,24.1,23.0
16,22.923.223.624.224.725.024.725.023.723.423.223.022.822.822.823.124.023.124.123.423.223.123.023.0,25.0,23.6,22.8
17,23.023.023.023.023.323.723.923.723.223.123.023.023.023.023.023.023.123.023.723.323.123.123.123.0,23.9,23.2,23.0
18,23.023.023.023.123.323.623.823.623.423.123.023.022.922.822.823.023.123.023.423.523.323.123.022.9,23.8,23.2,22.8
19,22.922.923.023.023.223.323.523.323.623.123.023.023.022.922.922.922.922.923.023.023.023.022.922.9,23.6,23.1,22.9
20,22.922.922.922.922.922.922.922.922.922.922.922.922.822.822.822.822.822.822.822.822.822.822.822.8,22.9,22.9,22.8
21,22.822.822.822.822.822.822.822.822.922.922.922.922.922.922.922.922.922.922.922.922.922.922.922.9,22.9,22.9,22.8
22,22.922.922.922.922.922.922.922.922.923.023.023.023.023.022.922.922.922.923.023.023.023.023.023.0,23.0,22.9,22.9
23,23.123.023.023.023.023.023.023.023.023.023.023.223.323.323.123.023.023.023.023.023.023.023.123.2,23.3,23.1,23.0
24,23.323.323.323.123.123.123.123.123.123.123.223.423.723.823.523.323.223.323.223.123.223.223.323.4,23.8,23.3,23.1
25,23.523.723.823.623.423.323.323.323.323.323.323.323.523.723.623.523.423.523.423.523.523.523.623.6,23.8,23.5,23.3
26,23.623.623.623.623.623.623.523.623.523.523.523.523.523.623.623.623.623.623.523.423.423.323.423.4,23.6,23.5,23.3
27,23.523.523.823.723.623.623.523.623.423.423.423.523.623.824.124.123.824.123.523.523.423.423.423.4,24.1,23.6,23.4
28,23.623.824.024.224.123.823.723.823.523.523.523.623.724.024.324.524.424.523.823.723.723.723.723.7,24.5,23.8,23.5
29,23.824.024.224.424.524.324.024.323.823.823.823.823.924.024.324.524.624.524.123.923.823.723.823.8,24.6,24.0,23.7
30,23.824.024.224.424.524.424.224.423.823.823.723.723.823.924.124.424.524.424.224.023.823.723.723.7,24.5,24.0,23.7
31,23.723.824.024.324.524.524.324.523.823.723.623.623.623.723.924.224.424.224.224.023.823.623.623.5,24.5,23.9,23.5
TOTAL,23.924.024.124.224.324.224.224.223.923.923.823.924.024.124.224.224.224.224.124.023.923.823.823.8,24.6,24.0,23.6
