어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,방어진,12미,S/P,74,1,"7,500","7,500","7,500"
(선)홍어,방어진,대,S/P,"1,450.1",1,"9,000","1,500","5,500"
(선)홍어,방어진,2미,S/P,62.8,1,"8,000","5,000","7,400"
(선)홍어,축산,대,S/P,72.4,1,"8,000","5,000","6,100"
(선)홍어,방어진,대,S/P,26.5,20,"50,000","8,000","9,600"
(선)홍어,방어진,3미,S/P,17.8,1,"5,000","5,000","5,000"
(선)홍어,속초,대,S/P,54.8,1,"6,500","2,000","2,900"
(선)홍어,완도,중,kg,11,1,"7,000","7,000","7,000"
(선)홍어,태안,중,kg,12.4,1,"6,500","4,000","6,100"
(선)홍어,방어진,1미,S/P,148,1,"7,500","2,500","5,100"
(선)홍어,포항,대,S/P,56.6,1,"4,000","4,000","4,000"
(선)홍어,목포,중,kg,4.9,1,"2,000","2,000","2,000"
