어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,안흥,대,kg,96.1,1,"7,000","3,000","5,700"
(선)홍어,방어진,5미,S/P,20.4,1,"8,000","8,000","8,000"
(선)홍어,신안,대,S/P,"1,527.4",1,"13,000","6,000","10,700"
(선)홍어,방어진,2미,S/P,2,5,"1,000","1,000","1,000"
(선)홍어,방어진,1미,S/P,9,1,"8,000","8,000","8,000"
(선)홍어,태안,중,kg,739.7,1,"8,000","2,500","4,300"
(선)홍어,포항,중,kg,49.9,1,"10,000","7,000","9,300"
(선)홍어,군산,대,S/P,54.3,20,"4,000","1,000","2,300"
(선)홍어,속초,대,S/P,93.3,1,"12,000","6,000","7,300"
(선)홍어,안흥,중,kg,"14,291.8",1,"13,000","2,000","6,700"
(선)홍어,방어진,2단,S/P,30.6,1,"8,000","7,000","7,500"
(선)홍어,방어진,대,c/s(상자),6.8,1,"7,000","7,000","7,000"
(선)홍어,군산,중,kg,885.7,1,"8,500","2,000","3,100"
(선)홍어,방어진,3미,S/P,15.8,1,"8,000","8,000","8,000"
(선)홍어,목포,대,S/P,537.9,1,"7,000","4,200","5,600"
(선)홍어,방어진,2미,S/P,12.3,1,"6,000","6,000","6,000"
(선)홍어,방어진,대,S/P,"1,721.7",1,"10,000","4,500","7,000"
(선)홍어,방어진,중,S/P,42.4,1,"6,000","5,000","5,400"
(선)홍어,속초,중,S/P,17.1,1,"9,000","7,000","7,600"
(선)홍어,방어진,중,c/s(상자),1,20,"130,000","130,000","130,000"
(선)홍어,방어진,5미,S/P,1,5,"1,000","1,000","1,000"
(냉)홍어,목포,대,S/P,211,1,"6,500","6,500","6,500"
