어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,방어진,대,S/P,983.0,1,"9,000","4,500","6,500"
(선)홍어,부산(기장),대,S/P,56.6,1,"20,000","8,000","8,200"
(선)홍어,포항,대,S/P,123.7,1,"11,000","5,500","6,600"
(선)홍어,방어진,1미,S/P,142.0,1,"9,000","2,000","7,200"
(선)홍어,방어진,중,kg,18.0,1,"7,000","7,000","7,000"
(선)홍어,방어진,중,S/P,1.0,20,"70,000","70,000","70,000"
(선)홍어,태안,중,kg,134.8,1,"10,000",300,"5,900"
(선)홍어,포항,중,kg,37.4,1,"7,500","1,500","5,900"
(선)홍어,방어진,대,S/P,1.0,10,"96,300","96,300","96,300"
(선)홍어,안흥,대,가구,240.2,1,"10,000","6,500","9,500"
(선)홍어,방어진,1미,S/P,1.0,8,"55,000","55,000","55,000"
(선)홍어,안흥,중,kg,363.8,1,"13,500","7,000","11,700"
(선)홍어,방어진,대,S/P,25.4,4,"8,000","8,000","8,000"
(선)홍어,군산,대,S/P,276.0,1,"11,000","6,000","9,500"
(선)홍어,방어진,3미,S/P,8.0,1,"5,000","5,000","5,000"
(선)홍어,방어진,대,S/P,2.0,20,"120,000","100,000","110,000"
(선)홍어,방어진,2미,S/P,47.2,1,"8,500","5,000","7,900"
(선)홍어,안흥,대,S/P,2.0,1,"5,000","5,000","5,000"
