어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,부산(기장),14미,S/P,32,15.0,"120,000","100,000","106,300"
(선)고등어,부산(기장),16미,S/P,44,15.0,"80,000","70,000","75,700"
(선)고등어,부산(기장),대,S/P,11,15.0,"80,000","80,000","80,000"
(선)고등어,삼천포,24미,S/P,2,15.0,"20,000","20,000","20,000"
(선)고등어,제주도,15미,S/P,12,15.0,"70,000","30,000","63,300"
(선)고등어,부산(기장),15미,S/P,13,15.0,"40,000","20,000","30,400"
(선)고등어,삼천포,22미,S/P,176,15.0,"50,000","20,000","27,600"
(선)고등어,제주도,15미,S/P,1,7.0,"25,000","25,000","25,000"
(선)고등어,제주도,15미,S/P,41,10.0,"65,000","10,000","33,800"
(선)고등어,제주도,20미,S/P,5,10.0,"10,000","10,000","10,000"
(선)고등어,제주도,15미,S/P,9,13.0,"45,000","26,000","36,600"
(냉)고등어,제주도,대,S/P,1,10.0,"18,000","18,000","18,000"
(냉)고등어,제주도,15미,S/P,3,15.0,"35,000","33,000","33,700"
(냉)고등어,노르웨이,300/500,CT/(BT),740,20.0,"72,500","68,800","70,000"
(냉)고등어,제주도,15미,S/P,2,10.0,"33,000","33,000","33,000"
(냉)고등어,노르웨이,400/600,CT/(BT),"1,048",20.0,"74,100","69,400","72,700"
(냉)고등어,노르웨이,300/500,CT/(BT),20,15.0,"72,000","72,000","72,000"
(선)염고등어,노르웨이,10손,S/P,20,15.0,"42,000","40,000","40,800"
(선)염고등어,부산(기장),10손,S/P,36,15.0,"60,000","27,000","38,600"
(선)염고등어,부산(기장),20손,S/P,2,15.0,"27,000","27,000","27,000"
(선)염고등어,노르웨이,대,S/P,16,15.0,"45,000","42,000","43,500"
(선)염고등어,부산(기장),대,S/P,35,15.0,"60,000","25,000","35,700"
(냉)염고등어,노르웨이,특대,CT/(BT),647,8.0,"40,000","39,000","39,500"
(냉)염고등어,기타(국내),20손,CT/(BT),30,11.5,"37,800","37,800","37,800"
(냉)염고등어,기타(국내),20손,CT/(BT),20,9.5,"33,400","33,400","33,400"
(냉)염고등어,노르웨이,특대,CT/(BT),3,7.5,"39,000","39,000","39,000"
(냉)염고등어,노르웨이,대,CT/(BT),817,7.5,"37,500","36,200","36,900"
(냉)염고등어,기타(국내),20손,CT/(BT),50,13.5,"42,000","41,000","41,400"
(냉)염고등어,노르웨이,8손,CT/(BT),161,7.0,"32,000","30,500","31,600"
(냉)염고등어,노르웨이,중,CT/(BT),150,6.0,"30,300","30,100","30,200"
(냉)염고등어,영국,대,CT/(BT),20,7.0,"31,500","31,500","31,500"
(냉)염고등어,기타(국내),20손,CT/(BT),30,11.0,"30,500","30,500","30,500"
(냉)점고등어,부산(기장),대,S/P,20,15.0,"24,000","24,000","24,000"
