일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,27.0,26.9,26.8,26.8,26.8,26.7,26.5,26.7,26.7,26.8,27.0,27.0,27.0,26.8,26.7,26.6,26.4,26.6,26.4,26.3,26.3,26.4,26.4,26.4,27.0,26.7,26.3
02,26.5,26.4,26.4,26.4,26.4,26.5,26.4,26.5,26.5,26.6,26.6,26.7,26.8,26.8,26.6,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.7,26.6,26.8,26.6,26.4
03,26.4,26.4,26.4,26.3,26.3,26.3,26.2,26.3,26.1,26.0,26.0,26.1,26.1,26.3,26.3,26.3,26.3,26.3,26.3,26.3,26.1,26.0,26.0,26.0,26.4,26.2,26.0
04,26.0,25.9,25.9,25.8,25.8,25.8,25.8,25.8,25.9,25.7,25.8,25.8,25.9,26.1,26.2,26.2,26.2,26.2,25.7,25.6,25.6,25.7,25.7,25.8,26.2,25.9,25.6
05,25.7,25.7,25.6,25.6,25.6,25.4,25.3,25.4,25.6,25.6,25.5,25.4,25.4,25.4,25.4,25.4,25.3,25.4,25.3,25.3,25.4,25.3,25.3,25.3,25.7,25.4,25.3
06,25.2,25.0,24.8,24.8,24.8,24.8,24.8,24.8,24.8,24.9,24.8,24.9,24.6,24.6,24.6,24.6,24.6,24.6,24.7,24.8,24.9,25.0,25.0,25.0,25.2,24.8,24.6
07,24.9,24.8,24.6,24.5,24.5,24.6,24.7,24.6,24.3,24.3,24.5,24.6,24.7,24.5,24.4,24.5,24.6,24.5,24.6,24.6,24.7,24.7,24.7,24.6,24.9,24.6,24.3
08,24.6,24.6,24.3,24.3,24.2,24.3,24.4,24.3,24.4,24.4,24.4,24.4,24.5,24.6,24.7,25.0,25.2,25.0,24.8,24.7,24.6,24.6,24.7,24.7,25.2,24.6,24.2
09,24.7,24.6,24.6,24.6,24.6,24.5,24.5,24.5,24.5,24.6,24.6,24.6,24.7,25.0,25.2,25.2,25.2,25.2,24.9,24.8,24.8,24.6,24.8,24.9,25.2,24.8,24.5
10,24.8,24.8,24.8,24.9,24.9,24.8,24.7,24.8,24.8,24.7,24.7,24.7,24.7,24.7,24.7,24.9,24.9,24.9,24.8,24.8,24.8,24.7,24.7,24.7,24.9,24.8,24.7
11,24.7,24.7,24.7,24.7,24.6,24.6,24.5,24.6,24.6,24.6,24.7,24.7,24.8,24.8,24.8,24.9,25.0,24.9,25.1,25.0,24.9,25.0,24.9,25.0,25.1,24.8,24.5
12,25.0,25.0,25.0,25.0,24.9,24.9,24.9,24.9,24.8,24.8,24.9,24.8,24.8,24.9,25.0,25.3,25.4,25.3,25.4,25.3,25.2,25.1,25.1,25.1,25.4,25.0,24.8
13,25.1,25.1,25.0,25.0,24.9,24.8,24.8,24.8,24.8,24.9,24.9,24.9,24.9,24.9,25.0,24.9,24.9,24.9,24.9,24.8,24.8,24.8,24.8,24.7,25.1,24.9,24.7
14,24.7,24.7,24.7,24.7,24.7,24.6,24.6,24.6,24.5,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.6,24.5,24.5,24.5,24.5,24.4,24.4,24.7,24.6,24.4
15,24.4,24.4,24.3,24.3,24.3,24.3,24.3,24.3,24.3,24.2,24.2,24.2,24.3,24.4,24.4,24.5,24.5,24.5,24.6,24.6,24.5,24.4,24.3,24.2,24.6,24.4,24.2
16,24.2,24.2,24.2,24.2,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.1,24.0,24.0,23.9,23.9,24.2,24.1,23.9
17,23.9,23.9,23.9,23.9,23.8,23.8,23.8,23.8,23.8,23.8,23.7,23.7,23.7,23.7,23.7,23.8,23.8,23.8,23.8,23.8,23.8,23.8,23.7,23.6,23.9,23.8,23.6
18,23.6,23.6,23.6,23.6,23.5,23.5,23.5,23.5,23.5,23.5,23.6,23.8,23.8,24.0,24.0,24.0,24.0,24.0,23.8,23.7,23.7,23.8,23.9,23.9,24.0,23.7,23.5
19,23.9,23.8,23.8,23.8,23.7,23.7,23.8,23.7,23.9,23.9,23.9,24.0,24.1,24.3,24.5,24.5,24.5,24.5,24.2,24.1,24.2,24.3,24.2,24.2,24.5,24.1,23.7
20,24.1,24.1,24.1,24.0,24.0,24.0,24.0,24.0,24.0,24.1,24.1,24.1,24.3,24.5,24.7,25.0,24.8,25.0,24.5,24.2,24.2,24.2,24.2,24.3,25.0,24.3,24.0
21,24.3,24.3,24.2,24.2,24.2,24.2,24.3,24.2,24.2,24.3,24.3,24.3,24.3,24.3,24.4,24.6,24.7,24.6,24.6,24.3,24.4,24.4,24.4,24.3,24.7,24.4,24.2
22,24.3,24.3,24.2,24.1,24.1,24.1,24.1,24.1,24.2,24.2,24.2,24.4,24.7,24.7,24.7,24.8,24.9,24.8,24.6,24.5,24.4,24.5,24.4,24.4,24.9,24.4,24.1
