일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,7.8,7.7,7.7,7.6,7.6,7.6,7.6,7.6,7.6,7.7,7.7,7.6,7.6,7.7,7.9,7.9,7.9,7.9,7.8,7.8,7.8,7.8,8.0,8.0,8.0,7.7,7.6
02,7.9,7.8,7.8,7.7,7.6,7.6,7.7,7.6,7.7,7.6,7.9,8.0,8.0,8.0,8.0,8.1,8.1,8.1,7.9,7.8,7.8,7.8,7.8,7.8,8.1,7.8,7.6
03,7.7,7.7,7.6,7.5,7.4,7.4,7.3,7.4,7.3,7.3,7.2,7.5,7.8,7.8,7.9,8.0,8.0,8.0,7.8,7.7,7.7,7.7,7.7,7.7,8.0,7.6,7.2
04,7.8,7.8,7.7,7.7,7.6,7.5,7.5,7.5,7.3,7.4,7.5,7.6,7.7,7.7,7.8,7.9,7.9,7.9,7.8,7.8,7.7,7.7,7.7,7.7,7.9,7.7,7.3
05,7.7,7.7,7.7,7.7,7.7,7.7,7.6,7.7,7.6,7.5,7.5,7.6,7.7,7.6,7.6,7.7,7.7,7.7,7.6,7.6,7.5,7.5,7.5,7.4,7.7,7.6,7.4
06,7.4,7.3,7.3,7.3,7.3,7.3,7.3,7.3,7.1,7.1,7.1,7.1,7.2,7.3,7.3,7.4,7.4,7.4,7.3,7.2,7.2,7.1,7.1,7.1,7.4,7.2,7.1
07,7.1,7.0,7.0,7.0,6.9,6.9,6.9,6.9,6.7,6.7,6.7,6.7,6.7,6.7,6.8,6.8,6.8,6.8,6.8,6.7,6.6,6.5,6.5,6.5,7.1,6.8,6.5
08,6.4,6.4,6.4,6.4,6.4,6.5,6.5,6.5,6.3,6.2,6.1,6.2,6.3,6.4,6.4,6.5,6.5,6.5,6.4,6.3,6.2,6.2,6.2,6.2,6.5,6.3,6.1
09,6.1,6.1,6.0,5.9,6.0,6.2,6.2,6.2,6.2,6.1,6.1,6.2,6.4,6.5,6.4,6.4,6.4,6.4,6.3,6.2,6.2,6.0,6.0,5.9,6.5,6.2,5.9
10,5.8,5.8,5.7,5.7,5.6,5.6,5.7,5.6,5.8,5.9,5.9,5.9,6.0,6.2,6.2,6.2,6.2,6.2,6.3,6.2,6.2,6.2,6.1,6.1,6.3,6.0,5.6
11,5.9,5.9,5.9,5.9,5.9,5.9,6.0,5.9,6.0,6.0,6.0,6.0,6.0,6.0,6.1,6.1,6.1,6.1,6.0,6.1,6.1,6.1,6.0,6.0,6.1,6.0,5.9
12,5.9,5.8,5.8,5.7,5.7,5.8,5.8,5.8,5.9,5.9,5.9,5.9,5.9,6.0,6.1,6.3,6.3,6.3,6.1,6.1,6.1,6.0,6.0,6.0,6.3,6.0,5.7
13,6.0,6.0,5.9,5.9,5.8,5.8,5.8,5.8,5.9,5.9,5.9,6.0,6.0,6.0,6.2,6.4,6.5,6.4,6.4,6.4,6.2,6.2,6.1,6.1,6.5,6.1,5.8
14,6.1,6.1,6.1,6.1,6.1,6.0,6.0,6.0,6.0,6.0,6.0,6.1,6.1,6.1,6.3,6.5,6.7,6.5,6.5,6.4,6.3,6.3,6.3,6.2,6.7,6.2,5.9
15,6.2,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.2,6.2,6.2,6.2,6.5,6.7,6.8,6.7,6.8,6.7,6.6,6.5,6.5,6.4,6.8,6.3,6.1
16,6.4,6.4,6.4,6.3,6.3,6.1,6.1,6.1,6.1,6.1,6.1,6.2,6.3,6.3,6.3,6.4,6.5,6.4,6.3,6.2,6.2,6.2,6.1,6.0,6.5,6.2,6.0
17,6.1,6.1,6.0,5.9,5.8,5.6,5.5,5.6,5.7,5.8,5.8,5.8,5.8,5.9,5.9,6.0,6.0,6.0,5.9,5.8,5.7,5.7,5.7,5.8,6.1,5.8,5.5
