어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,목포,4미,S/P,1,20.0,"38,000","38,000","38,000"
(선)갈치,목포,중,kg,1,1.0,"250,000","250,000","250,000"
(선)갈치,목포,8미,S/P,16,10.0,"240,000","150,000","211,800"
(선)갈치,태안,1미,kg,9,1.0,"30,000","16,000","23,800"
(선)갈치,목포,중,S/P,8,20.0,"250,000","70,000","136,300"
(선)갈치,목포,6미,S/P,35,20.0,"220,000","150,000","168,900"
(선)갈치,목포,8미,S/P,63,20.0,"270,000","45,000","196,100"
(선)갈치,목포,10미,S/P,25,10.0,"200,000","140,000","186,600"
(선)갈치,삼천포,중,S/P,5,20.0,"270,000","260,000","266,000"
(선)갈치,신안,8미,S/P,10,20.0,"250,000","250,000","250,000"
(선)갈치,목포,5미,S/P,4,20.0,"145,000","145,000","145,000"
(선)갈치,통영,20미,S/P,3,20.0,"50,000","50,000","50,000"
(선)갈치,태안,중,kg,8,1.0,"30,000","20,000","25,000"
(선)갈치,목포,9미,S/P,1,20.0,"240,000","240,000","240,000"
(선)갈치,목포,10미,S/P,4,20.0,"200,000","200,000","200,000"
(냉)갈치,제주도,21미,CT/(BT),20,8.0,"173,500","173,500","173,500"
(냉)갈치,제주도,중,S/P,35,15.0,"39,000","39,000","39,000"
(냉)갈치,세네갈,900UP,CT/(BT),30,8.0,"71,000","71,000","71,000"
(냉)갈치,제주도,중,CT/(BT),5,15.0,"120,000","120,000","120,000"
(냉)갈치,세네갈,500/700,CT/(BT),53,8.0,"72,000","69,800","71,200"
(냉)갈치,제주도,21미,CT/(BT),10,10.0,"173,200","173,200","173,200"
(냉)갈치,기타(국내),소,c/s(상자),10,20.0,"50,100","50,100","50,100"
(냉)갈치,제주도,14미,CT/(BT),5,10.0,"204,800","204,800","204,800"
(냉)갈치,추자도,중,S/P,15,10.0,"30,000","30,000","30,000"
(냉)갈치,제주도,31미,CT/(BT),20,10.0,"120,000","120,000","120,000"
(냉)갈치,중국,350/450,CT/(BT),20,8.0,"81,300","81,300","81,300"
(냉)갈치,목포,소,c/s(상자),5,20.0,"50,100","50,100","50,100"
(선)먹갈치,제주도,20미,S/P,1,15.0,"30,000","30,000","30,000"
(선)은갈치,제주도,8미,S/P,1,6.0,"210,000","210,000","210,000"
(선)은갈치,제주도,5미,S/P,2,10.0,"155,000","155,000","155,000"
(선)은갈치,제주도,6미,S/P,29,4.8,"190,000","168,000","176,400"
(선)은갈치,제주도,9미,S/P,1,5.8,"170,000","170,000","170,000"
(선)은갈치,제주도,4미,S/P,1,3.0,"110,000","110,000","110,000"
(선)은갈치,제주도,39미,S/P,12,6.5,"20,000","20,000","20,000"
(선)은갈치,제주도,2미,S/P,5,4.0,"105,000","105,000","105,000"
(선)은갈치,제주도,중,S/P,3,8.0,"30,000","18,000","24,300"
(선)은갈치,제주도,5미,S/P,17,4.5,"180,000","165,000","173,800"
(선)은갈치,제주도,8미,S/P,1,8.0,"155,000","155,000","155,000"
(선)은갈치,제주도,3미,S/P,1,4.0,"140,000","140,000","140,000"
(선)은갈치,제주도,중,S/P,11,23.0,"300,000","270,000","283,600"
(선)은갈치,제주도,2미,S/P,1,1.5,"42,000","42,000","42,000"
(선)은갈치,제주도,15미,S/P,2,4.0,"25,000","17,000","21,000"
(선)은갈치,제주도,28미,S/P,38,6.0,"27,000","25,000","25,900"
(선)은갈치,제주도,6미,S/P,1,4.0,"102,000","102,000","102,000"
(선)은갈치,제주도,3미,S/P,1,2.8,"120,000","120,000","120,000"
(선)은갈치,제주도,6미,S/P,1,10.0,"155,000","155,000","155,000"
(선)은갈치,제주도,5미,S/P,12,7.0,"240,000","230,000","235,000"
(선)은갈치,제주도,20미,S/P,178,5.0,"60,000","30,000","39,000"
(선)은갈치,제주도,3미,S/P,1,4.1,"145,000","145,000","145,000"
(선)은갈치,제주도,8미,S/P,6,4.8,"195,000","180,000","186,700"
(선)은갈치,제주도,9미,S/P,1,4.3,"100,000","100,000","100,000"
(선)은갈치,제주도,30미,S/P,2,10.0,"20,000","20,000","20,000"
(선)은갈치,제주도,11미,S/P,1,3.8,"60,000","60,000","60,000"
(선)은갈치,제주도,32미,S/P,6,10.0,"180,000","180,000","180,000"
(선)은갈치,제주도,6미,S/P,1,7.2,"190,000","190,000","190,000"
(선)은갈치,제주도,7미,S/P,1,7.0,"190,000","190,000","190,000"
(선)은갈치,제주도,10미,S/P,1,4.2,"100,000","100,000","100,000"
(선)은갈치,제주도,7미,S/P,293,5.0,"210,000","95,000","160,800"
(선)은갈치,제주도,중,S/P,61,15.0,"390,000","200,000","292,600"
(선)은갈치,제주도,대,S/P,3,20.0,"300,000","300,000","300,000"
(선)은갈치,제주도,10미,S/P,1,7.2,"190,000","190,000","190,000"
(선)은갈치,제주도,16미,S/P,1,5.0,"100,000","100,000","100,000"
(선)은갈치,제주도,50/60미,S/P,23,10.0,"35,000","35,000","35,000"
(선)은갈치,제주도,18미,S/P,1,10.0,"220,000","220,000","220,000"
(선)은갈치,제주도,중,S/P,11,20.0,"300,000","300,000","300,000"
(선)은갈치,제주도,10미,S/P,385,5.0,"210,000","50,000","148,900"
(선)은갈치,제주도,중,S/P,36,21.0,"300,000","200,000","261,600"
(선)은갈치,제주도,10미,S/P,392,4.5,"160,000","42,000","120,600"
(선)은갈치,제주도,중,S/P,10,7.0,"15,000","15,000","15,000"
(선)은갈치,제주도,10미,S/P,202,3.0,"65,000","40,000","50,300"
(선)은갈치,제주도,11미,S/P,1,3.2,"35,000","35,000","35,000"
(선)은갈치,제주도,8미,S/P,415,5.0,"220,000","80,000","160,000"
(선)은갈치,제주도,4미,S/P,84,5.0,"185,000","120,000","141,400"
(선)은갈치,제주도,10미,S/P,1,5.5,"75,000","75,000","75,000"
(선)은갈치,제주도,10미,S/P,105,4.0,"130,000","60,000","112,600"
(선)은갈치,제주도,중,S/P,11,18.0,"300,000","270,000","278,200"
(선)은갈치,제주도,5미,S/P,1,1.8,"40,000","40,000","40,000"
(선)은갈치,제주도,20미,S/P,73,6.0,"86,000","66,000","78,100"
(선)은갈치,제주도,13미,S/P,1,5.0,"75,000","75,000","75,000"
(선)은갈치,제주도,10미,S/P,513,3.5,"97,000","32,000","69,100"
(선)은갈치,제주도,40미,S/P,1,7.0,"23,000","23,000","23,000"
(선)은갈치,제주도,7미,S/P,2,4.0,"70,000","60,000","65,000"
(선)은갈치,제주도,10미,S/P,1,4.8,"160,000","160,000","160,000"
(선)은갈치,제주도,11미,S/P,1,5.5,"70,000","70,000","70,000"
(선)은갈치,제주도,25미,S/P,1,5.0,"45,000","45,000","45,000"
(선)은갈치,제주도,7미,S/P,5,8.0,"155,000","155,000","155,000"
(선)은갈치,제주도,9미,S/P,1,5.2,"162,000","162,000","162,000"
(선)은갈치,제주도,15미,S/P,1,3.5,"25,000","25,000","25,000"
(선)은갈치,제주도,5미,S/P,2,5.5,"180,000","140,000","160,000"
(선)은갈치,제주도,5미,S/P,12,6.5,"220,000","200,000","207,500"
(선)은갈치,제주도,20미,S/P,8,10.0,"22,000","15,000","21,100"
(선)은갈치,제주도,대,S/P,2,10.0,"350,000","300,000","325,000"
(선)은갈치,제주도,6미,S/P,1,3.0,"20,000","20,000","20,000"
(선)은갈치,제주도,8미,S/P,1,4.0,"110,000","110,000","110,000"
(선)은갈치,제주도,5미,S/P,1,4.0,"140,000","140,000","140,000"
(선)은갈치,제주도,2미,S/P,2,5.0,"135,000","135,000","135,000"
(선)은갈치,제주도,35미,S/P,11,10.0,"15,000","15,000","15,000"
(선)은갈치,제주도,12미,S/P,1,6.0,"165,000","165,000","165,000"
(선)은갈치,제주도,9미,S/P,71,5.0,"180,000","140,000","160,600"
(선)은갈치,제주도,37미,S/P,6,8.0,"33,000","30,000","31,000"
(선)은갈치,제주도,25미,S/P,262,6.0,"60,000","27,000","39,400"
(선)은갈치,제주도,3미,S/P,1,2.2,"65,000","65,000","65,000"
(선)은갈치,제주도,12미,S/P,1,5.0,"90,000","90,000","90,000"
(선)은갈치,제주도,대,S/P,1,5.0,"40,000","40,000","40,000"
(선)은갈치,제주도,2미,S/P,1,4.5,"135,000","135,000","135,000"
(선)은갈치,제주도,18미,S/P,21,5.0,"55,000","55,000","55,000"
(선)은갈치,제주도,5미,S/P,242,5.0,"220,000","134,000","159,700"
