어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,태안,중,kg,1,2.0,"10,000","10,000","10,000"
(선)갈치,태안,중,kg,83.4,1.0,"40,000","6,000","17,900"
(선)갈치,군산,중,S/P,2,5.0,"30,000","27,000","28,500"
(선)갈치,제주도,9미,S/P,5,3.0,"35,000","35,000","35,000"
(선)갈치,대천,중,kg,33,1.0,"65,000","25,000","43,800"
(선)갈치,장항,중,kg,104,1.0,"65,000","16,000","37,700"
(선)갈치,안흥,중,S/P,18,10.0,"250,000","100,000","217,200"
(선)갈치,군산,중,S/P,1,20.0,"60,000","60,000","60,000"
(선)갈치,서천,중,kg,13,1.0,"60,000","37,000","44,500"
(선)갈치,군산,중,S/P,96,1.0,"60,000","9,000","31,800"
(선)갈치,안흥,13미,S/P,1,6.5,"150,000","150,000","150,000"
(선)갈치,군산,15미,S/P,59,1.0,"30,000","30,000","30,000"
(선)갈치,군산,14미,S/P,18,1.0,"45,000","5,000","16,900"
(냉)갈치,제주도,21/22미,CT/(BT),45,10.0,"178,500","173,200","177,300"
(냉)갈치,제주도,중,CT/(BT),"1,950",10.0,"109,000","109,000","109,000"
(냉)갈치,부산(기장),10미,CT/(BT),40,10.0,"170,000","140,000","155,000"
(냉)갈치,중국,550/650,CT/(BT),10,8.0,"91,800","91,800","91,800"
(냉)갈치,중국,300/400,CT/(BT),40,8.0,"71,900","71,900","71,900"
(냉)갈치,제주도,19미,CT/(BT),120,10.0,"190,000","190,000","190,000"
(냉)갈치,제주도,31/32미,CT/(BT),83,10.0,"120,000","117,000","118,900"
(냉)갈치,세네갈,900UP,CT/(BT),20,8.0,"71,900","71,900","71,900"
(냉)갈치,중국,350/450,CT/(BT),30,8.0,"81,300","81,300","81,300"
(냉)갈치,추자도,파치,S/P,15,10.0,"30,000","30,000","30,000"
(냉)갈치,중국,19/20미,CT/(BT),40,10.0,"86,500","79,200","84,700"
(냉)갈치,제주도,소,CT/(BT),5,20.0,"51,000","51,000","51,000"
(냉)갈치,기타(국내),소,CT/(BT),5,20.0,"51,000","51,000","51,000"
(냉)갈치,세네갈,500/700,CT/(BT),20,8.0,"70,800","70,800","70,800"
(냉)갈치,세네갈,500/700,CT/(BT),90,10.0,"72,000","72,000","72,000"
(냉)갈치,세네갈,400/500,CT/(BT),50,8.2,"55,200","55,200","55,200"
(선)은갈치,제주도,12미,S/P,1,3.5,"50,000","50,000","50,000"
(선)은갈치,제주도,9미,S/P,1,4.8,"140,000","140,000","140,000"
(선)은갈치,제주도,65미,S/P,2,10.0,"30,000","22,000","26,000"
(선)은갈치,제주도,27미,S/P,1,7.2,"60,000","60,000","60,000"
(선)은갈치,제주도,4미,S/P,91,5.0,"200,000","95,000","154,900"
(선)은갈치,제주도,9미,S/P,4,15.0,"380,000","380,000","380,000"
(선)은갈치,제주도,8미,S/P,340,5.0,"220,000","90,000","170,300"
(선)은갈치,제주도,6미,S/P,1,4.0,"135,000","135,000","135,000"
(선)은갈치,제주도,20미,S/P,12,6.5,"70,000","65,000","68,800"
(선)은갈치,제주도,6미,S/P,1,5.3,"200,000","200,000","200,000"
(선)은갈치,제주도,4미,S/P,2,7.0,"210,000","200,000","205,000"
(선)은갈치,제주도,10미,S/P,1,5.3,"146,000","146,000","146,000"
(선)은갈치,제주도,15미,S/P,1,3.0,"15,000","15,000","15,000"
(선)은갈치,제주도,83미,S/P,1,5.0,"22,000","22,000","22,000"
(선)은갈치,제주도,6미,S/P,21,4.8,"200,000","163,000","172,700"
(선)은갈치,제주도,15미,S/P,3,4.0,"25,000","20,000","22,700"
(선)은갈치,제주도,24/25미,S/P,4,5.0,"28,000","28,000","28,000"
(선)은갈치,제주도,18미,S/P,1,3.0,"13,000","13,000","13,000"
(선)은갈치,제주도,3미,S/P,1,4.0,"95,000","95,000","95,000"
(선)은갈치,제주도,14미,S/P,1,8.0,"25,000","25,000","25,000"
(선)은갈치,제주도,6미,S/P,2,3.2,"70,000","70,000","70,000"
(선)은갈치,제주도,15미,S/P,3,10.0,"30,000","30,000","30,000"
(선)은갈치,제주도,48미,S/P,1,10.0,"15,000","15,000","15,000"
(선)은갈치,제주도,5미,S/P,2,4.5,"134,000","80,000","107,000"
(선)은갈치,제주도,70미,S/P,3,10.0,"18,000","18,000","18,000"
(선)은갈치,제주도,9미,S/P,1,3.5,"40,000","40,000","40,000"
(선)은갈치,제주도,28/29미,S/P,8,5.0,"28,000","28,000","28,000"
(선)은갈치,제주도,48미,S/P,1,7.5,"13,000","13,000","13,000"
(선)은갈치,제주도,진통,S/P,1,15.0,"75,000","75,000","75,000"
(선)은갈치,제주도,8미,S/P,1,3.5,"50,000","50,000","50,000"
(선)은갈치,제주도,25미,S/P,13,5.9,"26,000","22,000","25,100"
(선)은갈치,제주도,10미,S/P,478,5.0,"200,000","80,000","148,100"
(선)은갈치,제주도,4미,S/P,1,4.7,"150,000","150,000","150,000"
(선)은갈치,제주도,49미,S/P,1,9.0,"17,000","17,000","17,000"
(선)은갈치,제주도,8미,S/P,1,3.6,"70,000","70,000","70,000"
(선)은갈치,제주도,25/26미,S/P,6,5.0,"28,000","28,000","28,000"
(선)은갈치,제주도,30미,S/P,15,10.0,"12,000","12,000","12,000"
(선)은갈치,제주도,4미,S/P,1,4.4,"190,000","190,000","190,000"
(선)은갈치,제주도,3미,S/P,1,5.2,"178,000","178,000","178,000"
(선)은갈치,제주도,7미,S/P,227,5.0,"230,000","115,000","169,200"
(선)은갈치,제주도,45미,S/P,1,10.0,"12,000","12,000","12,000"
(선)은갈치,제주도,21미,S/P,1,5.3,"30,000","30,000","30,000"
