어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,나로도,36미,S/P,1,20.0,"50,000","50,000","50,000"
(선)갈치,삼천포,15미,S/P,221,10.0,"11,000","6,000","8,600"
(선)갈치,나로도,51미,S/P,1,20.0,"30,000","30,000","30,000"
(선)갈치,삼천포,10미,S/P,66,10.0,"15,000","7,000","11,400"
(선)갈치,군산,20미,S/P,32,20.0,"25,000","11,000","18,400"
(선)갈치,삼천포,40미,S/P,4,20.0,"8,000","8,000","8,000"
(선)갈치,안흥,4미,S/P,25,10.0,"23,000","23,000","23,000"
(선)갈치,삼천포,1미,S/P,56,1.0,"15,000","5,000","7,300"
(선)갈치,목포,30미,S/P,3,10.0,"179,000","120,000","139,700"
(선)갈치,태안,중,S/P,410,1.0,"14,000","2,500","5,300"
(선)갈치,군산,40미,S/P,31,10.0,"100,000","100,000","100,000"
(선)갈치,삼천포,41미,S/P,5,20.0,"8,000","8,000","8,000"
(선)갈치,군산,30미,c/s(상자),108,10.0,"35,000","30,000","35,000"
(선)갈치,군산,10미,S/P,15,20.0,"35,000","35,000","35,000"
(선)갈치,군산,중,kg,9,1.0,"55,000","22,000","37,000"
(선)갈치,안흥,14미,S/P,12,10.0,"15,000","15,000","15,000"
(선)갈치,군산,2미,S/P,1,20.0,"23,000","23,000","23,000"
(선)갈치,삼천포,중,S/P,663,10.0,"14,000","5,000","8,700"
(선)갈치,나로도,48미,S/P,1,20.0,"30,000","30,000","30,000"
(선)갈치,군산,바라,S/P,34,10.0,"40,000","40,000","40,000"
(선)갈치,나로도,37미,S/P,1,20.0,"50,000","50,000","50,000"
(선)갈치,군산,15미,S/P,10,20.0,"29,000","29,000","29,000"
(선)갈치,군산,50미,c/s(상자),33,15.0,"40,000","40,000","40,000"
(선)갈치,군산,중,c/s(상자),394,15.0,"44,000","15,000","29,100"
(냉)갈치,세네갈,500/700,CT/(BT),10,8.0,"70,600","70,600","70,600"
