어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,군산,중,S/P,2,20,"150,000","150,000","150,000"
(선)홍어,방어진,중,S/P,607.4,1,"12,000","5,000","9,300"
(선)홍어,목포,중,S/P,394,1,"10,000","7,000","8,700"
(선)홍어,죽변,중,S/P,6.8,1,"8,000","8,000","8,000"
(선)홍어,부산(기장),중,S/P,39.8,1,"9,000","4,000","6,300"
(선)홍어,방어진,중,S/P,1,20,"10,000","10,000","10,000"
(선)홍어,방어진,1미,S/P,11,1,"8,000","8,000","8,000"
(선)홍어,군산,중,S/P,"1,448.9",1,"10,000","4,000","6,800"
(냉)홍어,인천,중,S/P,8,25,"102,000","90,000","96,800"
(냉)홍어,인천,중,S/P,8,15,"80,000","80,000","80,000"
