어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)홍어,방어진,중,S/P,55.5,1.0,"7,000","5,000","5,400"
(선)홍어,방어진,2미,S/P,126.8,1.0,"8,500","3,000","5,300"
(선)홍어,목포,중,S/P,106.5,1.0,"10,000","8,000","9,000"
(선)홍어,방어진,3미,S/P,13.6,1.0,"7,000","7,000","7,000"
(선)홍어,군산,중,kg,261,1.0,"4,500","3,500","3,700"
(선)홍어,방어진,1미,S/P,1,15.0,"100,000","100,000","100,000"
(선)홍어,방어진,2미,S/P,1,20.0,"124,000","124,000","124,000"
(선)홍어,방어진,중,S/P,5.3,2.0,"7,000","7,000","7,000"
(선)홍어,통영,중,S/P,38.2,1.0,"3,500","3,500","3,500"
(선)홍어,방어진,중,S/P,11.9,5.3,"6,500","6,500","6,500"
(선)홍어,동해시,중,kg,26.9,1.0,"3,000","3,000","3,000"
(선)홍어,방어진,중,S/P,3,20.0,"7,000","7,000","7,000"
(선)홍어,방어진,1미,S/P,87.3,1.0,"9,500","5,000","7,200"
(선)홍어,군산,중,S/P,"3,272.6",1.0,"9,000","2,000","4,900"
(냉)홍어,안흥,중,kg,143.1,1.0,"4,500","4,000","4,400"
