어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)우럭,안흥,중,kg,46.4,1.0,"25,000","19,000","20,900"
(활)우럭,서산,중,kg,67.8,1.0,"23,000","13,000","16,400"
(활)우럭,사천,중,kg,26.3,1.0,"14,500","10,000","12,200"
(활)우럭,서천,중,kg,455.7,1.0,"26,000","5,000","16,500"
(활)우럭,완도,중,kg,43.2,1.0,"23,000","12,000","17,700"
(활)우럭,진도,중,kg,22.1,1.0,"19,000","6,000","16,800"
(활)우럭,태안,중,kg,94.9,1.0,"25,000","10,000","19,200"
(활)우럭,통영,중,kg,"1,469.6",1.0,"17,000","3,000","11,700"
(활)우럭,대천,중,kg,128.9,1.0,"27,000","5,000","17,100"
(활)우럭,제주도,중,kg,654,1.0,"13,000","2,000","8,400"
(활)우럭,목포,중,kg,326.3,1.0,"23,000","1,000","14,500"
(선)우럭,삼천포,8미,S/P,5,1.0,"9,500","9,500","9,500"
(선)우럭,삼천포,8미,S/P,1,13.0,"80,000","80,000","80,000"
(선)우럭,제주도,중,S/P,1,15.0,"17,000","17,000","17,000"
(선)우럭,제주도,중,kg,54.4,1.0,"8,000","8,000","8,000"
(선)우럭,완도,중,kg,15.7,1.0,"7,500","7,500","7,500"
(선)우럭,군산,중,kg,1.6,1.0,"3,000","3,000","3,000"
(선)우럭,통영,중,S/P,200,1.0,"10,000","3,500","5,900"
(선)우럭,서천,중,kg,1.6,1.0,"6,500","6,500","6,500"
(선)우럭,삼천포,중,S/P,9,15.0,"150,000","110,000","114,800"
(선)우럭,제주도,11미,S/P,1,5.6,"28,000","28,000","28,000"
(선)우럭,삼천포,중,S/P,102.1,1.0,"10,000","7,000","7,700"
(선)우럭,통영,중,kg,"3,804.1",1.0,"16,500","1,000","12,400"
(선)우럭,완도,중,S/P,229.6,1.0,"9,000","3,000","6,600"
(선)우럭,삼천포,12미,S/P,57.1,1.0,"8,000","8,000","8,000"
(선)우럭,사천,중,kg,53.5,1.0,"15,500","12,500","13,900"
(선)우럭,통영,중,S/P,1,20.0,"41,000","41,000","41,000"
(활)우럭조개,여수,15미,box,5,10.0,"186,000","31,500","100,200"
(활)우럭조개,여수,20미,box,2,10.0,"80,000","42,000","61,000"
(활)우럭조개,여수,10미,box,35,10.0,"138,000","36,000","97,000"
(활)우럭조개,여수,18미,box,2,10.0,"108,000","32,400","70,200"
(활)우럭조개,여수,7미,box,3,10.0,"108,500","73,500","93,600"
(활)우럭조개,여수,12미,box,11,10.0,"96,000","48,000","69,100"
(활)우럭조개,여수,9미,box,18,10.0,"126,900","33,300","99,100"
(활)우럭조개,여수,11미,box,4,10.0,"132,000","100,100","116,100"
(활)우럭조개,여수,8미,box,22,10.0,"124,000","56,000","96,800"
(활)우럭조개,여수,14미,box,1,10.0,"161,000","161,000","161,000"
(활)우럭조개,여수,16미,box,2,10.0,"48,000","36,800","42,400"
