어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)우럭,여수,중,kg,485.2,1.0,"23,000","5,000","13,100"
(활)우럭,목포,중,kg,128.6,1.0,"22,000","12,200","13,900"
(활)우럭,장항,중,kg,2.4,1.0,"20,000","20,000","20,000"
(활)우럭,완도,중,kg,9.3,1.0,"25,000","18,000","21,900"
(활)우럭,완도,중,S/P,41,1.0,"19,000","11,000","14,100"
(활)우럭,충무,중,kg,42.9,1.0,"19,500","19,500","19,500"
(활)우럭,군산,중,kg,20,1.0,"18,000","11,000","15,000"
(활)우럭,서천,중,kg,"1,625.4",1.0,"29,000","2,000","14,900"
(활)우럭,통영,중,kg,"1,685.5",1.0,"25,000","3,000","11,500"
(활)우럭,대천,중,kg,278.6,1.0,"23,000","4,000","10,800"
(활)우럭,격포,중,kg,77.1,1.0,"18,000","8,000","14,900"
(활)우럭,서산,중,kg,43.8,1.0,"17,000","10,000","12,300"
(선)우럭,삼천포,6미,S/P,13.9,1.0,"10,000","9,000","9,500"
(선)우럭,대천,중,kg,68,1.0,"10,000","4,500","8,700"
(선)우럭,목포,중,S/P,27.3,1.0,"8,000","8,000","8,000"
(선)우럭,후포,중,S/P,21.4,1.0,"10,000","9,500","9,900"
(선)우럭,장항,중,kg,7.7,1.0,"7,000","4,000","6,200"
(선)우럭,완도,중,kg,269.1,1.0,"8,000","4,000","7,500"
(선)우럭,통영,중,S/P,6.3,1.0,"11,000","6,000","9,500"
(선)우럭,삼천포,6미,S/P,6,15.0,"90,000","90,000","90,000"
(선)우럭,삼천포,15미,S/P,1,15.0,"90,000","90,000","90,000"
(선)우럭,제주도,15미,S/P,1,10.0,"18,000","18,000","18,000"
(선)우럭,격포,중,kg,1,1.0,"8,000","8,000","8,000"
(선)우럭,서천,중,kg,32.5,1.0,"8,000","1,000","4,400"
(선)우럭,여수,중,kg,16,1.0,"8,500","8,500","8,500"
(선)우럭,삼천포,15미,S/P,46.1,1.0,"8,500","8,000","8,300"
(선)우럭,제주도,4미,S/P,1,5.8,"52,200","52,200","52,200"
(선)우럭,완도,중,S/P,227.2,1.0,"8,000","2,000","7,500"
(선)우럭,통영,중,kg,"4,367.2",1.0,"17,000","6,000","12,800"
(선)우럭,삼천포,중,S/P,1,10.0,"5,000","5,000","5,000"
(선)우럭,삼천포,중,S/P,88.5,1.0,"7,500","7,500","7,500"
(선)우럭,삼천포,12미,S/P,1,15.0,"110,000","110,000","110,000"
(활)우럭조개,여수,11미,box,3,10.0,"212,300","110,000","149,600"
(활)우럭조개,여수,13미,box,9,10.0,"162,500","58,500","96,900"
(활)우럭조개,여수,9미,box,23,10.0,"158,400","85,500","123,800"
(활)우럭조개,여수,18미,box,1,10.0,"27,000","27,000","27,000"
(활)우럭조개,여수,12미,box,1,10.0,"36,000","36,000","36,000"
(활)우럭조개,여수,20미,box,3,10.0,"70,000","22,000","44,000"
(활)우럭조개,여수,7미,box,3,10.0,"123,200","87,500","104,100"
(활)우럭조개,여수,15미,box,2,10.0,"52,500","34,500","43,500"
(활)우럭조개,여수,10미,box,11,10.0,"135,000","85,000","104,100"
(활)우럭조개,여수,8미,box,9,10.0,"136,000","72,000","116,400"
