어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)우럭,여수,중,kg,19.6,1,"8,000","4,000","5,800"
(활)우럭,통영,1미,kg,21.5,1,"16,500","6,000","15,000"
(활)우럭,충무,중,kg,7.9,1,"16,000","14,500","15,200"
(활)우럭,통영,중,kg,"1,330.9",1,"18,500","2,000","9,300"
(활)우럭,제주도,중,kg,"1,424.9",1,"14,000","6,500","8,500"
(선)우럭,삼천포,12미,S/P,32,10,"12,000","6,000","8,100"
(선)우럭,진도,중,kg,9.7,1,"8,000","2,000","5,200"
(선)우럭,삼천포,11미,S/P,14,10,"13,000","13,000","13,000"
(선)우럭,삼천포,3미,S/P,3,10,"8,000","8,000","8,000"
(선)우럭,삼천포,14미,S/P,21,10,"12,000","7,000","8,700"
(선)우럭,삼천포,17미,S/P,9,10,"5,000","5,000","5,000"
(선)우럭,삼천포,소,S/P,17,10,"10,000","6,000","8,400"
(선)우럭,삼천포,2미,S/P,1,10,"8,000","8,000","8,000"
(선)우럭,통영,중,S/P,9.3,1,"3,000","3,000","3,000"
(선)우럭,삼천포,5미,S/P,4,10,"22,000","18,000","21,000"
(선)우럭,삼천포,13미,S/P,4,10,"10,000","8,000","9,000"
(선)우럭,통영,1미,kg,76.6,1,"16,500","13,000","14,700"
(선)우럭,삼천포,6미,S/P,4,10,"22,000","22,000","22,000"
(선)우럭,삼천포,중,S/P,23,10,"10,000","5,000","8,900"
(선)우럭,통영,중,kg,"5,800.2",1,"17,000","2,000","11,200"
(선)우럭,충무,중,kg,272.2,1,"16,000","6,500","13,600"
(선)우럭,통영,중,kg,9,177,"6,000","6,000","6,000"
(선)우럭,삼천포,4미,S/P,16,10,"20,000","8,000","14,000"
(선)우럭,삼천포,7미,S/P,1,10,"22,000","22,000","22,000"
(선)우럭,삼천포,15미,S/P,61,10,"15,000","6,000","8,500"
(선)우럭,통영,중,kg,20.2,2,"15,000","6,000","14,200"
(선)우럭,삼천포,8미,S/P,10,1,"6,000","6,000","6,000"
(활)우럭조개,여수,10미,box,7,10,"160,000","80,000","130,300"
(활)우럭조개,여수,중,box,1,7,"170,000","170,000","170,000"
(활)우럭조개,여수,12미,box,5,10,"180,000","96,000","127,200"
(활)우럭조개,여수,11미,box,1,10,"143,000","143,000","143,000"
(활)우럭조개,여수,50미,box,1,10,"25,000","25,000","25,000"
(활)우럭조개,여수,20미,box,1,10,"32,200","32,200","32,200"
(활)우럭조개,여수,8미,box,3,5,"220,000","220,000","220,000"
(활)우럭조개,여수,14미,box,1,10,"28,000","28,000","28,000"
(활)우럭조개,여수,20미,box,1,5,"28,000","28,000","28,000"
(활)우럭조개,여수,9미,box,7,5,"172,800","162,900","165,700"
(활)우럭조개,여수,8미,box,10,10,"216,000","160,000","183,800"
(활)우럭조개,여수,9미,box,42,10,"256,500","147,000","216,900"
(활)우럭조개,여수,25미,box,1,5,"20,000","20,000","20,000"
(활)우럭조개,여수,15미,box,1,5,"61,500","61,500","61,500"
