어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,제주도,6미,S/P,1,5.0,"137,000","137,000","137,000"
(선)갈치,목포,대,c/s(상자),58,20.0,"56,000","41,500","47,000"
(선)갈치,목포,대,c/s(상자),41,15.0,"58,000","42,000","50,200"
(선)갈치,제주도,5미,S/P,37,5.0,"140,000","140,000","140,000"
(선)갈치,제주도,10미,S/P,1,5.0,"110,000","110,000","110,000"
(선)갈치,제주도,4미,S/P,9,5.0,"137,000","137,000","137,000"
(선)갈치,부산(기장),10미,S/P,20,20.0,"220,000","220,000","220,000"
(선)갈치,제주도,5미,S/P,1,8.0,"200,000","200,000","200,000"
(냉)갈치,세네갈,400/500,CT/(BT),70,8.0,"58,700","54,600","55,800"
(냉)갈치,세네갈,900UP,CT/(BT),19,8.0,"70,200","69,200","69,700"
(냉)갈치,세네갈,700/900,CT/(BT),25,8.0,"76,500","76,500","76,500"
(냉)갈치,제주도,대,c/s(상자),50,10.0,"20,000","20,000","20,000"
(냉)갈치,세네갈,900UP,CT/(BT),30,10.0,"60,600","60,600","60,600"
(냉)갈치,기타(국내),33미,CT/(BT),330,10.0,"99,800","99,000","99,300"
(냉)갈치,기타(국내),20/25미,CT/(BT),15,10.0,"166,900","166,900","166,900"
(냉)갈치,제주도,33미,CT/(BT),200,10.0,"99,000","99,000","99,000"
(냉)갈치,중국,350/450,CT/(BT),25,10.0,"80,700","80,700","80,700"
(냉)갈치,기타(국내),40/45미,CT/(BT),130,10.0,"65,300","50,000","53,500"
(냉)갈치,세네갈,500/700,CT/(BT),10,8.0,"48,600","48,600","48,600"
(냉)갈치,제주도,40/45미,CT/(BT),400,10.0,"64,500","64,000","64,300"
(선)먹갈치,제주도,대,c/s(상자),98,10.0,"22,000","22,000","22,000"
(냉)먹갈치,제주도,소,c/s(상자),50,15.0,"23,000","23,000","23,000"
(냉)먹갈치,제주도,대,S/P,50,15.0,"20,000","20,000","20,000"
(선)은갈치,제주도,6미,S/P,9,4.0,"125,000","100,000","102,800"
(선)은갈치,제주도,2미,S/P,5,4.0,"100,000","82,000","91,400"
(선)은갈치,제주도,6미,S/P,1,4.6,"120,000","120,000","120,000"
(선)은갈치,제주도,진통,S/P,1,10.0,"80,000","80,000","80,000"
(선)은갈치,제주도,4미,S/P,10,3.0,"115,000","90,000","110,000"
(선)은갈치,제주도,5미,S/P,1,4.7,"170,000","170,000","170,000"
(선)은갈치,제주도,9미,S/P,1,5.8,"152,000","152,000","152,000"
(선)은갈치,제주도,11미,S/P,1,4.5,"90,000","90,000","90,000"
(선)은갈치,제주도,7미,S/P,1,5.4,"170,000","170,000","170,000"
(선)은갈치,제주도,5미,S/P,2,6.0,"200,000","136,000","168,000"
(선)은갈치,제주도,6미,S/P,19,4.8,"160,000","145,000","151,200"
(선)은갈치,제주도,14미,S/P,1,4.7,"60,000","60,000","60,000"
(선)은갈치,제주도,5미,S/P,4,10.0,"260,000","220,000","230,000"
(선)은갈치,제주도,9미,S/P,1,7.5,"230,000","230,000","230,000"
(선)은갈치,제주도,3미,S/P,1,6.5,"150,000","150,000","150,000"
(선)은갈치,제주도,10미,S/P,1,3.6,"85,000","85,000","85,000"
(선)은갈치,제주도,14미,S/P,1,7.0,"180,000","180,000","180,000"
(선)은갈치,제주도,5미,S/P,17,4.5,"140,000","130,000","135,900"
(선)은갈치,제주도,3미,S/P,1,4.0,"125,000","125,000","125,000"
(선)은갈치,제주도,20미,S/P,2,5.2,"35,000","25,000","30,000"
(선)은갈치,제주도,12미,S/P,1,5.3,"120,000","120,000","120,000"
(선)은갈치,제주도,6미,S/P,10,10.0,"210,000","210,000","210,000"
(선)은갈치,제주도,5미,S/P,1,2.7,"60,000","60,000","60,000"
(선)은갈치,제주도,2미,S/P,2,4.7,"120,000","105,000","112,500"
(선)은갈치,제주도,20미,S/P,349,5.0,"40,000","14,000","31,400"
(선)은갈치,제주도,5미,S/P,1,7.0,"190,000","190,000","190,000"
(선)은갈치,제주도,18미,S/P,2,8.0,"50,000","50,000","50,000"
(선)은갈치,제주도,8미,S/P,11,4.8,"170,000","150,000","163,200"
(선)은갈치,제주도,10미,S/P,245,4.0,"115,000","50,000","93,400"
(선)은갈치,제주도,대,S/P,20,8.0,"20,000","13,000","19,000"
(선)은갈치,제주도,4미,S/P,370,5.0,"175,000","120,000","143,300"
(선)은갈치,제주도,29/30미,S/P,12,8.0,"20,000","20,000","20,000"
(선)은갈치,제주도,6미,S/P,1,11.5,"260,000","260,000","260,000"
(선)은갈치,제주도,10미,S/P,661,4.5,"135,000","70,000","105,100"
(선)은갈치,제주도,4미,S/P,1,4.5,"140,000","140,000","140,000"
(선)은갈치,제주도,4미,S/P,1,3.8,"60,000","60,000","60,000"
(선)은갈치,제주도,8미,S/P,1,6.0,"155,000","155,000","155,000"
(선)은갈치,제주도,8미,S/P,2,3.6,"85,000","85,000","85,000"
(선)은갈치,제주도,10미,S/P,1,4.2,"80,000","80,000","80,000"
(선)은갈치,제주도,7미,S/P,1,11.5,"250,000","250,000","250,000"
(선)은갈치,제주도,4미,S/P,1,3.3,"90,000","90,000","90,000"
(선)은갈치,제주도,7미,S/P,6,4.9,"170,000","75,000","147,500"
(선)은갈치,제주도,10미,S/P,1,6.0,"190,000","190,000","190,000"
(선)은갈치,제주도,4미,S/P,30,6.0,"175,000","132,000","150,800"
(선)은갈치,제주도,10미,S/P,1,7.2,"240,000","240,000","240,000"
(선)은갈치,제주도,11미,S/P,1,5.2,"55,000","55,000","55,000"
(선)은갈치,제주도,7미,S/P,660,5.0,"180,000","130,000","155,400"
(선)은갈치,제주도,5미,S/P,1,5.6,"140,000","140,000","140,000"
(선)은갈치,제주도,16미,S/P,1,6.5,"95,000","95,000","95,000"
(선)은갈치,제주도,6미,S/P,1,12.0,"275,000","275,000","275,000"
(선)은갈치,제주도,8미,S/P,687,5.0,"175,000","70,000","152,800"
(선)은갈치,제주도,20미,S/P,25,6.5,"110,000","100,000","106,400"
(선)은갈치,제주도,6미,S/P,2,6.0,"165,000","155,000","160,000"
(선)은갈치,제주도,3미,S/P,1,3.2,"93,000","93,000","93,000"
(선)은갈치,제주도,4미,S/P,1,5.3,"141,000","141,000","141,000"
(선)은갈치,제주도,14미,S/P,1,5.6,"85,000","85,000","85,000"
(선)은갈치,제주도,8미,S/P,1,7.0,"190,000","190,000","190,000"
(선)은갈치,제주도,10미,S/P,558,5.0,"165,000","60,000","138,300"
(선)은갈치,제주도,10미,S/P,23,3.0,"50,000","43,000","45,800"
(선)은갈치,제주도,4미,S/P,1,4.2,"100,000","100,000","100,000"
(선)은갈치,제주도,20/21미,S/P,30,5.0,"40,000","28,000","33,500"
(선)은갈치,제주도,7미,S/P,2,5.5,"155,000","155,000","155,000"
(선)은갈치,제주도,14미,S/P,3,6.5,"145,000","60,000","115,000"
(선)은갈치,제주도,진통,c/s(상자),7,10.0,"25,000","25,000","25,000"
(선)은갈치,제주도,2미,S/P,2,4.5,"115,000","110,000","112,500"
(선)은갈치,제주도,18미,S/P,1,5.0,"60,000","60,000","60,000"
(선)은갈치,제주도,5미,S/P,916,5.0,"185,000","125,000","150,100"
(선)은갈치,제주도,13미,S/P,1,3.5,"35,000","35,000","35,000"
(선)은갈치,제주도,20미,S/P,1,5.5,"39,000","39,000","39,000"
(선)은갈치,제주도,5미,S/P,1,6.5,"185,000","185,000","185,000"
(선)은갈치,제주도,50/51미,S/P,27,10.0,"37,000","33,000","35,100"
(선)은갈치,제주도,5미,S/P,1,5.5,"140,000","140,000","140,000"
(선)은갈치,제주도,14미,S/P,1,6.4,"70,000","70,000","70,000"
(선)은갈치,제주도,2미,S/P,1,5.5,"140,000","140,000","140,000"
(선)은갈치,제주도,6미,S/P,1,11.0,"260,000","260,000","260,000"
(선)은갈치,제주도,9미,S/P,1,5.2,"140,000","140,000","140,000"
(선)은갈치,제주도,13미,S/P,2,4.0,"55,000","30,000","42,500"
(선)은갈치,제주도,5미,S/P,1,3.4,"100,000","100,000","100,000"
(선)은갈치,제주도,9미,S/P,1,6.5,"170,000","170,000","170,000"
(선)은갈치,제주도,25미,S/P,5,5.0,"30,000","17,000","23,800"
(선)은갈치,제주도,3미,S/P,2,4.8,"110,000","110,000","110,000"
(선)은갈치,제주도,11미,S/P,1,5.5,"160,000","160,000","160,000"
(선)은갈치,제주도,10미,S/P,4,4.8,"155,000","155,000","155,000"
(선)은갈치,제주도,9미,S/P,1,3.5,"40,000","40,000","40,000"
(선)은갈치,제주도,2미,S/P,4,4.1,"105,000","100,000","103,800"
(선)은갈치,제주도,8미,S/P,2,5.5,"155,000","150,000","152,500"
(선)은갈치,제주도,3미,S/P,16,6.0,"170,000","120,000","146,300"
(선)은갈치,제주도,20/21미,S/P,3,8.0,"25,000","25,000","25,000"
(선)은갈치,제주도,9미,S/P,132,5.0,"165,000","130,000","149,200"
(선)은갈치,제주도,11미,S/P,1,3.3,"55,000","55,000","55,000"
(선)은갈치,제주도,6미,S/P,1,3.3,"60,000","60,000","60,000"
(선)은갈치,제주도,12미,S/P,1,6.0,"150,000","150,000","150,000"
(선)은갈치,제주도,45/46미,S/P,2,10.0,"63,000","63,000","63,000"
(선)은갈치,제주도,2미,S/P,3,4.3,"110,000","100,000","105,000"
(선)은갈치,제주도,2미,S/P,9,5.0,"140,000","105,000","121,100"
(선)은갈치,제주도,5미,S/P,1,2.0,"40,000","40,000","40,000"
(선)은갈치,제주도,7미,S/P,1,6.0,"160,000","160,000","160,000"
(선)은갈치,제주도,5미,S/P,4,4.0,"135,000","80,000","114,800"
(선)은갈치,제주도,5미,S/P,2,4.6,"150,000","140,000","145,000"
(선)은갈치,제주도,8미,S/P,1,4.0,"70,000","70,000","70,000"
(선)은갈치,제주도,14미,S/P,1,5.0,"60,000","60,000","60,000"
(선)은갈치,제주도,5미,S/P,1,2.8,"60,000","60,000","60,000"
