어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)갈치,군산,1미,S/P,12,2.0,"65,000","50,000","57,500"
(선)갈치,군산,대,S/P,27,1.0,"55,000","18,000","37,300"
(선)갈치,군산,대,S/P,7,2.0,"60,000","50,000","58,600"
(선)갈치,군산,대,S/P,15,1.5,"35,000","25,000","28,200"
(선)갈치,통영,중,kg,1,1.0,"6,000","6,000","6,000"
(선)갈치,나로도,48미,S/P,2,10.0,"45,000","45,000","45,000"
(선)갈치,남해,49미,S/P,1,20.0,"30,000","30,000","30,000"
(선)갈치,남해,46미,S/P,3,20.0,"50,000","50,000","50,000"
(선)갈치,나로도,44미,S/P,2,10.0,"62,000","62,000","62,000"
(선)갈치,나로도,49미,S/P,1,10.0,"45,000","45,000","45,000"
(선)갈치,남해,48미,S/P,5,20.0,"30,000","30,000","30,000"
(선)갈치,완도,중,kg,4,1.0,"20,000","20,000","20,000"
(선)갈치,남해,대,S/P,14,20.0,"35,000","6,000","12,200"
(선)갈치,나로도,50미,S/P,7,10.0,"40,000","39,000","39,400"
(선)갈치,군산,1미,S/P,5,1.5,"40,000","40,000","40,000"
(선)갈치,남해,대,S/P,100,10.0,"30,000","3,000","9,200"
(선)갈치,군산,1미,S/P,7,1.2,"33,000","33,000","33,000"
(선)갈치,군산,1미,S/P,10,1.1,"27,000","27,000","27,000"
(선)갈치,남해,47미,S/P,6,20.0,"45,000","45,000","45,000"
(선)갈치,나로도,53미,S/P,8,10.0,"42,000","42,000","42,000"
(선)갈치,나로도,45미,S/P,4,10.0,"55,000","55,000","55,000"
(선)갈치,통영,중,kg,9,3.0,"11,000","7,000","9,200"
(냉)갈치,세네갈,900UP,CT/(BT),407,8.0,"77,300","67,900","76,000"
(냉)갈치,기타(국내),31/32미,CT/(BT),80,10.0,"101,000","101,000","101,000"
(냉)갈치,세네갈,300/400,CT/(BT),30,8.0,"50,200","50,200","50,200"
(냉)갈치,세네갈,500/700,CT/(BT),370,8.0,"76,300","73,700","74,400"
(냉)갈치,세네갈,700/900,CT/(BT),222,8.0,"78,400","77,300","77,500"
(냉)갈치,기타(국내),7미,CT/(BT),5,10.0,"295,000","295,000","295,000"
(냉)갈치,베네수엘라,900UP,CT/(BT),123,8.0,"72,100","71,900","71,900"
(냉)갈치,세네갈,400/500,CT/(BT),70,8.0,"61,600","61,600","61,600"
(냉)갈치,기타(국내),8미,CT/(BT),75,10.0,"234,300","210,200","232,700"
(냉)갈치,세네갈,400/500,CT/(BT),20,10.0,"58,700","58,700","58,700"
(냉)갈치,제주도,31/32미,CT/(BT),20,10.0,"105,000","105,000","105,000"
(냉)갈치,기타(국내),41/42미,CT/(BT),40,10.0,"52,000","52,000","52,000"
(선)은갈치,제주도,8미,S/P,233,5.0,"270,000","40,000","207,400"
(선)은갈치,제주도,47미,S/P,31,10.0,"40,000","38,000","39,000"
(선)은갈치,제주도,5미,S/P,1,6.8,"270,000","270,000","270,000"
(선)은갈치,제주도,4미,S/P,43,5.0,"245,000","100,000","206,900"
(선)은갈치,제주도,20미,S/P,72,6.5,"115,000","70,000","92,600"
