어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)우럭,대부도,중,kg,99.9,1,"29,000","16,000","21,900"
(활)우럭,동해시,중,kg,250.3,1,"25,000","5,000","16,300"
(활)우럭,진도,중,kg,13,1,"30,000","10,000","22,900"
(활)우럭,통영,중,kg,"1,090.7",1,"27,000","3,000","18,600"
(활)우럭,거진,중,kg,269.2,1,"22,000","5,000","12,700"
(활)우럭,완도,중,kg,561.3,1,"33,000","2,000","23,800"
(활)우럭,태안,중,kg,13.7,1,"4,000","4,000","4,000"
(활)우럭,고성,중,kg,318.5,1,"12,000","6,000","8,600"
(선)우럭,속초,대,S/P,49.5,1,"13,000","12,000","12,500"
(선)우럭,충무,중,kg,57.5,1,"20,500","10,000","18,000"
(선)우럭,통영,중,kg,4,42,"21,000","21,000","21,000"
(선)우럭,안흥,중,kg,12.4,1,"7,000","3,000","6,000"
(선)우럭,군산,중,kg,5.4,1,"10,000","10,000","10,000"
(선)우럭,제주도,3미,S/P,1,10,"24,000","24,000","24,000"
(선)우럭,통영,중,kg,6,93,"21,500","21,500","21,500"
(선)우럭,태안,중,kg,3,1,"7,000","7,000","7,000"
(선)우럭,통영,중,kg,"3,375.3",1,"21,500",100,"17,000"
(선)우럭,완도,중,S/P,100.5,1,"12,000","5,500","9,900"
(선)우럭,삼천포,1미,S/P,7.2,1,"13,000","13,000","13,000"
(선)우럭,삼천포,대,S/P,18.6,1,"7,000","7,000","7,000"
(활)우럭조개,여수,16미,box,2,10,"35,200","33,600","34,400"
(활)우럭조개,여수,8미,box,84,10,"122,400","48,000","81,000"
(활)우럭조개,여수,12미,box,3,10,"66,000","30,000","42,000"
(활)우럭조개,여수,9미,box,22,10,"72,900","22,500","57,500"
(활)우럭조개,여수,7미,box,8,10,"98,000","63,000","77,200"
(활)우럭조개,여수,10미,box,26,10,"111,000","25,000","64,900"
(활)우럭조개,여수,6미,box,1,10,"60,000","60,000","60,000"
(활)우럭조개,여수,중,box,1,10,"32,000","32,000","32,000"
(활)우럭조개,여수,15미,box,2,10,"37,500","30,000","33,800"
(활)우럭조개,여수,17미,box,1,10,"51,000","51,000","51,000"
