어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,축산,대,S/P,25.0,20.0,"18,000","15,000","16,300"
(선)대구,속초,중,S/P,269.0,1.0,"3,000","1,000","1,300"
(선)대구,포항,대,S/P,20.5,1.0,"3,500","3,500","3,500"
(선)대구,속초,대,S/P,48.4,1.0,"5,000","4,000","4,800"
(선)대구,완도,중,kg,24.6,1.0,"3,000","2,000","2,500"
(선)대구,속초,12미,S/P,19.3,1.0,"2,500","2,500","2,500"
(선)대구,죽변,대,S/P,26.1,1.0,"2,500","2,000","2,200"
(선)대구,축산,대,S/P,5.0,1.0,"3,500","3,500","3,500"
(선)대구,방어진,6미,S/P,3.0,4.0,"45,000","45,000","45,000"
(선)대구,죽변,중,S/P,2.0,10.0,"70,000","70,000","70,000"
(선)대구,속초,8미,S/P,44.6,1.0,"4,000","3,000","3,400"
(선)대구,속초,7미,S/P,35.8,1.0,"3,500","2,500","2,900"
(선)대구,방어진,대,S/P,58.0,1.0,"2,500","2,500","2,500"
(선)대구,속초,1미,S/P,5.1,1.0,"4,000","4,000","4,000"
(선)대구,방어진,5미,S/P,1.0,10.0,"25,000","25,000","25,000"
(선)대구,속초,3미,S/P,10.0,3.0,"8,000","8,000","8,000"
(선)대구,속초,3미,S/P,4.3,1.0,"4,000","4,000","4,000"
(선)대구,축산,대,c/s(상자),5.0,15.0,"15,000","15,000","15,000"
(냉)대구,러시아,M,PAN(펜),100.0,18.5,"85,900","85,900","85,900"
(냉)대구 기타,러시아,중,CT/(BT),44.0,6.0,"62,500","62,500","62,500"
(선)민대구,제주도,11미,S/P,1.0,12.3,"61,500","61,500","61,500"
(선)민대구,제주도,10미,S/P,1.0,12.4,"55,800","55,800","55,800"
(선)민대구,제주도,11미,S/P,1.0,12.8,"64,000","64,000","64,000"
