어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,속초,6미,S/P,5.0,3.0,"9,000","9,000","9,000"
(선)대구,속초,8미,S/P,21.0,1.0,"6,000","6,000","6,000"
(선)대구,감포,10미,S/P,10.0,10.0,"16,000","16,000","16,000"
(선)대구,동해시,2미,S/P,23.0,5.0,"8,000","8,000","8,000"
(선)대구,속초,4미,S/P,54.0,10.0,"15,000","8,000","10,300"
(선)대구,속초,대,kg,126.7,1.0,"4,000","2,000","2,600"
(선)대구,속초,2미,S/P,1.0,4.1,"19,000","19,000","19,000"
(선)대구,속초,10미,S/P,221.9,1.0,"5,000","2,800","3,500"
(선)대구,죽변,대,S/P,155.0,1.0,"4,000","2,000","2,900"
(선)대구,속초,9미,S/P,16.5,1.0,"3,500","3,500","3,500"
(선)대구,감포,8미,S/P,13.0,10.0,"30,000","30,000","30,000"
(선)대구,완도,중,kg,70.6,1.0,"60,000",500,"4,100"
(선)대구,속초,대,S/P,62.9,1.0,"3,000","3,000","3,000"
(선)대구,태안,중,kg,122.0,1.0,"3,000","1,000","2,000"
(선)대구,포항,대,S/P,68.0,1.0,500,500,500
(선)대구,속초,8미,S/P,47.0,10.0,"10,000","3,500","5,400"
(선)대구,속초,대,S/P,24.0,10.0,"15,000","11,000","12,200"
(선)대구,속초,중,kg,85.2,1.0,"5,500","3,500","4,900"
(선)대구,강구,5미,S/P,1.0,10.0,"7,000","7,000","7,000"
(선)대구,속초,4미,S/P,23.0,3.0,"12,000","12,000","12,000"
(선)대구,강구,8미,S/P,27.0,10.0,"7,000","7,000","7,000"
(선)대구,방어진,15미,S/P,7.0,15.0,"24,000","24,000","24,000"
(선)대구,속초,2미,S/P,1.0,10.0,"13,000","13,000","13,000"
(선)대구,속초,2미,S/P,1.0,3.4,"12,000","12,000","12,000"
(선)대구,죽변,대,kg,32.0,1.0,"4,500","4,500","4,500"
(선)대구,감포,대,S/P,20.0,10.0,"16,000","16,000","16,000"
(선)대구,속초,6미,S/P,37.0,10.0,"10,000","3,500","5,400"
(선)대구,감포,6미,S/P,17.0,10.0,"28,000","28,000","28,000"
(선)대구,속초,3미,S/P,155.0,10.0,"21,000","8,000","17,600"
(선)대구,속초,5미,S/P,9.0,10.0,"10,000","10,000","10,000"
(선)대구,속초,3미,S/P,18.0,3.0,"13,000","13,000","13,000"
(선)대구,동해시,6미,S/P,3.0,10.0,"8,000","8,000","8,000"
(선)대구,안흥,대,S/P,8.5,1.0,"4,000","4,000","4,000"
(선)대구,동해시,3미,S/P,7.0,10.0,"12,000","12,000","12,000"
(선)대구,제주도,대,S/P,3.0,13.0,"6,000","6,000","6,000"
(선)민대구,제주도,17미,S/P,2.0,10.0,"30,000","20,000","25,000"
(선)민대구,제주도,대,S/P,1.0,9.0,"13,000","13,000","13,000"
(선)민대구,제주도,14미,S/P,4.0,10.0,"52,000","30,000","45,500"
(선)민대구,제주도,15미,S/P,1.0,7.6,"15,200","15,200","15,200"
(선)민대구,제주도,18미,S/P,1.0,10.0,"25,000","25,000","25,000"
(선)민대구,제주도,6미,S/P,1.0,11.0,"44,000","44,000","44,000"
(선)민대구,제주도,16미,S/P,1.0,10.4,"41,600","41,600","41,600"
(선)민대구,제주도,대,S/P,3.0,10.0,"35,000","10,000","20,000"
(선)민대구,제주도,10미,S/P,1.0,6.5,"16,250","16,250","16,300"
(선)민대구,제주도,12미,S/P,2.0,10.0,"50,000","40,000","45,000"
(선)민대구,제주도,13미,S/P,1.0,10.0,"25,000","25,000","25,000"
(선)민대구,제주도,8미,S/P,2.0,10.0,"45,000","45,000","45,000"
(선)민대구,제주도,특대,S/P,1.0,10.0,"15,000","15,000","15,000"
(선)민대구,제주도,5미,S/P,1.0,10.0,"43,000","43,000","43,000"
(선)민대구,제주도,10미,S/P,1.0,13.0,"52,000","52,000","52,000"
(선)민대구,제주도,15미,S/P,1.0,10.0,"40,000","40,000","40,000"
(선)민대구,제주도,6미,S/P,1.0,12.0,"48,000","48,000","48,000"
(선)민대구,제주도,특대,S/P,2.0,9.0,"13,000","13,000","13,000"
(선)민대구,제주도,16미,S/P,1.0,12.0,"42,000","42,000","42,000"
(선)민대구,제주도,12미,S/P,1.0,9.3,"37,200","37,200","37,200"
(선)민대구,제주도,14미,S/P,1.0,12.8,"44,800","44,800","44,800"
(선)민대구,완도,대,kg,22.6,1.0,"1,000","1,000","1,000"
