어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,속초,10미,S/P,20.6,1,"2,000","2,000","2,000"
(선)대구,동해시,2미,S/P,9.0,3,"16,000","15,000","15,400"
(선)대구,속초,중,kg,18.0,1,"3,000","3,000","3,000"
(선)대구,삼척,대,kg,60.1,1,"4,000","4,000","4,000"
(선)대구,후포,대,S/P,114.0,1,"4,000","2,200","2,600"
(선)대구,포항,대,S/P,41.8,1,"3,500",500,"1,700"
(선)대구,속초,대,S/P,194.2,1,"3,500","1,500","2,200"
(선)대구,완도,중,kg,87.3,1,"3,500",500,"2,000"
(선)대구,속초,14미,S/P,22.0,1,"2,000","2,000","2,000"
(선)대구,속초,5미,S/P,9.5,1,800,800,800
(선)대구,죽변,대,S/P,53.7,1,"3,000","2,500","2,600"
(선)대구,후포,3미,S/P,93.9,1,"4,000","1,500","1,800"
(선)대구,동해시,1미,S/P,5.6,1,"1,300","1,300","1,300"
(선)대구,속초,대,kg,155.6,1,"2,500","1,500","1,900"
(선)대구,동해시,2미,S/P,7.0,5,"11,000","11,000","11,000"
(선)대구,포항,대,S/P,8.0,7,"2,000","1,500","1,800"
(선)대구,포항,대,S/P,23.0,10,"11,000","5,000","7,200"
(선)대구,동해시,2미,S/P,6.0,1,"1,500","1,500","1,500"
(선)대구,후포,2미,S/P,10.0,5,"17,000","17,000","17,000"
(선)대구,후포,대,kg,23.8,1,"2,000","1,000","1,300"
(선)대구,통영,중,kg,21.6,1,"3,000","1,500","2,200"
(선)대구,방어진,6미,S/P,1.0,10,"25,000","25,000","25,000"
(선)대구,죽변,대,kg,25.9,1,"2,000","1,000","1,600"
(선)민대구,완도,대,kg,21.9,1,"13,000","2,500","5,100"
(선)민대구,완도,대,S/P,10.7,1,"3,000",500,"2,400"
