어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)대구,축산,6미,kg,61.9,1,600,300,400
(선)대구,속초,대,S/P,4.0,10,"8,000","8,000","8,000"
(선)대구,후포,2미,S/P,10.0,3,"17,000","17,000","17,000"
(선)대구,후포,대,S/P,9.0,1,"3,000","3,000","3,000"
(선)대구,속초,대,S/P,18.5,1,"2,500","2,500","2,500"
(선)대구,완도,중,kg,73.4,1,"5,000",100,"2,500"
(선)대구,완도,중,S/P,8.2,1,"4,000","4,000","4,000"
(선)대구,감포,대,kg,46.3,1,"2,500","2,500","2,500"
(선)대구,죽변,대,S/P,72.8,1,"3,000","1,500","2,200"
(선)대구,축산,대,S/P,7.4,1,"2,000","2,000","2,000"
(선)대구,임원,대,S/P,287.6,1,"4,000","1,800","2,500"
(선)대구,속초,8미,S/P,3.0,5,"13,000","13,000","13,000"
(선)대구,포항,1미,S/P,33.9,1,"3,000","3,000","3,000"
(선)대구,임원,대,kg,33.5,1,"2,000","1,000","1,400"
(선)대구,후포,3미,S/P,56.0,5,"25,000","24,000","24,900"
(선)대구,포항,대,S/P,18.0,10,"15,000","5,000","9,400"
(선)대구,후포,1미,S/P,30.8,1,"2,500","1,000","2,200"
(선)대구,후포,2미,S/P,8.0,5,"23,000","17,000","22,300"
(선)대구,후포,대,kg,202.2,1,"3,000","3,000","3,000"
(선)대구,방어진,5미,S/P,1.0,10,"18,000","18,000","18,000"
(선)대구,방어진,대,S/P,3.0,10,"35,000","25,000","31,700"
(선)대구,감포,1미,S/P,11.8,1,"1,000","1,000","1,000"
(선)대구,속초,6미,S/P,8.0,10,"11,000","11,000","11,000"
(선)대구,감포,대,S/P,2.0,10,"28,000","28,000","28,000"
(선)대구,완도,중,S/P,1.0,10,"41,000","41,000","41,000"
(냉)대구 기타,러시아,중,CT/(BT),140.0,6,"53,300","53,300","53,300"
(냉)대구(H/G),러시아,14/15미,PAN(펜),50.0,20,"130,500","130,300","130,300"
(선)민대구,완도,대,S/P,172.5,1,"4,000",300,"2,000"
