일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.00.70.41.32.21.91.41.92.82.61.81.31.01.63.23.22.33.22.22.11.50.60.00.8,3.2,1.7,0.0
02,0.81.51.92.21.91.41.51.42.01.20.40.21.82.63.22.82.52.82.11.60.70.10.40.4,3.2,1.6,0.1
03,0.50.20.50.50.50.20.30.20.30.61.32.52.51.82.42.82.42.81.81.90.70.40.80.3,2.8,1.1,0.2
04,0.40.30.00.00.80.60.40.60.70.10.00.31.01.61.81.72.21.71.30.30.10.00.90.4,2.4,0.8,0.0
05,0.40.70.30.50.62.11.22.11.51.51.61.51.92.92.43.32.93.32.10.90.90.50.70.4,3.3,1.5,0.3
06,0.60.91.21.91.81.81.61.81.93.32.32.02.61.01.71.92.31.90.40.00.51.20.80.7,3.3,1.5,0.0
07,0.71.22.12.91.91.52.31.52.83.52.00.10.41.82.32.31.72.31.72.11.61.21.11.7,3.9,1.9,0.1
08,2.12.82.03.03.64.14.54.12.52.64.02.73.71.72.41.72.91.72.11.12.03.63.05.2,5.2,3.0,1.1
09,5.55.56.76.96.87.56.57.55.35.24.45.36.16.75.87.27.57.26.26.16.87.67.26.3,7.6,6.3,4.4
10,7.17.07.27.97.26.96.56.99.811.09.49.49.09.28.07.57.77.57.37.08.33.63.64.2,11.0,7.4,3.6
11,2.41.72.42.12.71.41.31.40.70.61.32.84.03.12.73.33.53.32.21.40.80.90.40.6,4.0,1.9,0.4
12,0.21.50.90.30.10.41.10.41.61.23.14.62.21.82.94.03.44.04.43.52.53.01.80.9,4.6,2.1,0.1
13,0.60.21.01.81.61.51.31.51.10.31.22.92.83.53.02.12.52.12.71.50.40.30.30.2,3.5,1.6,0.2
14,0.40.60.60.40.10.41.10.40.91.30.40.11.42.83.23.51.93.51.00.50.40.91.30.5,3.5,1.1,0.1
15,0.10.60.51.62.01.72.41.71.41.50.71.21.41.11.82.93.52.93.32.31.80.40.10.3,3.5,1.6,0.1
16,0.50.71.40.81.32.00.92.00.70.91.42.13.32.33.43.43.13.41.92.40.90.60.60.3,3.4,1.5,0.3
17,1.10.73.13.71.40.40.10.40.81.60.31.12.02.24.03.73.03.71.51.50.50.60.40.4,4.0,1.5,0.1
18,0.10.10.20.20.20.50.80.52.53.12.42.11.00.80.30.71.80.70.30.40.10.10.92.0,3.1,0.9,0.1
19,1.82.02.22.82.42.73.12.73.42.93.84.03.32.71.91.71.71.72.92.01.93.63.21.5,4.0,2.6,1.5
20,0.80.91.00.60.50.60.20.60.40.72.14.33.92.42.93.14.23.14.12.11.10.40.20.2,5.2,1.8,0.2
21,0.30.20.10.00.30.10.30.10.80.11.53.44.75.45.23.43.33.43.51.30.60.40.60.1,5.4,1.7,0.0
22,0.00.10.10.00.20.10.40.10.42.32.13.93.83.84.93.82.43.80.80.80.40.30.80.7,4.9,1.4,0.0
23,1.10.51.00.40.70.70.70.71.60.83.64.14.24.74.34.73.64.72.21.51.31.01.21.5,4.7,2.1,0.4
24,1.32.32.32.81.82.71.12.70.31.02.62.62.21.01.21.41.91.43.52.84.14.14.04.2,4.2,2.2,0.3
25,5.44.94.04.23.11.91.31.94.05.04.52.92.62.53.74.75.34.74.34.93.41.81.92.1,6.0,3.6,1.3
26,1.80.40.51.41.13.04.03.02.82.21.60.51.22.42.12.42.52.41.10.70.50.40.20.0,4.0,1.6,0.0
27,0.60.70.81.72.73.32.83.33.23.02.52.31.10.50.82.92.82.93.72.82.42.32.31.6,3.7,2.2,0.5
28,1.52.72.33.93.75.25.25.24.54.53.63.02.01.71.04.75.84.75.74.73.34.74.94.2,5.8,3.9,1.0
29,4.73.45.44.52.71.71.81.72.21.52.43.83.13.94.33.83.43.83.32.61.00.60.30.3,5.4,2.8,0.3
30,0.61.01.20.81.43.02.33.03.33.82.32.22.32.51.31.21.11.20.81.52.22.81.92.2,3.8,1.9,0.6
31,0.90.61.91.31.21.10.91.10.40.92.73.32.61.70.91.61.41.60.50.31.20.41.21.4,3.3,1.2,0.3
TOTAL,1.51.51.82.01.92.01.92.02.12.32.42.72.72.72.93.13.13.12.62.11.71.61.51.5,4.4,2.2,0.6
