일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,27.227.227.027.026.827.026.927.026.726.726.826.927.027.227.127.127.227.127.127.127.127.127.127.1,27.2,27.0,26.7
02,27.127.127.126.926.826.726.826.726.926.926.826.926.926.926.926.927.026.927.127.027.027.027.027.0,27.1,26.9,26.7
03,27.027.027.026.826.926.726.626.727.026.926.926.926.927.027.127.728.227.727.727.427.427.227.127.2,28.2,27.1,26.6
04,27.227.227.227.227.127.127.127.127.127.227.227.227.327.427.227.327.927.328.227.727.627.727.727.7,28.2,27.4,27.1
05,27.527.427.427.427.427.427.327.427.327.327.427.527.627.627.727.727.727.728.027.928.027.927.927.8,28.1,27.6,27.3
06,27.827.727.627.627.527.327.327.327.227.227.327.427.427.527.627.727.727.727.827.927.927.927.827.8,27.9,27.6,27.2
07,27.827.727.627.627.427.427.227.427.227.127.127.127.227.527.627.727.827.727.727.527.427.327.227.1,27.8,27.4,27.1
08,27.026.926.926.826.826.726.726.726.626.726.827.027.127.227.327.427.527.427.627.527.527.427.427.3,27.6,27.1,26.6
09,27.327.227.127.127.127.027.027.026.826.927.027.127.227.327.327.227.227.227.427.427.427.327.327.3,27.4,27.2,26.8
10,27.327.327.227.227.227.127.127.127.027.027.127.227.327.427.427.327.427.327.427.527.427.427.427.4,27.5,27.3,27.0
11,27.427.327.227.227.227.127.027.127.127.127.127.127.227.327.427.527.527.527.527.527.427.427.427.3,27.5,27.3,27.0
12,27.327.227.327.227.327.327.327.327.327.327.227.427.427.527.627.627.527.627.627.727.627.627.527.5,27.7,27.4,27.2
13,27.527.327.327.327.327.527.527.527.427.427.427.427.527.627.727.727.627.727.527.527.527.527.527.4,27.7,27.5,27.3
14,27.327.227.327.327.327.327.427.327.327.227.227.327.327.327.227.227.327.227.327.127.027.027.127.2,27.4,27.2,27.0
15,27.126.926.826.826.926.927.026.926.926.926.926.926.926.927.027.027.127.027.127.027.026.926.926.9,27.1,26.9,26.8
16,26.926.826.826.826.726.726.726.726.926.926.826.826.826.726.726.726.626.726.826.826.826.726.726.7,26.9,26.8,26.6
17,26.726.726.626.326.126.226.426.226.526.526.526.526.526.526.626.726.826.726.826.726.726.726.726.7,26.8,26.6,26.1
18,26.726.726.526.426.326.326.326.326.326.426.426.426.526.526.626.727.026.727.327.127.126.926.826.9,27.3,26.7,26.2
19,26.926.926.926.726.526.626.826.626.726.626.626.626.626.726.726.827.026.827.227.127.026.926.926.8,27.2,26.8,26.5
20,26.926.926.926.726.626.526.526.526.526.626.626.626.626.626.626.626.726.626.626.626.526.626.626.6,26.9,26.6,26.5
21,26.626.626.626.526.526.326.326.326.226.326.326.426.526.526.526.526.526.526.326.226.426.426.426.3,26.6,26.4,26.2
22,26.226.226.126.126.125.925.825.925.825.825.825.825.926.026.126.226.326.226.326.326.226.126.026.0,26.3,26.0,25.8
23,26.026.026.025.925.825.725.625.725.525.425.425.525.625.725.625.625.625.625.625.525.425.525.425.2,26.0,25.6,25.2
24,25.125.125.225.125.024.924.924.924.724.824.824.824.925.025.025.125.125.125.125.225.024.824.824.7,25.2,25.0,24.7
25,24.624.624.624.724.624.524.324.524.324.224.224.224.224.324.424.524.624.525.125.225.025.025.024.9,25.2,24.6,24.2
26,24.824.925.025.125.225.125.225.125.525.324.624.825.325.425.525.525.625.525.625.625.825.725.525.2,25.8,25.3,24.6
27,25.125.125.325.525.225.125.525.125.825.725.625.425.625.726.026.026.026.026.026.026.026.026.026.0,26.0,25.7,25.1
28,25.825.525.425.525.825.825.925.825.625.525.525.625.826.126.326.526.526.526.126.126.126.026.026.0,26.5,25.9,25.4
29,26.025.825.625.325.525.825.925.825.925.825.825.825.926.026.126.226.126.225.925.926.026.025.925.8,26.2,25.9,25.3
30,25.825.825.725.625.325.325.625.325.725.625.625.625.625.725.826.026.026.025.825.825.725.625.725.6,26.0,25.7,25.3
TOTAL,26.726.626.626.526.526.426.526.426.526.426.426.526.526.626.726.826.826.826.826.826.826.726.726.6,27.0,26.6,26.3
