일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.02.62.52.93.24.03.64.04.54.23.52.53.63.53.12.31.42.32.32.32.02.42.52.8,4.5,2.9,1.4
02,3.61.71.42.23.42.31.32.32.32.23.23.12.01.01.50.70.40.71.51.31.21.11.62.5,3.6,1.9,0.4
03,2.42.93.04.65.75.75.65.74.95.24.53.94.64.74.43.54.23.53.93.13.21.31.63.8,5.7,4.0,1.3
04,4.13.53.23.53.64.02.64.02.82.92.22.81.50.70.90.81.00.83.24.15.04.32.73.4,5.0,2.8,0.7
05,4.54.53.94.57.15.75.75.76.13.83.92.31.40.91.80.82.70.86.68.18.04.83.62.3,8.1,4.3,0.8
06,1.31.71.81.81.62.22.22.21.61.91.71.10.80.71.12.63.02.61.22.01.61.11.42.0,3.0,1.7,0.7
07,2.62.72.63.12.63.93.43.93.93.93.73.63.53.93.23.02.23.02.01.82.42.72.94.0,4.0,3.1,1.8
08,3.84.43.93.94.25.34.45.33.84.43.84.23.93.93.73.93.53.93.74.44.34.24.04.9,5.3,4.1,3.5
09,5.34.13.43.34.85.05.45.04.24.53.53.32.81.50.60.80.40.81.42.32.63.73.92.4,5.4,3.1,0.4
10,2.45.14.95.15.14.24.84.22.92.02.21.82.12.81.80.81.90.81.10.60.00.40.71.2,5.1,2.5,0.0
11,2.62.02.43.14.24.73.24.72.22.62.33.63.01.62.23.02.93.01.61.41.31.61.91.9,4.7,2.5,1.3
12,2.02.21.82.82.53.03.03.03.42.23.22.12.62.52.32.61.72.60.91.01.10.91.01.1,3.4,2.1,0.9
13,1.22.12.73.63.53.23.53.23.53.82.82.51.81.51.21.00.21.00.71.61.51.92.01.2,4.1,2.1,0.1
14,1.21.71.10.70.60.91.30.90.40.40.82.73.53.73.24.24.64.24.44.13.43.84.22.9,4.6,2.4,0.4
15,3.42.93.74.34.93.43.83.44.54.15.04.54.04.52.43.03.13.04.44.35.76.75.53.5,6.7,4.1,2.4
16,3.53.23.53.12.43.12.93.13.74.14.76.05.14.34.45.04.75.04.36.36.46.15.75.2,6.4,4.4,2.4
17,4.53.63.53.12.21.11.01.11.92.02.22.00.80.90.81.91.41.92.02.00.90.92.10.8,4.5,1.8,0.8
18,1.51.11.11.51.21.52.41.52.92.61.60.73.43.12.13.21.93.22.01.11.51.01.40.5,3.4,1.9,0.5
19,1.81.71.00.71.42.23.62.20.40.92.42.82.83.53.42.93.52.93.63.93.52.63.23.7,3.9,2.5,0.4
20,5.05.54.82.82.93.75.03.76.45.33.95.57.16.06.26.46.96.45.34.23.53.74.24.1,7.1,4.9,2.8
21,4.94.04.44.34.33.83.43.82.73.03.94.74.54.64.94.75.14.73.73.03.95.06.34.9,6.3,4.2,2.7
22,4.54.63.13.43.12.61.72.61.61.21.00.50.71.01.22.13.02.12.42.83.03.74.23.4,4.6,2.4,0.5
23,3.02.71.60.81.31.31.61.31.41.40.71.11.32.11.72.73.42.73.54.01.01.90.31.4,4.0,1.9,0.3
24,2.02.41.60.91.50.90.90.91.73.12.61.21.11.82.63.03.13.00.71.41.31.02.01.3,3.1,1.7,0.7
25,0.92.01.60.60.31.01.01.01.31.50.90.81.01.51.93.02.33.00.20.40.10.21.22.1,3.0,1.2,0.1
26,1.91.71.60.72.12.32.32.31.81.51.60.90.92.53.94.84.24.83.01.91.82.41.82.7,4.8,2.3,0.7
27,3.01.62.75.45.83.94.13.94.74.24.44.64.94.23.32.51.92.51.92.81.81.61.21.4,5.8,3.3,1.1
28,0.91.01.00.70.71.00.91.01.41.91.40.11.42.83.13.23.13.20.80.40.40.30.30.9,3.2,1.2,0.1
29,2.02.72.82.62.82.43.12.43.42.62.31.70.71.83.33.22.63.20.70.30.50.40.50.5,3.7,2.0,0.3
30,0.51.01.31.21.11.72.51.72.22.01.41.01.81.82.01.81.81.82.51.71.60.70.50.9,2.5,1.5,0.5
31,2.00.60.20.50.51.11.41.10.91.10.30.41.21.34.54.84.54.83.93.31.51.21.60.8,4.8,1.8,0.2
TOTAL,2.72.72.52.62.92.93.02.92.92.82.62.52.62.62.72.82.82.82.62.62.52.42.42.4,4.7,2.6,1.0
