일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,7.27.27.07.07.17.17.17.17.17.17.27.27.37.47.47.47.47.47.47.47.37.37.27.2,7.4,7.2,7.0
02,7.27.17.17.17.06.97.06.97.17.17.17.17.27.37.47.47.47.47.27.27.17.07.06.9,7.4,7.1,6.9
03,6.96.96.96.86.86.86.86.86.96.96.97.07.17.17.27.27.27.27.17.06.96.96.86.8,7.2,7.0,6.8
04,6.76.66.66.66.66.66.66.66.76.76.86.86.97.07.07.07.07.06.96.96.96.96.86.8,7.0,6.8,6.6
05,6.76.76.76.76.76.76.76.76.76.86.86.86.96.97.27.27.17.26.96.96.96.86.96.8,7.2,6.8,6.7
06,6.86.86.76.76.86.76.76.76.86.86.86.86.96.97.07.17.27.17.06.97.07.07.07.0,7.2,6.9,6.7
07,7.07.06.86.86.86.86.86.86.86.86.96.97.07.07.17.17.17.17.07.06.96.96.96.9,7.1,6.9,6.8
08,6.86.86.76.66.76.76.76.76.66.76.86.96.96.97.07.27.37.27.17.07.06.97.07.0,7.3,6.9,6.6
09,6.96.96.96.86.96.96.86.96.96.96.97.07.07.07.17.37.47.37.37.27.27.27.17.1,7.4,7.0,6.8
10,7.17.07.06.96.86.86.86.86.86.86.96.97.07.07.17.27.37.27.27.27.07.17.07.0,7.3,7.0,6.8
11,7.07.07.07.07.07.06.97.07.07.07.07.07.17.17.37.57.57.57.57.57.47.37.37.3,7.6,7.2,6.9
12,7.27.27.27.27.17.17.17.17.17.17.17.17.27.37.37.37.47.37.47.47.47.47.47.4,7.4,7.2,7.1
13,7.47.47.47.47.47.47.47.47.37.47.87.97.77.67.88.68.78.68.98.38.38.28.38.0,9.0,7.9,7.3
14,8.18.18.17.98.18.28.28.28.08.08.17.98.08.08.08.18.28.18.18.18.08.18.08.1,8.2,8.1,7.9
15,8.18.28.18.18.28.38.38.38.28.28.28.38.48.48.38.38.48.38.28.28.17.97.97.8,8.4,8.2,7.8
16,7.87.87.87.77.87.87.77.87.67.57.67.67.67.67.77.77.77.77.77.67.67.57.57.5,7.8,7.7,7.5
17,7.47.47.37.37.37.27.27.27.27.27.37.47.57.67.77.87.87.87.77.67.57.67.67.6,7.8,7.5,7.2
18,7.57.47.47.47.47.47.47.47.37.27.27.27.37.67.77.77.77.77.67.67.67.57.57.4,7.7,7.5,7.2
19,7.47.37.37.37.27.27.27.27.27.27.27.27.37.57.67.77.77.77.67.57.57.47.47.4,7.7,7.4,7.2
20,7.47.37.47.47.37.37.37.37.37.47.37.37.47.47.57.57.57.57.37.37.37.27.27.1,7.5,7.3,7.1
21,7.07.07.06.96.96.96.96.97.17.17.27.27.27.37.47.47.57.47.47.37.57.57.37.2,7.5,7.2,6.9
22,7.17.06.86.96.76.97.06.97.37.37.37.27.27.27.27.27.17.27.17.17.27.37.37.3,7.3,7.1,6.7
23,7.17.07.06.96.96.86.96.86.97.17.17.27.27.37.47.57.57.57.37.37.27.27.27.2,7.5,7.2,6.8
24,7.27.17.06.96.76.56.66.56.86.76.76.86.96.96.96.96.76.96.36.46.46.36.46.6,7.2,6.7,6.3
25,6.56.56.46.36.25.95.85.95.96.16.26.46.46.46.56.66.66.66.36.36.36.36.36.5,6.6,6.3,5.8
26,6.46.36.36.36.26.16.16.16.16.16.16.36.36.46.46.56.56.56.46.46.46.46.46.4,6.5,6.3,6.0
27,6.46.46.36.36.26.26.16.26.06.06.16.16.26.36.36.36.36.36.16.05.95.95.95.9,6.4,6.1,5.9
28,5.96.06.05.95.85.85.75.85.65.65.75.95.95.96.16.16.16.16.06.05.95.85.85.8,6.1,5.9,5.6
29,5.85.85.85.85.75.75.75.75.75.75.85.96.06.16.26.26.26.26.36.26.16.16.05.9,6.3,5.9,5.7
30,5.95.85.85.85.85.85.85.85.85.85.85.95.96.06.16.16.26.16.26.16.16.06.05.9,6.2,5.9,5.8
31,5.95.85.85.85.85.85.85.85.85.85.96.06.26.46.76.86.86.86.56.46.36.36.36.3,6.8,6.2,5.8
TOTAL,7.06.96.96.86.86.86.86.86.86.86.96.97.07.17.17.27.27.27.17.17.07.07.07.0,7.3,7.0,6.7
