일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,25.525.525.425.325.225.325.325.325.125.425.425.525.625.725.825.925.925.925.725.725.625.525.525.4,25.9,25.5,25.1
02,25.425.325.225.225.024.925.024.925.125.125.225.325.325.325.525.625.625.625.525.425.425.325.325.3,25.7,25.3,24.9
03,25.225.225.125.024.924.824.824.824.924.924.824.824.924.924.824.824.824.824.724.724.724.724.724.7,25.2,24.9,24.7
04,24.624.624.624.524.524.424.324.424.424.424.524.524.624.624.624.724.824.724.824.724.724.624.624.6,24.9,24.6,24.3
05,24.524.524.424.324.324.224.024.223.924.024.124.224.224.424.424.524.524.524.424.324.124.124.124.0,24.5,24.2,23.9
06,24.024.023.923.823.823.723.723.723.623.723.723.823.823.923.924.024.124.023.923.923.923.823.823.7,24.1,23.8,23.6
07,23.723.623.523.523.423.323.323.323.223.323.323.423.423.423.423.423.423.423.323.323.223.223.223.2,23.7,23.4,23.2
08,23.123.123.123.123.123.123.023.123.023.022.922.923.023.023.023.023.023.023.023.023.023.022.922.9,23.1,23.0,22.9
09,22.822.822.722.722.722.722.722.722.622.622.622.722.722.822.822.822.822.822.822.722.722.722.622.6,22.8,22.7,22.6
10,22.522.522.422.422.422.422.422.422.322.322.422.522.622.622.722.722.722.722.722.822.622.522.522.5,22.8,22.5,22.3
11,22.422.422.522.522.322.322.622.322.422.522.622.522.622.822.922.922.922.923.123.123.122.922.822.6,23.1,22.7,22.3
12,22.622.522.522.722.622.622.622.622.622.622.722.722.923.023.123.123.023.122.822.923.022.822.822.7,23.1,22.8,22.5
13,22.722.722.622.622.622.622.722.622.822.822.722.822.822.923.023.023.023.023.022.922.922.922.822.8,23.0,22.8,22.6
14,22.722.722.722.622.622.622.722.622.722.722.722.823.023.123.223.323.323.323.123.022.922.922.822.8,23.3,22.9,22.6
15,22.722.622.622.522.522.522.522.522.422.322.422.422.422.522.522.622.622.622.622.522.522.422.422.4,22.7,22.5,22.3
16,22.322.322.322.222.122.122.222.122.122.122.322.422.422.522.622.722.722.722.522.522.422.422.322.2,22.7,22.4,22.1
17,22.122.122.021.921.921.821.921.821.922.022.022.122.122.322.422.522.522.522.322.222.122.222.222.1,22.5,22.1,21.8
18,22.122.022.021.921.821.821.921.821.921.821.921.922.022.122.422.622.622.622.522.422.322.122.122.1,22.6,22.1,21.8
19,22.122.021.921.921.921.821.721.821.821.821.921.922.022.022.122.322.422.322.322.322.222.222.222.1,22.4,22.0,21.7
20,22.122.022.021.921.821.721.621.721.621.521.521.621.621.621.721.721.621.721.521.421.421.421.321.3,22.1,21.6,21.3
21,21.221.221.121.121.020.920.820.920.921.021.121.221.221.221.221.121.121.121.020.920.820.820.820.7,21.2,21.0,20.7
22,20.620.620.620.620.520.520.520.520.420.420.520.620.720.920.921.021.021.020.920.920.920.820.820.7,21.0,20.7,20.4
23,20.720.720.620.620.520.520.520.520.520.520.620.720.820.920.921.121.121.121.121.020.920.820.720.6,21.1,20.7,20.5
24,20.620.520.520.520.520.520.420.520.320.220.320.420.620.720.820.920.820.920.720.720.620.620.620.5,20.9,20.6,20.2
25,20.520.420.420.420.420.420.420.420.320.320.320.420.620.720.720.820.720.820.720.720.720.620.620.6,20.8,20.5,20.3
26,20.520.520.520.520.520.420.520.420.420.520.520.620.720.921.321.221.021.220.920.820.820.820.720.7,21.3,20.7,20.4
27,20.620.620.520.520.420.420.520.420.320.320.320.320.420.420.520.520.520.520.520.620.420.420.420.4,20.6,20.4,20.3
28,20.320.320.220.220.220.220.220.220.320.320.320.420.620.720.820.720.620.720.520.520.420.420.420.4,20.8,20.4,20.2
29,20.320.220.120.020.020.120.120.120.120.220.220.320.520.620.720.820.620.820.520.420.420.420.320.3,20.8,20.3,20.0
30,20.320.220.120.020.020.020.120.020.120.120.120.220.420.420.520.820.820.820.620.520.320.320.320.3,20.8,20.3,20.0
31,20.320.220.220.120.020.020.020.020.020.120.120.220.320.420.520.620.720.620.420.420.320.220.220.2,20.7,20.3,20.0
TOTAL,22.322.222.222.222.122.122.122.122.122.122.122.222.322.422.422.522.522.522.422.322.322.222.222.2,22.6,22.2,22.0
