일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.22.23.52.01.71.81.01.82.02.42.92.92.02.53.42.71.42.72.21.91.91.40.60.1,3.5,1.9,0.1
02,0.30.91.10.70.20.51.00.51.30.90.40.50.31.22.92.64.22.65.75.55.25.75.32.1,5.9,2.4,0.2
03,1.00.91.41.30.61.30.61.30.70.71.03.23.43.43.33.02.63.05.25.03.22.76.34.2,6.3,2.5,0.6
04,2.03.12.04.03.44.24.74.20.61.82.12.33.24.35.74.23.54.23.93.03.32.43.33.8,5.7,3.2,0.6
05,3.22.33.13.32.92.92.72.92.42.74.02.21.02.12.13.23.93.22.23.54.84.44.76.0,6.0,3.2,1.0
06,5.74.22.61.22.52.91.72.91.71.22.82.64.03.93.83.53.53.52.41.92.61.92.62.3,5.7,2.8,1.2
07,3.53.22.61.90.20.92.20.91.02.53.53.13.83.33.54.04.04.03.41.71.01.72.63.0,5.5,2.6,0.2
08,4.23.92.20.31.00.60.40.60.10.41.01.11.43.33.43.23.83.21.72.92.32.53.42.3,4.2,2.0,0.1
09,1.71.10.51.71.61.81.81.81.61.22.52.82.52.33.65.14.35.14.32.91.22.81.71.5,5.1,2.3,0.5
10,0.91.31.30.30.20.80.50.82.23.13.53.33.23.22.81.31.51.31.01.10.50.30.81.4,3.5,1.5,0.2
11,1.70.30.71.31.10.40.60.40.80.60.82.53.54.24.23.74.63.73.31.81.21.01.30.7,4.6,1.8,0.3
12,0.30.30.30.50.40.20.60.20.60.01.93.13.83.74.33.43.33.41.71.21.71.00.70.4,4.3,1.5,0.0
13,0.51.00.80.90.50.60.80.61.32.02.72.83.53.44.23.62.03.63.94.23.01.91.61.6,4.2,2.1,0.5
14,0.90.20.30.50.80.91.10.92.10.60.42.24.44.64.23.74.13.71.30.90.90.60.80.5,4.6,1.7,0.2
15,0.82.31.42.02.32.52.52.51.91.31.11.94.34.64.54.32.84.32.02.80.81.41.20.7,4.6,2.2,0.7
16,0.20.40.30.30.50.50.30.50.90.70.92.52.13.22.72.31.52.33.75.24.33.62.31.8,5.2,1.8,0.2
17,1.01.91.72.81.40.60.00.60.70.91.41.34.02.93.34.14.64.13.92.02.91.61.31.8,4.6,2.1,0.0
18,3.32.52.52.22.11.81.11.82.22.53.42.62.53.12.31.72.91.71.11.82.61.10.60.3,3.4,2.1,0.3
19,0.10.30.20.70.51.40.61.41.00.91.73.02.83.02.12.01.92.01.42.41.30.91.60.5,3.0,1.3,0.1
20,0.70.82.82.30.70.61.20.61.91.63.83.72.82.92.42.90.82.92.84.92.15.15.88.2,8.2,2.7,0.6
21,7.37.010.09.17.77.14.07.10.22.00.70.70.20.51.31.43.11.40.81.51.03.24.33.1,10.0,3.3,0.2
22,2.21.83.54.24.15.14.65.14.24.14.74.94.23.74.04.04.14.04.74.04.92.52.44.6,5.1,3.9,1.8
23,4.23.73.61.11.61.20.71.22.32.01.61.54.04.14.23.02.83.01.81.30.82.82.61.9,4.2,2.4,0.7
24,1.21.30.90.40.81.10.81.10.70.61.63.52.82.73.63.62.63.60.70.81.60.80.81.0,3.6,1.5,0.4
25,0.80.70.81.20.60.60.40.61.51.21.51.11.92.01.73.03.33.04.22.21.81.71.72.1,4.2,1.6,0.4
26,1.70.52.83.44.22.43.82.44.64.94.04.35.15.84.23.33.33.32.93.34.34.65.46.1,6.1,3.9,0.5
27,6.04.95.44.94.13.22.03.23.63.72.42.71.53.24.54.33.84.35.24.01.41.93.04.7,6.0,3.6,1.4
28,3.85.12.83.43.92.94.42.90.50.70.81.31.61.21.41.81.71.81.50.61.10.51.00.9,5.1,1.9,0.5
29,0.50.50.50.20.10.21.80.20.31.81.82.42.02.02.32.94.52.95.96.15.34.36.36.9,6.9,2.7,0.1
30,6.24.22.95.44.92.62.12.63.74.94.65.15.95.51.91.71.81.71.10.91.31.00.50.4,6.2,3.0,0.4
TOTAL,2.22.12.12.11.91.81.71.81.61.82.22.62.93.23.33.13.13.12.92.72.32.22.52.5,5.2,2.4,0.5
