일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,13.513.413.413.413.313.313.313.313.213.213.213.313.613.513.513.613.813.613.613.613.413.413.413.4,13.8,13.4,13.2
02,13.413.413.413.413.413.413.313.413.313.213.313.413.613.814.114.214.214.214.013.913.913.813.813.7,14.2,13.6,13.2
03,13.713.613.613.613.513.513.513.513.613.613.613.713.814.014.214.114.014.113.813.813.913.913.913.9,14.2,13.8,13.5
04,13.913.813.813.713.713.713.713.713.713.713.613.814.114.314.714.614.314.614.114.114.013.913.913.9,14.7,14.0,13.6
05,13.913.913.914.014.014.014.014.013.913.913.913.913.914.014.114.214.214.214.214.214.114.114.114.0,14.2,14.0,13.9
06,13.913.813.713.713.613.513.513.513.713.813.713.713.813.914.014.114.114.114.013.913.913.813.813.8,14.1,13.8,13.5
07,13.813.713.613.513.413.313.313.313.413.413.513.613.814.014.314.514.714.514.514.214.013.813.713.6,14.7,13.8,13.3
08,13.513.413.313.213.213.113.113.113.213.313.413.513.613.713.914.214.414.214.314.113.813.713.613.5,14.4,13.6,13.1
09,13.413.413.313.213.213.113.213.113.213.313.313.413.413.613.714.314.914.314.514.114.013.813.713.7,14.9,13.7,13.1
10,13.713.613.613.513.513.413.413.413.413.513.613.613.814.114.314.214.714.214.714.214.013.913.913.8,14.9,13.9,13.3
11,13.813.813.713.713.713.613.613.613.613.714.014.214.114.014.314.414.614.414.614.514.414.414.314.2,14.6,14.1,13.6
12,14.214.114.114.013.913.813.813.813.713.813.814.014.014.114.114.114.014.114.014.013.913.913.913.9,14.2,13.9,13.7
13,13.913.813.813.813.813.813.713.813.713.713.814.114.314.314.414.414.314.414.614.614.514.314.214.3,14.6,14.1,13.7
14,14.314.214.214.214.214.214.214.214.214.214.314.314.314.314.414.414.414.414.414.414.414.414.414.4,14.4,14.3,14.2
15,14.414.314.314.314.314.314.314.314.314.314.314.414.514.514.614.814.814.814.814.814.714.714.614.5,14.8,14.5,14.3
16,14.514.414.414.314.314.214.214.214.314.214.314.314.514.714.814.815.014.814.814.814.814.714.714.6,15.0,14.5,14.2
17,14.514.514.414.414.414.414.414.414.314.314.514.614.915.115.014.915.014.914.714.714.614.714.614.6,15.1,14.6,14.3
18,14.514.514.514.514.514.514.414.514.414.514.514.714.915.215.515.515.215.514.914.714.514.514.714.7,15.5,14.7,14.4
19,14.714.714.714.714.714.514.414.514.314.414.514.514.514.614.614.714.714.714.514.214.314.414.514.4,14.7,14.5,14.2
20,14.514.614.614.614.514.514.414.514.314.414.514.614.815.215.615.615.615.614.814.515.015.315.214.8,15.6,14.8,14.3
21,15.015.215.315.315.115.014.815.014.614.714.714.714.915.115.315.815.915.815.115.214.915.015.014.9,15.9,15.1,14.6
22,14.914.914.814.814.714.614.614.614.714.714.714.814.915.215.315.615.515.615.215.115.115.015.115.1,15.6,15.0,14.6
23,15.115.015.014.914.814.714.714.714.914.914.914.915.015.015.115.115.115.115.015.015.015.015.015.0,15.1,15.0,14.7
24,15.015.015.014.914.914.814.814.814.814.814.914.914.914.914.914.914.914.914.914.914.914.914.814.8,15.0,14.9,14.8
25,14.814.814.814.814.714.714.614.714.614.614.614.714.714.714.614.614.614.614.514.514.514.514.514.5,14.8,14.6,14.5
26,14.614.614.514.414.414.414.414.414.414.514.614.714.915.115.315.415.215.415.415.315.215.115.015.0,15.4,14.8,14.4
27,14.914.914.814.714.714.614.614.614.614.614.614.715.015.115.115.015.015.014.914.914.914.915.015.0,15.1,14.8,14.5
28,15.014.915.015.115.115.115.115.115.115.115.215.315.515.615.415.415.515.415.515.515.515.615.615.7,15.7,15.3,14.9
29,15.715.615.515.615.615.715.715.715.815.915.916.016.016.216.216.216.116.216.116.116.016.015.915.9,16.2,15.9,15.5
30,15.815.615.615.615.615.515.515.515.415.515.515.616.116.116.316.616.516.616.116.116.116.015.915.9,16.6,15.9,15.4
TOTAL,14.314.314.314.314.214.214.114.214.114.214.214.314.514.614.714.814.814.814.714.614.514.514.514.4,14.9,14.4,14.1
