일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,4.83.62.93.34.13.43.23.43.13.33.24.44.94.25.14.66.44.64.97.65.93.13.54.0,7.6,4.3,2.9
02,4.61.83.44.13.12.81.42.83.33.94.62.93.33.54.64.85.04.85.45.55.04.94.13.4,5.5,3.9,1.4
03,4.64.93.33.03.64.05.04.03.43.12.83.34.76.07.65.76.05.75.45.85.04.35.06.8,7.6,4.7,2.8
04,5.93.43.32.82.81.61.61.61.71.30.81.73.23.73.13.32.43.34.55.65.22.22.33.9,5.9,3.0,0.8
05,3.33.84.24.93.83.02.73.00.81.50.30.40.61.93.65.24.55.22.73.32.33.12.52.5,5.2,2.8,0.3
06,1.00.81.61.32.41.52.81.51.92.41.62.32.10.61.62.64.02.61.80.81.00.40.31.6,4.0,1.7,0.3
07,0.43.07.77.34.63.65.23.67.55.14.25.56.06.65.23.93.73.93.73.25.85.85.03.3,7.7,4.9,0.4
08,4.22.52.82.41.32.00.82.02.21.31.20.40.71.03.24.24.24.23.11.52.33.51.70.6,4.5,2.2,0.4
09,0.50.20.40.20.20.00.10.00.10.10.20.61.31.64.74.74.14.74.05.74.46.61.81.9,6.6,2.0,0.0
10,1.70.61.83.34.14.44.24.43.63.93.82.22.41.70.50.11.40.10.60.80.40.20.20.2,4.4,1.9,0.1
11,0.30.40.00.10.30.40.10.40.40.40.21.10.92.54.84.43.44.43.51.71.40.60.40.8,4.8,1.3,0.0
12,0.30.81.10.20.50.11.50.11.52.52.31.40.10.10.40.40.50.40.30.40.50.40.40.5,2.5,0.7,0.1
13,0.70.70.71.43.45.05.45.03.65.43.55.34.03.25.15.15.05.12.33.63.73.83.33.6,5.4,3.5,0.7
14,3.02.92.62.40.10.81.10.80.41.22.12.02.20.70.71.11.11.11.71.31.00.81.22.0,3.0,1.5,0.1
15,1.81.41.12.23.42.11.72.13.73.83.23.93.75.16.06.26.46.27.68.06.64.66.26.8,8.0,4.4,1.1
16,8.49.25.67.57.67.48.57.46.74.15.04.54.73.34.13.65.53.65.85.03.93.31.92.3,9.2,5.5,1.9
17,2.22.74.83.84.22.63.02.62.11.61.70.70.61.31.53.83.73.84.35.26.24.22.42.0,6.2,2.9,0.6
18,2.52.32.31.81.11.51.01.51.52.53.31.51.84.23.95.44.55.44.33.62.92.73.01.9,5.4,2.7,1.0
19,1.82.42.93.33.02.53.12.53.23.12.73.73.94.13.25.24.85.23.52.33.31.70.20.2,5.2,3.0,0.2
20,0.11.64.64.64.73.43.83.43.94.35.25.84.56.15.86.34.36.35.36.44.54.13.93.0,6.4,4.4,0.1
21,2.62.72.92.83.13.02.33.02.62.42.11.70.50.91.31.72.21.70.40.50.60.51.23.0,3.1,1.9,0.4
22,3.23.04.72.73.62.94.42.93.74.53.64.04.13.43.34.03.34.02.73.03.62.72.73.1,4.7,3.5,2.6
23,3.83.93.93.51.93.13.23.12.92.74.13.62.22.41.31.01.31.02.94.28.010.27.96.7,10.2,3.7,1.0
24,4.94.25.85.25.66.36.86.37.38.86.67.87.26.88.37.05.97.07.06.78.37.57.67.2,8.8,6.7,4.2
25,6.15.46.26.06.86.35.26.32.72.71.11.12.10.91.12.04.72.02.92.02.63.32.72.5,6.8,3.5,0.9
26,1.92.01.71.11.00.90.40.91.32.30.70.71.11.42.43.53.23.51.92.32.74.62.72.7,4.6,1.9,0.4
27,3.13.33.85.16.56.56.06.56.46.57.07.66.25.85.16.75.86.75.36.05.75.45.36.2,7.6,5.7,3.1
28,5.34.14.63.33.94.86.04.84.92.11.01.81.55.15.45.17.05.14.13.83.52.42.02.8,7.0,4.0,1.0
29,3.03.53.43.33.12.82.72.82.12.02.03.04.04.24.05.15.25.15.04.54.24.14.74.9,6.3,3.7,2.0
30,4.84.94.04.33.73.63.73.63.35.05.85.54.96.25.33.55.23.54.24.75.83.93.83.4,6.2,4.5,3.0
31,2.11.61.31.91.41.82.31.80.91.20.90.71.12.02.23.04.33.01.40.40.10.50.70.1,4.3,1.5,0.1
TOTAL,3.02.83.23.23.23.03.23.03.03.12.82.92.93.23.74.04.24.03.63.73.83.42.93.0,6.0,3.3,1.1
