일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,6.26.26.26.16.16.16.06.16.05.96.06.16.36.56.86.76.86.76.56.56.46.46.36.2,6.8,6.3,5.9
02,6.26.16.16.16.16.16.16.16.16.16.16.26.26.26.26.46.46.46.36.36.36.36.26.2,6.4,6.2,6.1
03,6.16.16.06.06.06.06.06.06.06.06.16.16.26.26.36.56.66.56.66.56.56.36.36.2,6.6,6.2,6.0
04,6.16.16.06.05.95.95.95.95.96.06.06.16.16.26.36.56.66.56.46.46.46.46.36.2,6.6,6.2,5.8
05,6.26.16.16.06.05.96.05.95.96.06.06.06.16.36.56.66.56.66.36.26.26.26.26.2,6.6,6.2,5.9
06,6.26.16.16.16.06.06.06.06.06.06.16.16.26.36.46.46.46.46.36.36.26.36.36.3,6.4,6.2,6.0
07,6.36.26.26.16.16.16.16.16.16.16.26.26.26.46.66.86.76.86.56.46.36.46.46.4,6.8,6.3,6.1
08,6.46.46.46.36.36.36.36.36.36.36.36.46.56.56.86.97.06.97.06.96.86.76.56.5,7.0,6.5,6.3
09,6.56.56.46.46.36.36.26.36.36.36.46.46.56.56.66.66.76.66.66.66.56.66.66.6,6.7,6.5,6.2
10,6.66.56.56.56.46.46.46.46.46.46.46.56.56.66.87.07.17.07.17.07.07.06.86.8,7.2,6.7,6.4
11,6.86.86.86.76.66.56.56.56.56.66.66.66.76.76.76.86.86.86.86.86.86.76.76.7,6.8,6.7,6.4
12,6.86.86.76.76.66.66.56.66.56.56.56.66.76.86.86.86.96.86.86.86.86.86.86.8,6.9,6.7,6.5
13,6.86.86.96.96.96.96.96.96.86.86.86.86.86.96.97.07.07.07.07.07.07.07.07.0,7.0,6.9,6.8
14,7.07.06.96.96.96.96.86.96.86.86.86.96.97.07.07.07.17.07.17.17.07.07.07.0,7.2,7.0,6.8
15,7.07.07.07.07.07.17.17.17.17.07.17.17.27.27.37.37.37.37.37.27.27.27.27.1,7.3,7.1,7.0
16,7.17.17.17.17.17.17.27.17.47.47.47.47.57.47.47.67.87.67.77.77.77.77.67.6,7.8,7.4,7.1
17,7.57.57.47.57.67.57.57.57.67.67.67.67.67.77.77.67.77.67.77.87.87.87.77.6,7.8,7.6,7.4
18,7.77.67.67.67.67.57.67.57.77.67.77.77.77.77.77.87.87.87.87.87.77.77.87.8,7.8,7.7,7.5
19,7.87.87.97.97.87.87.87.87.87.77.77.87.87.98.08.28.28.28.28.07.97.87.87.7,8.2,7.9,7.7
20,7.67.67.47.47.57.57.47.57.57.57.67.77.77.87.98.08.08.07.87.87.77.67.57.5,8.0,7.6,7.4
21,7.57.47.37.17.07.17.27.17.27.37.37.47.47.57.77.98.17.97.67.57.67.57.57.5,8.1,7.4,7.0
22,7.57.47.37.27.17.07.07.07.27.27.37.47.57.67.77.87.97.87.77.67.67.57.67.6,7.9,7.4,7.0
23,7.67.57.57.57.37.37.17.37.57.57.67.67.67.88.08.48.48.47.97.97.87.97.87.8,8.4,7.7,7.1
24,7.87.87.87.87.77.77.77.77.77.77.87.77.87.87.98.38.68.38.88.58.28.18.17.9,8.9,8.0,7.7
25,7.87.87.77.67.67.57.47.57.47.47.57.67.77.87.97.98.07.97.97.97.97.87.77.6,8.0,7.7,7.4
26,7.67.67.57.57.57.47.47.47.37.37.47.67.67.77.87.97.87.97.77.77.67.67.67.6,7.9,7.6,7.3
27,7.67.67.67.67.67.57.57.57.47.47.47.67.87.78.18.48.48.48.38.38.28.18.18.0,8.4,7.8,7.4
28,8.07.97.97.87.87.87.87.87.77.77.87.98.18.48.68.78.88.78.78.68.48.38.28.1,8.8,8.1,7.7
TOTAL,7.07.06.96.96.96.86.86.86.86.96.97.07.07.17.27.47.47.47.37.27.27.27.17.1,7.4,7.1,6.8
