어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)고등어,부산(기장),16미,S/P,70,15.0,"65,000","61,000","61,800"
(선)고등어,부산(기장),대,S/P,5,15.0,"72,000","50,000","67,600"
(선)고등어,부산(기장),20미,S/P,702,15.0,"67,000","42,000","57,300"
(선)고등어,남해,대,S/P,5,10.0,"3,000","3,000","3,000"
(선)고등어,속초,5미,S/P,24,10.0,"20,000","20,000","20,000"
(선)고등어,속초,8미,S/P,30,1.0,"22,000","18,000","19,300"
(선)고등어,속초,8미,S/P,87,15.0,"22,000","14,000","17,300"
(선)고등어,부산(기장),18미,S/P,58,15.0,"69,000","56,000","66,400"
(선)고등어,속초,중,S/P,7,15.0,"22,000","16,000","21,100"
(선)고등어,부산(기장),30미,S/P,20,15.0,"31,000","31,000","31,000"
(선)고등어,속초,대,S/P,20,15.0,"22,000","22,000","22,000"
(선)고등어,삼천포,대,c/s(상자),4,15.0,"17,000","15,000","16,500"
(선)고등어,속초,8미,S/P,14,10.0,"20,000","20,000","20,000"
(선)고등어,제주도,20미,S/P,21,15.0,"42,000","30,000","41,400"
(냉)고등어,기타(국내),22미,CT/(BT),10,12.0,"37,600","37,600","37,600"
(냉)고등어,노르웨이,400/600,CT/(BT),904,20.0,"81,400","78,200","80,100"
(냉)고등어,기타(국내),소소,CT/(BT),10,10.0,"20,000","20,000","20,000"
(냉)고등어,스코틀랜드,300/500,CT/(BT),1,20.0,"72,500","72,500","72,500"
(냉)고등어,기타(국내),중,CT/(BT),2,13.0,"50,000","50,000","50,000"
(냉)고등어,기타(국내),32미,CT/(BT),70,12.0,"26,100","26,100","26,100"
(냉)고등어,기타(국내),20미,CT/(BT),700,13.0,"47,400","43,500","45,800"
(냉)고등어,기타(국내),20미,CT/(BT),150,14.0,"42,800","42,800","42,800"
(냉)고등어,부산(기장),20미,CT/(BT),100,13.0,"47,500","47,500","47,500"
(냉)고등어,노르웨이,300/500,CT/(BT),100,20.0,"77,700","74,600","75,200"
(냉)고등어,스코틀랜드,400/600,CT/(BT),3,20.0,"76,700","74,600","75,300"
(냉)고등어,기타(국내),28미,CT/(BT),30,12.0,"23,000","23,000","23,000"
(냉)고등어,기타(국내),22미,CT/(BT),272,14.0,"37,600","37,600","37,600"
(냉)염고등어,노르웨이,중,CT/(BT),122,7.0,"34,200","33,500","33,900"
(냉)염고등어,노르웨이,특대,CT/(BT),25,7.5,"40,700","40,700","40,700"
(냉)염고등어,기타(국내),20손,CT/(BT),20,9.5,"25,000","25,000","25,000"
(냉)염고등어,노르웨이,대,CT/(BT),700,7.5,"39,500","38,500","38,900"
(냉)염고등어,노르웨이,특대,CT/(BT),515,8.0,"41,600","39,800","40,800"
(냉)염고등어,기타(국내),20손,CT/(BT),100,10.0,"26,500","26,500","26,500"
(냉)염고등어,기타(국내),소,CT/(BT),35,9.5,"28,500","28,500","28,500"
(냉)염고등어,기타(국내),중,CT/(BT),30,8.5,"30,800","30,800","30,800"
(냉)염고등어,노르웨이,대,CT/(BT),30,7.0,"39,500","39,500","39,500"
