어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)고등어,통영,82미,kg,76,1.0,"12,000","12,000","12,000"
(활)고등어,통영,중,kg,149,1.0,"12,000","12,000","12,000"
(선)고등어,제주도,대,S/P,3,13.0,"55,000","55,000","55,000"
(선)고등어,제주도,10미,S/P,8,10.0,"52,000","43,000","45,300"
(선)고등어,임원,4미,S/P,1,10.0,"28,000","28,000","28,000"
(선)고등어,제주도,15미,S/P,1,10.0,"52,000","52,000","52,000"
(선)고등어,제주도,11미,S/P,1,15.0,"45,000","45,000","45,000"
(선)고등어,제주도,12미,S/P,2,10.0,"52,000","52,000","52,000"
(선)고등어,제주도,16미,S/P,39,13.0,"35,000","33,000","34,300"
(선)고등어,제주도,14미,S/P,3,10.0,"52,000","43,000","49,000"
(선)고등어,제주도,대,S/P,55,15.0,"80,000","30,000","57,900"
(선)고등어,임원,10미,S/P,4,10.0,"20,000","20,000","20,000"
(선)고등어,제주도,10미,S/P,1,15.0,"45,000","45,000","45,000"
(선)고등어,제주도,20미,S/P,29,13.0,"33,000","33,000","33,000"
(선)고등어,임원,8미,S/P,50,10.0,"25,000","20,000","21,000"
(선)고등어,후포,8미,S/P,27,10.0,"60,000","50,000","51,600"
(선)고등어,제주도,대,S/P,17,18.0,"30,000","7,000","15,100"
(선)고등어,제주도,12미,S/P,23,15.0,"62,000","44,000","57,800"
(선)고등어,나로도,8미,S/P,8,10.0,"35,000","30,000","32,500"
(선)고등어,임원,6미,S/P,12,10.0,"24,000","24,000","24,000"
(선)고등어,제주도,12미,S/P,20,13.0,"70,000","65,000","68,000"
(선)고등어,제주도,10미,S/P,8,12.0,"48,000","48,000","48,000"
(선)고등어,제주도,16미,S/P,1,10.0,"33,000","33,000","33,000"
(선)고등어,임원,소,S/P,5,10.0,"17,000","17,000","17,000"
(선)고등어,제주도,대,S/P,25,10.0,"52,000","36,000","49,100"
(선)고등어,제주도,대,S/P,13,12.0,"28,000","20,000","20,600"
(냉)고등어,기타(국내),24미,CT/(BT),5,10.0,"30,000","30,000","30,000"
(냉)고등어,노르웨이,400/600,CT/(BT),657,20.0,"78,800","75,500","76,100"
(냉)고등어,기타(국내),20미,CT/(BT),138,12.0,"52,000","40,000","51,000"
(냉)고등어,기타(국내),26미,CT/(BT),6,10.0,"30,000","30,000","30,000"
(냉)고등어,기타(국내),18미,CT/(BT),1,13.0,"45,000","45,000","45,000"
(냉)고등어,기타(국내),대,CT/(BT),"1,637",10.0,"37,000","14,000","32,700"
(냉)고등어,기타(국내),20미,CT/(BT),101,13.0,"38,000","38,000","38,000"
(냉)고등어,기타(국내),18미,CT/(BT),44,12.0,"45,000","45,000","45,000"
(냉)고등어,기타(국내),중,CT/(BT),"3,260",10.0,"29,000","25,000","25,100"
(냉)염고등어,기타(국내),20손,CT/(BT),50,7.0,"21,200","21,200","21,200"
(냉)염고등어,노르웨이,특대,CT/(BT),50,7.0,"39,500","39,500","39,500"
(냉)염고등어,노르웨이,특대,CT/(BT),369,7.5,"40,700","39,000","40,000"
(냉)염고등어,노르웨이,대,CT/(BT),842,7.0,"39,300","38,500","38,900"
(냉)염고등어,노르웨이,중,CT/(BT),20,7.0,"31,300","31,300","31,300"
(냉)염고등어,노르웨이,8손,CT/(BT),130,7.0,"33,700","32,000","32,700"
