일,00,01,02,03,04,05,06,07,08,09,10,11,12,13,14,15,16,17,18,19,20,21,22,23,최대,평균,최소
01,4.5,4.6,4.7,4.6,4.7,4.7,4.7,4.7,4.5,4.4,4.3,4.3,4.5,4.6,4.6,4.6,4.7,4.6,4.7,4.7,4.6,4.5,4.5,4.4,4.7,4.6,4.3
02,4.4,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.4,4.4,4.5,4.4,4.5,4.4,4.6,4.5,4.5,4.5,4.5,4.5,4.6,4.5,4.4
03,4.5,4.4,4.4,4.4,4.3,4.3,4.3,4.3,4.3,4.3,4.3,4.4,4.4,4.4,4.3,4.2,4.2,4.2,4.3,4.3,4.3,4.3,4.3,4.3,4.5,4.3,4.2
04,4.3,4.2,4.2,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.1,4.2,4.2,4.2,4.2,4.1,4.0,4.1,4.0,4.1,4.1,4.0,4.0,4.1,4.3,4.1,4.0
05,4.1,4.1,4.1,4.0,4.0,3.9,3.8,3.9,3.9,3.8,3.9,4.0,4.0,4.0,4.0,4.0,3.9,4.0,3.7,3.8,3.8,3.8,3.8,3.8,4.1,3.9,3.7
06,3.8,3.8,3.8,3.8,3.7,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.6,3.7,3.7,3.7,3.6,3.7,3.7,3.7,3.7,3.8,3.8,3.8,3.8,3.7,3.6
07,3.8,3.6,3.4,3.1,2.8,2.7,2.9,2.7,3.0,3.2,3.0,2.9,2.8,2.7,2.6,2.6,2.5,2.6,2.8,2.9,3.1,3.4,3.4,3.4,3.8,3.0,2.5
08,3.2,3.0,3.0,2.8,2.8,3.4,3.4,3.4,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.1,3.0,3.1,3.3,3.4,3.4,3.4,3.4,3.3,3.4,3.2,2.8
09,3.3,3.2,3.1,3.1,3.0,2.8,3.1,2.8,3.3,3.3,3.2,3.2,3.1,3.1,3.1,3.1,3.0,3.1,2.5,2.8,3.0,3.0,3.1,3.0,3.3,3.1,2.5
10,3.1,3.0,2.9,2.8,2.8,2.7,2.7,2.7,2.9,2.9,2.9,2.8,2.8,2.7,2.7,2.8,2.8,2.8,2.8,2.8,2.7,2.7,2.7,2.6,3.1,2.8,2.6
