어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(활)갑오징어,태안,대,c/s(상자),7,10.0,"86,000","86,000","86,000"
(활)갑오징어,태안,1미,미(마리),"1,600",1.0,"8,000",300,"2,500"
(선)갑오징어,안흥,12미,S/P,66,10.0,"39,600","32,400","37,500"
(선)갑오징어,태안,10미,S/P,12,10.0,"18,000","18,000","18,000"
(선)갑오징어,안흥,6미,S/P,56,10.0,"33,000","31,200","32,000"
(선)갑오징어,군산,8미,S/P,118,1.0,"3,500","3,000","3,400"
(선)갑오징어,축산,대,S/P,87,10.0,"50,000","20,000","35,400"
(선)갑오징어,보령,10미,S/P,56,10.0,"60,000","57,000","58,800"
(선)갑오징어,속초,9미,S/P,11,10.0,"50,000","30,000","35,900"
(선)갑오징어,방어진,3미,S/P,4,10.0,"40,000","35,000","38,800"
(선)갑오징어,임원,4미,S/P,1,10.0,"65,000","65,000","65,000"
(선)갑오징어,안흥,14미,S/P,88,10.0,"36,400","23,800","31,200"
(선)갑오징어,태안,중,S/P,24,4.0,"23,000","11,000","17,300"
(선)갑오징어,서천,1미,미(마리),"1,088",1.0,"7,000",200,"2,100"
(선)갑오징어,속초,6미,S/P,167,10.0,"70,000","24,000","38,700"
(선)갑오징어,방어진,대,S/P,29,10.0,"50,000","20,000","39,900"
(선)갑오징어,삼천포,14미,S/P,10,10.0,"15,000","15,000","15,000"
(선)갑오징어,속초,대,S/P,27,5.0,"50,000","45,000","48,100"
(선)갑오징어,임원,3미,S/P,2,10.0,"45,000","45,000","45,000"
(선)갑오징어,속초,4미,S/P,579,10.0,"70,000","15,500","40,700"
(선)갑오징어,태안,중,kg,"1,238.4",1.0,"6,500",100,"1,300"
(선)갑오징어,속초,16미,S/P,1,5.0,"20,000","20,000","20,000"
(선)갑오징어,군산,대,box,110,10.0,"35,500","7,500","26,500"
(선)갑오징어,강구,대,S/P,25,10.0,"45,000","28,000","39,800"
(선)갑오징어,안흥,8미,S/P,93,10.0,"52,000","25,600","35,500"
(선)갑오징어,속초,10미,S/P,2,5.0,"20,000","20,000","20,000"
(선)갑오징어,군산,10미,S/P,46,10.0,"30,000","18,000","24,900"
(선)갑오징어,태안,1미,미(마리),15,1.0,"7,000","5,500","6,500"
(선)갑오징어,포항,5미,S/P,9,10.0,"48,000","30,000","32,000"
(선)갑오징어,군산,8미,S/P,188,10.0,"29,600","19,200","23,400"
(선)갑오징어,속초,7미,S/P,1,10.0,"12,000","12,000","12,000"
(선)갑오징어,방어진,2미,S/P,19,5.0,"43,000","35,000","40,200"
(선)갑오징어,속초,11미,S/P,1,10.0,"30,000","30,000","30,000"
(선)갑오징어,임원,2미,S/P,3,5.0,"70,000","70,000","70,000"
(선)갑오징어,안흥,10미,S/P,42,10.0,"48,000","45,000","45,700"
(선)갑오징어,보령,대,S/P,50,5.0,"43,000","43,000","43,000"
(선)갑오징어,속초,2미,S/P,9,15.0,"80,000","75,000","79,400"
(선)갑오징어,속초,대,S/P,547,10.0,"70,000","25,000","44,100"
(선)갑오징어,속초,중,S/P,1,2.0,"13,000","13,000","13,000"
(선)갑오징어,죽변,8미,S/P,5,10.0,"55,000","55,000","55,000"
(선)갑오징어,축산,3미,S/P,30,10.0,"40,000","35,000","37,500"
(선)갑오징어,속초,2미,S/P,94,10.0,"100,000","25,000","58,700"
