일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,19.219.319.419.619.619.519.319.519.219.219.219.219.219.319.419.419.619.420.019.519.319.219.219.3,20.0,19.4,19.2
02,19.319.319.419.519.619.919.819.919.319.319.319.319.319.219.319.519.719.520.220.119.619.319.319.3,20.2,19.5,19.2
03,19.319.319.319.319.419.619.819.619.719.519.419.419.319.319.419.619.919.620.420.620.420.019.619.6,20.6,19.7,19.3
04,19.619.619.619.719.719.820.019.820.119.919.719.719.719.719.719.719.819.720.220.720.820.820.420.1,20.8,20.0,19.6
05,20.020.020.020.020.120.120.220.120.520.520.320.120.120.120.120.120.120.120.520.520.720.920.920.6,20.9,20.3,20.0
06,20.520.420.420.420.420.420.420.420.720.820.820.520.420.420.420.320.320.320.520.721.021.121.221.0,21.2,20.6,20.3
07,20.620.620.520.520.520.520.620.520.720.821.020.920.720.520.520.520.520.520.520.720.821.021.221.2,21.2,20.7,20.5
08,21.020.820.720.620.620.620.620.620.820.921.021.020.920.720.620.520.520.520.520.720.921.121.321.4,21.4,20.8,20.5
09,21.120.820.720.620.620.620.620.620.720.820.921.021.020.920.720.720.720.720.720.720.921.121.221.3,21.3,20.8,20.6
10,21.321.221.020.920.820.720.720.720.920.921.021.121.121.121.121.020.921.021.021.021.021.221.221.4,21.4,21.0,20.7
11,21.421.321.221.021.020.920.920.921.021.021.121.321.321.321.221.121.021.121.121.221.221.321.421.5,21.5,21.2,20.9
12,21.621.621.521.321.321.321.221.321.221.321.421.421.521.621.621.621.521.621.421.521.521.521.721.7,21.7,21.4,21.2
13,21.922.122.021.721.521.421.421.421.421.421.421.521.521.621.721.621.321.621.020.921.021.021.221.4,22.1,21.4,20.9
14,21.421.621.721.621.221.020.921.020.820.920.921.021.121.221.421.521.321.520.820.820.820.920.921.0,21.7,21.1,20.8
15,21.121.221.421.421.321.020.921.020.820.820.820.920.921.021.021.221.321.220.920.820.720.720.720.7,21.4,21.0,20.7
16,20.820.920.921.021.121.120.921.120.720.620.620.620.720.820.921.021.221.021.220.820.720.620.620.6,21.3,20.8,20.6
17,20.620.620.720.820.820.920.920.920.620.420.420.420.420.520.520.721.020.721.321.120.820.620.520.5,21.3,20.7,20.4
18,20.620.620.620.720.820.820.920.820.820.620.620.620.620.720.720.820.920.821.622.121.921.020.820.7,22.1,20.9,20.6
19,20.720.820.820.820.921.021.121.021.321.120.920.920.921.021.021.121.321.121.922.222.521.921.521.2,22.5,21.2,20.7
20,21.321.321.321.321.421.421.521.421.821.721.521.421.521.521.521.621.721.621.821.922.122.021.821.6,22.1,21.6,21.3
21,21.621.721.721.721.721.721.721.721.821.921.921.821.821.821.921.921.921.922.022.222.422.622.622.5,22.6,21.9,21.6
22,22.322.222.122.022.022.122.222.122.422.522.422.422.222.122.122.122.122.122.122.322.422.622.622.4,22.6,22.2,22.0
23,22.222.122.122.022.022.022.022.022.122.222.322.322.222.222.122.022.022.022.122.222.322.422.622.5,22.6,22.2,22.0
24,22.522.322.322.022.021.922.021.922.222.222.222.322.322.122.022.022.022.022.122.122.222.422.622.8,22.8,22.2,21.9
25,22.922.422.122.122.022.022.022.022.122.122.222.422.522.422.222.122.222.122.222.222.222.322.422.6,22.9,22.2,22.0
26,22.722.622.422.322.322.222.222.222.322.322.322.422.522.722.622.522.422.522.422.522.522.522.522.6,22.7,22.4,22.2
27,22.822.922.822.722.622.622.522.622.522.622.622.622.722.722.822.722.622.722.622.622.622.622.622.7,22.9,22.6,22.5
28,22.822.922.922.722.622.522.522.522.422.522.522.622.722.823.023.022.823.022.622.722.722.822.822.8,23.0,22.7,22.4
29,22.823.023.023.022.922.922.922.922.822.822.922.922.922.923.023.023.023.022.822.822.722.722.822.8,23.0,22.9,22.7
30,22.822.822.923.023.123.123.123.122.922.722.722.923.023.023.223.323.323.323.122.822.622.422.422.4,23.3,22.9,22.4
TOTAL,21.321.321.221.221.221.221.221.221.221.221.221.221.221.221.221.321.321.321.421.421.421.421.421.4,21.8,21.3,21.0
