일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,9.89.99.89.59.59.59.59.59.49.49.49.59.69.79.89.89.79.89.59.59.59.69.79.8,9.9,9.6,9.4
02,9.89.89.89.79.69.59.59.59.59.59.59.59.59.69.59.69.59.69.59.59.59.59.69.7,9.8,9.6,9.5
03,9.89.89.89.79.79.69.59.69.59.59.69.69.69.59.59.69.69.69.69.59.59.59.59.5,9.8,9.6,9.5
04,9.69.69.69.69.69.79.69.79.59.59.59.59.49.59.59.59.69.59.89.79.69.69.59.5,9.8,9.6,9.4
05,9.59.69.69.79.79.89.89.89.69.69.69.69.69.59.69.69.69.610.010.310.410.19.99.8,10.4,9.8,9.5
06,9.79.89.89.910.010.210.310.210.410.19.99.89.99.89.89.99.99.910.210.510.810.810.610.1,10.8,10.1,9.7
07,10.110.210.110.110.110.210.310.210.810.710.310.110.110.110.110.210.210.210.410.811.111.411.510.9,11.5,10.4,10.1
08,10.610.610.510.510.610.610.710.611.211.411.210.710.510.610.610.610.610.610.610.811.111.511.711.6,11.7,10.8,10.5
09,11.011.010.910.910.910.911.010.911.211.411.611.410.910.911.010.911.010.911.011.111.211.411.712.0,12.0,11.1,10.9
10,11.911.311.311.211.211.211.211.211.411.812.012.111.711.211.211.311.311.311.311.411.611.811.912.2,12.2,11.5,11.2
11,12.311.611.611.511.511.511.511.511.611.611.812.012.211.911.611.611.611.611.611.611.811.912.012.1,12.3,11.7,11.5
12,12.312.211.911.811.811.811.811.811.811.811.912.012.412.412.111.911.911.911.911.912.012.112.212.3,12.4,12.0,11.8
13,12.612.712.412.112.112.012.012.012.112.112.212.312.512.812.712.412.212.412.312.312.312.412.512.7,12.8,12.3,12.0
14,12.912.912.812.512.412.412.312.412.312.412.412.512.612.712.612.512.412.512.312.412.512.512.612.7,12.9,12.5,12.3
15,12.812.912.812.612.412.412.412.412.212.312.312.412.512.512.612.512.412.512.412.412.312.412.612.7,12.9,12.5,12.2
16,12.612.712.712.612.412.412.412.412.412.312.412.312.312.512.512.512.512.512.412.412.412.412.412.5,12.7,12.5,12.3
17,12.612.712.712.712.712.512.412.512.412.412.412.412.512.512.512.612.712.612.712.612.512.512.412.4,12.7,12.5,12.4
18,12.512.712.712.812.812.712.712.712.512.412.412.412.412.512.512.612.612.612.812.812.612.612.512.5,12.8,12.6,12.4
19,12.512.512.512.612.712.812.812.812.712.512.412.412.412.412.512.512.712.513.113.113.113.012.812.7,13.1,12.7,12.4
20,12.712.712.712.812.913.113.113.113.012.912.712.612.612.612.612.612.712.612.813.113.213.012.712.6,13.2,12.8,12.6
21,12.512.512.412.512.612.712.812.713.012.812.612.612.512.512.412.512.512.512.612.812.913.012.712.7,13.0,12.6,12.4
22,12.612.612.612.512.512.612.612.612.712.912.812.712.712.712.712.712.712.712.712.812.913.013.213.1,13.2,12.7,12.5
23,13.013.012.812.812.812.812.912.813.013.013.113.013.013.013.013.013.013.013.013.013.113.213.513.5,13.5,13.0,12.8
24,13.413.413.213.113.113.113.213.113.313.413.713.513.313.313.213.113.213.113.213.313.613.713.913.8,13.9,13.4,13.1
25,13.513.413.413.313.413.413.413.413.513.513.713.913.713.513.513.613.613.613.613.613.813.914.014.2,14.2,13.6,13.3
26,14.213.913.913.913.913.913.913.913.914.114.114.214.314.214.114.114.014.114.114.114.214.314.314.5,14.5,14.1,13.8
27,14.614.414.214.214.214.214.214.214.214.314.414.414.614.614.514.514.414.514.514.514.514.614.614.8,14.8,14.4,14.2
28,15.115.114.714.614.714.614.614.614.614.714.814.915.015.014.714.714.714.714.714.714.714.915.015.2,15.2,14.8,14.6
29,15.415.315.014.814.914.914.914.914.914.914.914.915.015.115.115.014.915.014.914.914.915.015.215.2,15.4,15.0,14.8
30,15.315.315.215.014.914.814.914.814.914.914.915.015.115.115.115.015.015.015.015.015.015.015.015.1,15.3,15.0,14.8
TOTAL,12.212.212.112.012.012.112.112.112.112.112.112.112.112.112.112.112.112.112.112.212.312.312.412.4,12.6,12.2,11.9
