일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.51.11.01.60.92.33.42.32.12.85.05.65.94.05.35.24.85.24.93.63.95.56.34.9,6.3,3.7,0.5
02,4.04.15.26.36.35.05.65.05.96.04.44.84.12.74.03.92.53.93.12.72.80.70.50.7,6.7,3.9,0.5
03,1.41.50.82.22.01.41.51.42.23.32.82.22.32.84.13.83.13.81.30.60.81.01.81.0,4.1,2.0,0.6
04,1.91.71.72.62.53.22.73.26.35.57.77.57.69.011.111.011.111.09.37.84.94.55.56.2,11.1,6.0,1.7
05,6.15.95.96.65.65.75.15.76.45.75.35.25.34.53.93.48.93.49.59.79.18.68.78.2,10.1,6.6,3.4
06,7.47.56.63.31.61.33.21.33.83.22.07.88.57.46.25.16.05.16.05.55.25.55.22.7,8.5,5.1,1.3
07,2.41.33.13.43.12.43.52.42.92.63.02.51.62.33.73.73.33.72.01.01.41.20.72.1,3.7,2.5,0.7
08,1.22.12.01.81.62.40.92.41.72.22.42.31.22.73.43.22.93.22.01.41.02.53.81.5,3.8,2.1,0.9
09,1.61.81.71.61.61.61.51.62.62.72.52.01.41.83.53.73.83.72.72.91.71.01.21.8,3.8,2.1,1.0
10,1.82.12.72.32.11.92.91.92.62.72.82.22.21.40.71.12.11.12.24.55.64.73.73.9,5.6,2.6,0.7
11,2.11.31.21.31.10.60.50.61.40.81.11.31.51.32.51.91.01.94.23.24.34.52.31.2,4.5,1.8,0.5
12,0.50.51.60.80.81.90.71.91.51.60.51.22.72.40.91.31.21.38.27.35.45.25.03.4,8.2,2.5,0.5
13,2.12.22.62.32.01.21.71.22.32.53.03.42.92.51.72.63.22.62.52.51.01.11.51.6,3.9,2.3,1.0
14,1.21.31.51.11.61.52.01.52.53.53.02.62.52.22.52.01.62.01.01.61.12.11.71.6,3.5,1.9,1.0
15,1.71.62.12.83.42.84.02.84.95.35.34.13.63.02.83.22.03.21.11.21.72.42.22.6,5.3,2.9,1.1
16,2.52.72.52.22.02.22.62.21.81.71.41.11.92.13.02.82.62.82.63.84.45.25.66.5,6.5,2.8,1.1
17,7.89.59.010.511.210.39.110.39.28.38.59.69.410.710.09.99.99.99.38.28.59.510.610.6,11.2,9.6,7.8
18,11.212.112.212.211.011.512.611.511.811.49.87.36.76.47.17.87.27.87.56.45.94.93.92.0,12.6,8.6,2.0
19,2.52.12.73.33.74.84.04.83.83.93.01.82.11.93.14.04.54.04.13.42.32.73.53.2,4.8,3.3,1.8
20,4.45.05.54.93.83.31.43.31.92.12.22.21.50.52.22.92.42.90.80.82.12.21.92.5,5.5,2.5,0.5
21,2.92.11.91.51.41.61.51.62.02.12.01.61.43.24.44.04.74.04.34.25.25.35.76.1,6.1,3.1,1.4
22,6.39.18.96.35.95.46.05.47.26.16.16.26.96.16.46.87.26.87.36.87.36.56.96.6,9.1,6.8,5.4
23,3.31.00.71.42.82.21.92.22.13.42.61.20.30.71.92.82.32.82.01.92.82.71.90.8,3.4,2.0,0.3
24,0.71.91.52.01.52.32.62.31.62.42.32.61.51.02.12.92.52.92.31.71.51.20.91.1,2.9,1.9,0.7
25,1.11.61.82.22.33.63.13.63.13.43.54.55.34.45.05.34.35.34.53.63.64.85.93.8,5.9,3.7,1.1
26,3.83.03.75.51.86.08.16.014.014.615.214.213.712.312.813.011.813.05.68.55.56.78.311.3,15.2,9.0,1.8
27,13.514.512.49.413.917.915.817.914.416.816.015.514.110.113.514.514.714.513.510.09.612.213.214.0,17.9,13.5,9.4
28,14.012.811.813.511.18.112.38.114.514.414.913.114.413.713.413.213.113.212.87.67.95.03.03.6,14.9,11.4,3.0
29,3.12.32.00.91.42.02.02.01.82.32.02.33.03.42.62.45.62.411.911.19.03.31.71.5,12.2,3.8,0.9
30,4.06.46.65.02.81.62.31.61.81.93.13.23.72.54.75.16.35.13.02.32.02.43.33.4,6.6,3.5,1.6
TOTAL,3.94.14.14.03.83.94.13.94.74.84.84.74.64.34.95.15.25.15.04.54.34.24.24.0,7.5,4.5,1.8
