일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.52.84.76.36.76.85.86.84.54.24.45.57.37.27.18.88.88.87.67.08.57.55.65.8,8.8,6.2,2.5
02,6.96.45.64.23.42.91.12.92.73.74.14.85.45.45.15.74.75.74.02.72.43.32.71.7,6.9,3.9,1.1
03,0.90.80.50.81.51.92.11.91.52.02.53.14.05.05.76.36.56.33.33.12.22.11.91.8,6.5,2.8,0.5
04,1.92.31.22.11.50.71.50.72.02.32.61.72.43.44.24.03.34.05.45.44.52.21.92.8,5.4,2.7,0.7
05,2.42.21.61.11.00.81.50.81.32.01.91.61.92.63.86.56.86.55.14.63.12.91.91.8,6.8,2.7,0.8
06,1.71.82.00.70.40.41.90.41.21.02.24.84.64.14.24.73.74.74.32.92.33.52.10.8,4.8,2.5,0.4
07,0.70.72.00.80.71.11.21.11.92.71.83.83.94.53.63.53.93.52.42.22.61.51.21.2,4.5,2.2,0.7
08,1.31.72.03.11.72.62.12.62.83.34.14.13.43.72.84.63.84.62.52.83.11.71.31.0,4.6,2.7,1.0
09,1.72.32.11.51.00.81.10.81.61.61.23.34.25.35.85.03.85.03.43.33.43.32.00.8,5.8,2.7,0.8
10,1.41.82.01.30.30.51.60.52.82.93.13.54.14.64.55.44.95.44.24.33.94.44.24.3,5.4,3.2,0.3
11,4.24.54.03.74.24.23.04.22.62.31.43.24.04.04.74.44.44.43.42.82.11.41.41.5,4.7,3.2,1.4
12,0.80.50.91.40.81.60.91.65.12.01.52.43.52.43.44.14.34.14.25.17.05.74.52.2,7.0,3.0,0.5
13,1.51.31.61.10.92.51.02.51.02.13.03.65.27.95.43.14.63.15.66.25.65.52.51.6,7.9,3.3,0.9
14,1.01.91.71.81.01.71.91.73.52.81.52.02.23.53.34.62.54.65.33.31.72.62.72.8,5.3,2.5,1.0
15,1.50.81.61.21.01.21.81.21.41.31.73.54.54.54.45.56.95.57.16.67.26.25.23.6,7.2,3.6,0.8
16,5.44.64.35.36.37.46.97.45.45.23.54.14.55.35.45.25.25.24.84.33.93.52.41.6,7.4,4.8,1.6
17,0.70.80.70.80.81.11.21.11.92.11.31.62.74.04.23.83.93.82.72.62.92.52.11.3,4.2,2.1,0.7
18,0.81.30.80.71.30.50.60.51.00.71.12.43.94.86.66.15.76.15.64.92.81.71.10.7,6.6,2.6,0.5
19,0.30.80.90.40.70.61.00.63.43.22.81.71.43.83.03.53.13.51.10.60.61.42.52.4,3.8,1.8,0.3
20,2.11.51.00.81.42.72.12.72.92.94.25.16.16.55.34.33.64.34.23.81.71.32.12.2,6.5,3.1,0.8
21,2.22.00.70.60.40.51.70.52.31.73.64.94.43.83.32.92.92.93.43.82.51.81.60.9,4.9,2.4,0.4
22,0.71.11.42.02.72.42.72.43.74.75.45.34.54.43.73.94.73.94.25.55.85.55.35.3,5.8,3.9,0.7
23,4.54.12.84.35.54.12.24.11.41.51.32.50.81.01.13.13.73.12.83.13.64.45.04.2,5.5,3.0,0.8
24,4.54.23.14.13.73.43.73.42.73.32.43.33.42.93.52.31.72.31.82.22.83.95.15.3,5.3,3.2,0.7
25,5.13.62.72.01.21.01.01.00.71.01.21.11.62.02.32.83.32.83.32.92.93.21.61.6,5.1,2.2,0.7
26,1.31.10.80.81.71.51.21.51.01.62.62.43.13.45.05.14.55.15.03.84.94.23.72.6,5.1,2.8,0.8
27,1.61.70.80.80.91.21.11.22.32.33.32.62.62.32.82.82.62.83.32.72.52.22.52.5,3.3,2.2,0.8
28,3.03.42.61.30.80.40.40.40.91.81.92.53.03.24.04.13.84.15.24.32.81.91.20.9,5.2,2.4,0.4
29,0.40.50.20.51.62.32.82.33.64.74.85.25.36.06.46.36.56.35.04.46.66.97.37.6,7.6,4.3,0.2
30,7.37.67.75.35.14.94.64.94.74.33.23.12.62.81.91.51.41.51.31.41.41.40.71.0,7.7,3.4,0.7
TOTAL,2.32.32.12.02.02.12.12.12.52.62.73.33.74.14.24.54.34.54.03.73.63.32.82.4,5.9,3.0,0.8
