일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.01.72.71.71.91.62.01.61.71.81.72.02.12.12.42.32.12.32.33.33.93.13.22.9,3.9,2.2,1.5
02,2.83.42.41.62.01.52.11.52.83.53.83.63.03.13.56.210.56.29.09.28.18.08.68.9,10.5,5.0,1.5
03,7.46.97.46.55.95.65.15.63.45.35.55.75.86.38.28.47.48.45.65.35.33.71.62.1,8.4,5.7,1.6
04,2.83.43.72.94.23.51.63.53.33.34.33.22.32.84.34.32.74.30.61.31.61.92.12.5,4.3,2.8,0.6
05,2.93.22.33.53.64.62.34.67.52.83.01.72.81.42.23.04.63.03.63.23.52.52.83.0,7.5,3.2,1.4
06,3.03.03.15.25.05.13.15.12.85.73.72.12.83.62.92.86.62.86.45.88.47.05.96.4,8.4,4.6,2.1
07,6.46.44.34.02.11.81.91.81.51.32.11.52.42.83.52.82.62.81.76.37.57.25.79.6,9.6,3.7,1.3
08,9.611.56.86.49.07.77.07.76.56.07.18.68.06.85.74.45.44.44.33.53.02.62.42.2,11.5,6.2,2.2
09,2.22.41.91.71.31.71.31.72.12.93.03.13.12.92.72.62.22.62.01.82.42.52.22.1,3.1,2.2,1.3
10,3.42.93.53.63.73.93.23.93.84.23.63.43.66.16.36.35.96.35.04.53.53.94.64.4,6.3,4.2,2.9
11,5.42.72.01.61.61.61.31.61.53.64.55.03.01.26.16.87.86.87.47.35.95.05.57.4,7.8,4.3,0.8
12,6.96.05.14.23.32.61.92.61.52.43.53.94.66.66.06.05.96.06.55.14.74.83.63.1,6.9,4.4,1.3
13,2.11.51.15.43.82.82.22.82.82.82.93.03.95.35.63.72.93.71.61.11.52.33.56.9,6.9,3.0,1.1
14,6.96.87.06.04.84.22.64.22.32.11.54.03.55.19.09.59.79.58.68.68.65.63.38.6,9.7,5.8,1.5
15,10.411.811.011.710.810.311.410.310.410.510.110.29.810.910.810.58.810.510.710.79.47.26.47.1,11.8,10.1,6.4
16,6.45.63.42.22.42.01.92.03.62.03.21.72.71.82.23.02.53.03.04.94.82.61.55.8,6.4,3.1,1.5
17,7.86.35.95.14.22.61.72.61.42.22.62.21.52.02.22.42.22.46.66.76.84.53.37.6,7.8,3.9,1.4
18,6.77.87.17.16.86.76.06.73.43.62.73.95.17.39.69.07.59.07.17.27.56.97.27.7,9.6,6.5,2.7
19,5.74.23.33.83.42.91.62.92.32.31.51.92.21.62.02.82.72.83.22.41.20.80.31.3,5.7,2.4,0.3
20,1.52.32.11.92.02.01.72.02.92.52.52.51.72.12.92.22.32.22.12.12.42.92.51.3,2.9,2.2,1.3
21,2.02.45.55.86.37.28.17.27.910.811.19.49.911.613.213.912.713.912.912.512.611.69.88.9,13.9,9.4,2.0
22,9.09.39.29.06.36.25.66.28.08.39.28.37.96.86.37.88.57.86.04.83.82.82.72.4,9.3,6.8,2.4
23,1.71.91.71.61.92.62.42.63.32.52.02.42.62.04.07.38.77.36.67.47.37.45.88.6,8.7,4.3,1.6
24,8.79.17.46.96.03.42.33.42.22.21.81.80.60.81.40.70.90.72.84.23.93.01.91.5,9.1,3.2,0.6
25,1.81.51.91.81.82.22.52.22.12.32.21.30.92.22.71.72.91.71.21.41.51.91.72.5,3.3,2.0,0.9
26,4.08.110.59.28.78.69.78.611.110.510.610.39.79.911.311.610.811.610.711.59.110.811.47.9,11.6,9.8,4.0
27,6.66.76.46.56.66.26.86.25.22.52.01.10.70.70.90.60.70.61.62.87.08.26.65.8,8.2,4.2,0.6
28,6.18.86.76.56.28.07.68.05.33.72.71.21.91.10.30.80.70.85.75.43.51.71.92.6,8.8,4.1,0.3
29,2.92.72.62.82.72.32.42.32.42.02.52.02.41.42.52.72.02.72.33.02.82.73.03.0,3.0,2.4,1.2
30,2.12.92.72.42.72.92.72.92.33.12.92.72.82.93.23.02.83.01.91.82.72.83.54.4,4.4,2.7,1.8
31,8.99.39.210.17.88.77.38.77.48.38.27.26.76.96.87.47.37.46.36.05.22.81.21.7,10.1,6.9,1.2
TOTAL,5.05.24.84.84.54.33.84.34.04.14.13.93.94.14.95.05.25.05.05.25.14.54.04.8,7.7,4.6,1.7
