일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.62.54.67.48.27.35.97.35.64.75.44.64.66.47.28.78.28.77.78.57.95.86.67.1,8.7,6.3,2.5
02,6.56.35.35.64.25.35.65.32.93.84.53.62.63.85.34.85.44.84.23.42.51.61.81.5,6.5,4.1,1.5
03,2.22.01.61.51.91.81.81.81.52.32.11.21.22.35.86.76.76.75.54.13.32.13.32.9,6.7,2.9,1.0
04,2.02.41.72.01.61.61.81.61.63.02.62.22.12.24.24.03.14.02.51.82.32.31.83.0,4.2,2.3,1.2
05,3.95.06.07.07.27.17.17.17.85.94.95.15.45.04.13.43.43.42.52.93.03.24.04.0,7.8,4.9,2.0
06,2.92.21.51.21.41.62.11.62.54.95.03.13.84.65.16.87.26.86.06.06.65.35.44.8,7.2,4.1,1.2
07,6.17.77.26.05.25.03.65.02.42.52.71.72.94.55.15.55.85.55.75.25.44.84.84.0,7.7,4.7,1.7
08,3.83.33.73.11.90.80.60.80.71.01.62.71.42.33.94.34.14.34.35.36.35.74.23.9,6.3,3.1,0.6
09,3.72.92.72.51.91.12.71.11.41.11.91.51.20.91.82.53.52.55.34.73.93.32.72.1,5.7,2.7,0.9
10,0.80.91.31.21.31.62.41.62.42.23.02.82.31.82.62.72.72.75.46.05.04.22.21.1,6.0,2.5,0.8
11,0.54.75.44.84.44.33.54.32.62.53.03.45.38.78.58.45.98.47.36.95.96.76.14.8,8.7,5.1,0.5
12,5.04.13.01.01.21.72.31.73.43.43.12.72.21.52.02.42.62.41.82.02.22.53.13.0,5.0,2.6,1.0
13,2.62.73.92.92.92.62.52.62.42.53.54.95.25.74.84.64.54.62.72.01.82.83.43.0,5.7,3.3,1.8
14,3.74.53.93.22.52.92.82.91.51.83.33.63.33.83.63.02.63.02.72.91.40.40.50.7,4.5,2.6,0.4
15,0.70.60.61.22.73.13.33.15.68.612.915.115.314.410.911.912.711.912.49.98.67.85.35.6,15.3,7.7,0.6
16,5.24.93.92.52.72.40.62.41.81.92.22.41.72.54.14.34.04.32.71.81.90.70.91.1,5.2,2.5,0.6
17,1.82.62.72.51.41.01.11.01.61.31.82.23.33.72.62.12.42.10.60.30.70.90.81.1,3.7,1.7,0.3
18,0.81.42.22.11.81.63.01.63.63.13.42.72.52.41.92.72.82.72.93.62.22.42.62.1,4.0,2.5,0.8
19,2.11.92.94.63.84.73.44.74.54.23.52.72.61.91.31.61.41.63.51.41.31.47.35.0,7.3,3.0,1.3
20,1.54.92.85.95.95.74.05.73.51.72.64.55.65.33.63.32.33.34.34.75.65.75.05.2,5.9,4.1,1.5
21,4.75.35.95.75.75.45.75.45.96.46.86.16.25.65.66.46.16.44.75.05.85.65.75.7,6.8,5.7,4.7
22,5.45.55.56.06.67.06.87.06.86.26.66.16.46.85.65.45.45.45.35.35.55.35.45.1,7.1,5.9,5.1
23,5.06.05.05.75.55.24.95.26.25.25.15.64.53.72.93.03.03.03.73.93.54.36.36.5,6.5,4.7,2.9
24,4.64.75.75.55.65.65.95.64.84.54.03.34.13.42.62.32.52.33.84.74.95.04.84.2,5.9,4.4,2.3
25,2.92.31.72.13.03.22.93.22.42.72.82.54.55.26.08.09.48.08.78.28.46.06.05.8,9.7,4.9,1.7
26,5.66.25.65.14.64.25.24.23.32.62.92.62.94.85.85.86.75.87.26.03.33.23.01.3,7.2,4.5,1.3
27,1.82.03.04.54.24.34.54.35.75.34.44.94.23.42.42.72.62.70.71.10.90.61.72.0,5.7,3.1,0.6
28,2.01.21.11.11.00.71.10.71.92.42.62.62.43.13.06.15.76.16.45.15.03.64.13.3,6.8,3.1,0.7
29,1.40.70.41.13.33.42.63.41.82.11.92.15.55.95.33.63.13.68.610.610.611.312.313.7,13.7,5.0,0.4
TOTAL,3.23.53.53.63.63.53.43.53.43.43.83.74.04.34.44.74.74.74.84.64.33.94.23.9,6.9,3.9,1.4
