일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.70.70.70.71.11.11.71.10.31.01.81.73.23.23.33.63.53.62.82.42.32.21.30.2,3.6,1.8,0.2
02,0.91.21.82.53.03.43.03.42.93.02.94.05.04.76.45.86.45.86.65.95.95.36.46.5,6.6,4.3,0.9
03,6.45.54.34.74.84.44.04.42.83.13.83.84.03.43.53.94.13.92.92.41.62.12.41.7,6.4,3.6,1.6
04,1.61.70.81.11.41.11.01.11.62.93.02.93.23.51.73.74.43.74.55.25.03.95.97.6,7.6,3.0,0.8
05,6.65.84.23.83.84.03.54.02.83.03.52.93.84.03.53.12.53.12.41.61.20.80.81.6,6.6,3.1,0.8
06,2.01.92.32.52.32.65.22.64.45.36.97.28.38.17.46.57.56.57.66.25.85.45.03.8,8.3,5.3,1.9
07,4.35.25.55.04.13.24.43.23.23.43.43.74.93.22.12.24.52.24.63.53.22.72.52.4,5.5,3.8,2.1
08,2.72.72.63.31.82.73.32.72.64.52.03.83.33.22.83.22.93.24.35.46.55.44.83.6,6.5,3.5,1.8
09,2.42.02.72.32.02.02.42.01.41.83.53.14.44.13.92.63.42.64.55.33.82.94.05.6,5.6,3.2,1.4
10,6.14.92.86.44.52.72.72.72.14.86.65.21.71.13.23.22.83.22.31.62.12.52.02.7,6.6,3.3,1.1
11,2.72.62.31.30.80.62.20.61.11.52.42.42.42.22.02.62.82.63.02.52.43.42.21.5,3.4,2.1,0.6
12,0.41.92.12.22.10.80.80.81.81.92.11.92.13.13.33.34.13.35.44.43.02.32.81.5,5.4,2.5,0.4
13,2.01.41.30.91.00.70.30.71.72.22.02.33.24.24.53.93.93.92.72.51.81.11.20.8,4.5,2.1,0.3
14,0.91.52.22.82.52.01.72.02.63.33.04.03.13.25.35.44.65.43.42.42.01.92.21.6,5.4,2.8,0.9
15,1.51.72.42.01.72.32.02.32.63.22.41.71.83.73.74.03.54.03.01.71.60.70.31.0,4.0,2.2,0.3
16,1.83.13.23.14.53.22.63.22.93.02.92.33.13.94.33.43.53.43.72.85.31.71.02.4,5.3,3.1,1.0
17,2.32.43.14.14.74.95.04.94.65.46.87.06.67.06.85.65.95.65.14.85.05.03.64.7,7.0,5.0,2.3
18,4.75.55.45.65.35.25.65.26.66.15.54.95.58.26.15.74.95.73.33.43.23.03.13.9,8.2,5.0,3.0
19,3.93.04.33.93.32.83.02.83.13.53.33.02.82.93.03.73.13.73.81.61.40.40.70.5,4.3,2.8,0.4
20,1.11.31.62.32.82.61.62.63.52.21.85.06.56.26.55.86.55.86.56.47.25.85.96.3,7.9,4.4,1.1
21,4.45.04.33.42.93.23.93.23.83.64.24.24.55.44.65.34.95.34.84.33.53.34.13.8,5.4,4.2,2.9
22,3.74.13.43.73.42.72.92.75.15.85.65.35.75.86.05.95.85.94.95.47.06.06.06.0,7.0,5.0,2.7
23,5.24.85.14.64.74.94.84.93.93.63.13.33.73.63.72.72.72.72.73.43.11.61.30.8,5.2,3.5,0.8
24,1.20.71.72.22.52.01.32.02.72.63.12.83.44.54.64.85.04.83.51.91.62.21.81.1,5.0,2.7,0.7
25,1.71.82.22.11.91.31.81.32.82.73.14.03.02.63.43.34.23.31.41.31.61.91.71.8,4.2,2.4,1.3
26,2.52.22.82.42.93.03.13.04.55.16.47.05.73.73.64.14.54.14.34.23.02.42.92.9,7.0,3.8,2.2
27,2.62.83.12.92.72.72.92.73.65.25.66.15.84.85.22.22.72.22.72.82.73.32.93.2,6.1,3.5,2.2
28,3.13.63.32.63.43.53.33.55.35.35.15.25.35.95.23.83.63.83.94.33.83.74.85.0,5.9,4.2,2.6
29,4.64.14.33.73.63.43.13.44.04.24.74.03.84.24.23.73.93.73.73.23.72.82.42.8,4.7,3.7,2.4
30,2.52.43.32.63.02.91.62.92.32.42.53.13.23.63.23.32.83.33.32.32.22.32.32.6,3.6,2.7,1.6
31,2.52.42.12.32.41.62.21.62.62.83.74.54.33.33.82.93.32.94.13.12.62.42.33.1,4.5,2.9,1.6
TOTAL,2.92.92.93.02.92.72.82.73.13.53.83.94.14.24.24.04.14.03.93.53.42.92.93.0,5.7,3.4,1.4
