일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,15.215.215.215.115.014.915.014.914.814.814.914.915.015.015.115.115.115.115.015.015.015.015.015.1,15.2,15.0,14.8
02,15.215.215.315.215.215.115.015.115.014.915.015.015.015.115.215.315.515.315.415.215.215.215.315.4,15.5,15.2,14.9
03,15.515.615.715.815.815.815.615.815.215.215.115.115.215.115.315.515.815.516.016.015.615.315.315.3,16.0,15.5,15.1
04,15.315.415.415.615.715.915.815.915.515.415.315.315.215.215.215.315.515.316.016.115.915.515.415.3,16.1,15.5,15.2
05,15.415.415.415.415.515.715.815.715.915.615.515.515.415.415.415.515.515.515.715.715.815.715.615.6,16.1,15.6,15.4
06,15.515.515.515.515.515.615.615.616.116.416.115.815.615.315.415.415.515.415.916.316.716.616.015.6,16.7,15.8,15.3
07,15.515.315.315.315.315.415.615.416.116.215.815.415.315.215.015.015.115.015.415.615.916.115.915.4,16.2,15.5,15.0
08,15.315.215.115.115.115.215.215.215.415.615.715.515.315.215.215.215.215.215.315.615.715.916.216.1,16.2,15.4,15.1
09,15.715.715.515.415.515.515.515.515.715.816.116.115.715.615.615.515.615.515.515.715.815.916.116.3,16.3,15.7,15.4
10,16.115.815.915.815.715.815.815.815.815.915.916.216.316.015.915.915.915.915.915.816.016.116.216.5,16.5,16.0,15.7
11,16.716.416.216.116.015.915.915.916.016.116.216.516.416.116.016.016.016.016.015.916.016.216.416.5,16.7,16.1,15.9
12,16.616.316.116.116.015.915.915.915.916.016.116.216.416.416.216.116.016.116.016.116.116.216.516.7,16.7,16.2,15.9
13,16.716.716.516.216.216.116.116.116.016.216.216.316.316.516.516.216.216.216.116.116.216.216.416.6,16.7,16.3,16.0
14,16.716.816.816.716.416.316.216.316.016.116.216.316.416.516.516.316.116.315.915.916.016.116.216.2,16.8,16.3,15.9
15,16.416.516.516.316.116.116.116.116.116.116.116.116.116.216.416.817.016.816.516.116.216.316.516.7,17.1,16.4,16.1
16,16.916.916.816.816.716.616.516.616.316.316.316.316.316.416.516.616.616.616.716.516.316.316.316.4,16.9,16.5,16.3
17,16.516.516.416.516.516.416.316.416.416.516.516.516.616.616.616.716.916.717.116.916.716.616.616.7,17.1,16.6,16.3
18,16.716.716.816.816.816.816.816.816.716.816.816.916.916.916.917.017.117.017.417.317.116.916.916.9,17.4,16.9,16.7
19,16.916.917.017.017.117.217.217.217.117.017.017.017.017.017.017.117.217.117.617.717.717.417.117.1,17.7,17.2,16.9
20,17.117.117.217.217.217.417.517.417.517.317.117.117.117.117.117.117.217.117.917.918.218.117.817.4,18.2,17.4,17.1
21,17.317.317.317.317.217.317.617.317.817.717.417.317.217.317.317.317.317.317.618.018.418.517.917.4,18.5,17.5,17.2
22,17.317.317.217.217.217.317.417.317.817.917.717.417.317.317.317.317.317.317.718.018.318.218.618.1,18.6,17.6,17.2
23,17.617.617.617.617.517.617.617.618.018.118.218.117.817.717.717.717.717.717.818.018.218.418.818.7,18.8,17.9,17.5
24,18.218.018.017.917.917.918.017.918.118.418.618.518.118.018.018.018.018.018.118.318.518.819.018.9,19.0,18.2,17.9
25,18.618.218.218.218.218.218.218.218.318.418.618.718.718.518.218.318.318.318.318.418.618.718.919.0,19.0,18.4,18.2
26,19.018.618.518.418.318.418.418.418.518.518.618.818.918.918.618.518.518.518.518.518.618.818.818.8,19.0,18.6,18.3
27,19.219.218.918.718.618.618.618.618.618.718.819.119.219.218.918.718.618.718.618.718.819.019.219.4,19.4,18.9,18.6
28,19.619.519.018.718.818.718.718.718.718.818.818.919.119.219.018.818.718.818.718.818.819.019.119.4,19.6,18.9,18.6
29,19.619.619.519.118.918.918.718.918.618.818.819.019.119.219.219.119.019.118.818.818.918.919.119.2,19.6,19.0,18.6
30,19.419.519.519.319.018.818.918.818.718.818.818.919.019.019.219.219.119.218.918.818.818.918.919.0,19.5,19.0,18.7
31,19.119.119.319.419.118.918.918.918.818.818.818.818.919.119.219.419.419.419.319.219.119.119.119.1,19.4,19.1,18.8
TOTAL,17.016.916.916.816.816.816.816.816.816.916.916.916.916.816.816.816.916.817.017.017.117.117.117.1,17.5,16.9,16.6
