일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.13.72.12.00.70.70.80.71.11.02.02.11.31.31.91.91.31.91.41.10.80.70.60.7,3.7,1.5,0.6
02,1.01.51.51.01.31.21.51.23.53.73.64.13.33.43.83.02.03.01.61.00.70.90.81.2,4.1,2.0,0.7
03,2.41.00.91.71.81.32.11.31.51.72.10.90.92.23.77.88.47.89.99.88.79.28.15.3,9.9,4.3,0.9
04,3.20.80.70.60.71.62.01.61.72.22.83.43.12.63.23.63.03.62.33.03.53.03.22.9,3.6,2.4,0.6
05,2.51.71.72.93.12.72.52.72.22.12.02.21.61.81.62.91.92.91.60.81.72.94.25.5,5.5,2.3,0.8
06,5.22.82.53.03.54.04.74.05.05.55.74.34.04.24.03.24.63.24.93.52.16.59.611.8,11.8,4.8,2.1
07,10.99.56.76.65.65.36.85.310.69.07.67.57.06.67.88.68.68.610.310.09.07.15.44.9,10.9,8.0,4.9
08,5.35.04.44.63.93.33.13.32.42.72.52.61.71.31.62.02.62.02.01.11.82.72.82.9,5.3,2.8,1.1
09,2.02.82.71.72.42.73.02.72.62.53.12.41.81.62.22.51.62.51.52.94.46.14.45.1,6.1,2.8,1.5
10,4.13.65.14.55.35.55.85.52.12.64.25.35.16.06.05.35.95.35.23.63.71.80.81.5,6.2,4.3,0.8
11,1.60.81.11.61.92.62.12.62.42.82.72.93.12.02.72.82.52.82.92.72.52.01.82.0,3.1,2.3,0.8
12,1.72.34.63.74.34.63.84.62.41.20.83.15.45.75.05.87.95.86.06.75.94.14.04.3,7.9,4.3,0.8
13,2.72.10.60.80.52.00.92.01.91.50.61.00.41.13.23.83.53.80.80.80.91.31.62.7,3.8,1.6,0.4
14,2.02.72.11.11.41.31.41.31.20.92.02.43.83.93.03.29.33.28.89.69.08.47.87.3,9.6,4.2,0.9
15,8.07.87.56.16.07.07.47.06.56.75.94.66.07.16.98.38.58.37.96.25.34.13.82.9,8.5,6.5,2.9
16,2.92.22.12.30.80.91.70.92.53.93.32.41.72.11.21.72.61.70.70.60.81.11.01.4,3.9,1.8,0.6
17,1.82.33.02.82.62.52.72.52.11.42.52.22.72.32.92.82.52.82.41.82.12.92.21.9,3.0,2.4,1.4
18,1.73.62.02.42.22.63.12.64.77.66.27.06.96.66.15.04.85.03.02.22.31.40.21.4,7.6,3.7,0.2
19,2.23.24.64.95.75.34.75.34.04.24.43.73.93.94.23.74.43.76.05.55.15.04.64.5,6.0,4.5,2.2
20,4.24.74.44.75.25.74.95.74.54.85.45.76.36.97.48.08.18.07.57.57.46.96.65.6,8.1,6.0,4.2
21,5.34.94.13.94.23.33.23.33.82.72.63.13.75.78.09.011.09.010.812.112.111.410.010.2,12.1,6.6,2.6
22,10.410.910.411.613.112.412.612.413.112.512.412.813.013.613.814.014.314.015.515.716.214.413.610.6,16.2,13.1,10.4
23,12.812.69.59.49.18.47.88.48.110.212.112.914.114.314.514.714.814.714.515.215.415.29.49.1,15.4,11.9,7.4
24,7.86.77.45.78.210.07.210.08.09.012.813.313.813.312.311.810.911.89.99.07.77.38.28.5,13.8,9.5,5.7
25,6.96.34.73.72.83.12.13.12.01.42.11.20.82.95.65.98.35.97.76.54.54.03.80.5,8.3,4.0,0.5
26,1.01.61.81.51.82.02.22.01.91.92.83.02.21.11.31.30.61.30.20.20.81.11.31.6,3.0,1.5,0.2
27,1.41.11.11.11.32.82.32.81.81.31.40.91.22.83.84.24.24.25.85.02.42.41.51.0,5.8,2.4,0.9
28,0.31.54.15.35.94.83.84.81.92.93.02.31.62.34.65.35.25.34.83.54.03.43.22.8,5.9,3.5,0.3
29,1.81.51.41.21.31.41.51.42.42.72.53.63.12.13.65.25.75.25.14.14.83.92.02.1,5.7,2.9,1.2
30,2.11.71.81.62.22.63.32.62.93.53.13.12.42.41.62.42.82.41.91.60.30.50.90.7,3.5,2.1,0.3
31,0.61.10.30.71.71.41.91.41.62.11.51.31.72.93.85.23.75.24.15.37.45.43.83.3,7.4,2.8,0.3
TOTAL,3.83.73.43.43.63.73.63.73.63.84.14.14.14.44.95.35.75.35.45.14.94.74.24.1,7.3,4.3,1.9
