일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.41.31.71.21.12.61.12.61.72.42.73.94.95.86.97.49.27.47.07.26.56.15.86.1,9.2,4.3,0.4
02,6.67.78.68.48.38.28.28.27.27.56.76.46.77.77.97.86.97.86.35.85.34.83.82.9,8.6,6.8,2.9
03,1.91.31.01.11.52.62.62.62.83.13.02.32.22.52.02.93.12.91.71.21.82.02.21.8,3.1,2.1,1.0
04,1.61.40.70.40.81.80.91.81.31.71.31.32.12.42.42.62.82.63.52.73.83.73.31.7,4.2,2.1,0.4
05,0.70.80.70.61.20.40.30.40.51.21.11.61.12.52.82.92.72.92.42.22.11.91.31.8,2.9,1.5,0.3
06,0.61.20.70.81.71.51.41.51.41.71.31.32.32.83.54.33.44.31.92.62.52.73.11.8,4.3,2.0,0.6
07,1.52.32.12.62.62.22.32.22.01.54.45.35.56.14.94.33.84.35.15.03.73.53.53.1,6.1,3.5,1.5
08,3.43.43.32.11.51.91.91.93.02.43.54.74.65.76.56.35.96.35.03.92.83.13.94.6,6.5,3.8,1.5
09,5.02.82.93.23.73.03.93.04.32.63.62.33.83.64.25.23.85.22.12.01.91.30.61.1,5.2,3.1,0.6
10,1.32.21.41.11.31.81.71.82.32.02.92.62.34.03.03.84.13.82.93.43.23.13.71.9,4.1,2.6,1.1
11,0.70.50.60.91.20.40.20.40.71.43.44.34.83.63.53.23.63.23.02.83.32.01.92.5,4.8,2.2,0.2
12,1.80.61.41.01.20.80.90.85.77.26.07.88.06.27.19.49.79.411.111.612.212.911.910.4,12.9,6.6,0.6
13,9.38.88.57.77.27.27.27.24.81.90.82.03.74.64.23.23.73.23.12.41.81.92.12.8,9.3,4.5,0.8
14,2.42.82.52.43.42.93.82.93.43.73.43.64.84.24.64.24.44.24.13.34.33.72.04.0,5.5,3.6,2.0
15,4.42.42.11.51.31.82.21.83.54.05.05.86.45.75.25.86.45.86.87.57.57.36.96.2,7.5,4.8,1.3
16,5.97.58.48.57.65.53.35.53.93.12.62.44.16.06.58.07.08.06.06.76.56.67.67.5,8.5,5.9,2.4
17,7.16.04.33.62.63.43.43.43.03.13.64.42.22.63.53.13.43.13.23.32.42.33.22.9,7.1,3.4,2.2
18,2.93.24.43.95.03.84.43.84.94.45.45.57.77.57.77.08.77.08.16.26.66.05.53.4,9.3,5.7,2.9
19,3.13.63.53.83.71.80.71.81.11.12.14.03.23.44.54.84.84.85.85.34.43.63.93.7,5.8,3.4,0.7
20,3.12.71.71.20.91.21.41.21.62.21.72.83.44.96.05.24.05.22.22.20.30.81.10.4,6.0,2.3,0.3
21,0.71.41.31.41.31.01.01.01.71.91.21.51.83.84.34.43.54.43.43.02.01.01.20.4,4.4,2.0,0.4
22,0.50.80.50.40.40.40.20.41.30.60.50.62.93.64.33.32.13.30.71.92.11.01.21.4,4.3,1.4,0.2
23,1.52.41.81.21.92.32.42.32.32.84.14.05.16.67.97.47.87.49.08.36.85.75.34.6,9.0,4.7,1.2
24,5.45.55.84.55.05.54.95.55.34.03.74.55.87.68.06.15.86.16.45.64.45.04.43.4,8.0,5.3,3.4
25,2.51.21.33.71.90.61.50.61.41.03.03.04.33.52.62.63.32.62.13.23.02.82.82.9,4.3,2.4,0.6
26,2.81.82.73.23.22.32.32.34.14.55.06.68.29.09.69.39.39.38.66.75.55.25.66.0,9.6,5.6,1.8
27,4.64.74.14.74.03.52.83.51.00.91.02.03.64.15.25.66.65.66.55.44.23.11.30.7,6.6,3.7,0.7
28,1.22.11.61.72.11.92.11.91.41.61.92.12.02.12.22.83.22.82.91.92.31.51.91.1,3.2,2.0,1.1
29,1.01.10.50.21.11.51.31.52.91.51.51.53.75.34.55.04.45.03.04.04.03.82.72.5,5.3,2.6,0.2
30,1.31.11.91.90.70.61.30.60.81.21.12.53.74.23.54.44.24.44.55.24.53.93.02.7,5.2,2.6,0.6
31,0.90.80.70.70.70.50.90.50.30.81.23.34.44.14.84.03.74.05.44.76.43.72.61.2,6.4,2.5,0.3
TOTAL,2.82.72.72.62.62.42.32.42.62.52.93.44.24.75.05.05.05.04.64.44.13.73.53.1,6.4,3.5,1.1
