일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,1.91.60.70.80.50.91.40.92.61.81.51.32.84.13.43.54.53.53.73.13.02.52.32.3,4.5,2.4,0.5
02,2.11.81.72.00.70.60.40.60.71.52.52.63.13.33.83.33.03.33.52.82.01.71.30.9,3.8,2.0,0.4
03,0.40.30.80.50.20.61.50.62.51.91.42.11.32.93.43.02.93.02.32.42.11.21.30.5,3.4,1.6,0.2
04,0.70.50.61.21.00.91.60.92.31.62.61.92.52.83.63.53.73.52.61.82.32.02.61.4,3.7,2.0,0.5
05,0.62.22.10.60.61.21.11.21.21.31.42.22.74.34.95.24.65.26.74.22.54.66.74.7,6.7,3.0,0.4
06,2.91.81.21.72.63.12.53.11.00.61.92.64.54.95.55.06.15.07.07.06.53.82.52.3,7.0,3.6,0.6
07,1.72.12.41.52.21.91.61.90.61.11.43.13.53.55.66.76.66.72.44.43.73.00.91.8,6.7,2.8,0.6
08,1.91.81.62.52.01.62.31.62.73.12.52.33.23.24.75.76.05.75.04.22.73.22.52.8,6.0,3.2,1.6
09,2.42.53.44.74.54.74.64.75.15.15.36.05.46.37.07.78.57.78.57.57.96.88.59.4,9.4,6.0,2.4
10,10.09.79.78.89.810.910.110.910.97.87.86.95.38.510.611.813.411.813.112.410.67.86.95.4,14.0,9.7,5.3
11,3.32.62.82.53.33.53.83.54.44.44.94.04.14.14.03.53.93.52.42.62.32.32.02.2,4.9,3.4,2.0
12,1.92.22.22.52.01.71.31.72.72.92.73.33.44.23.22.73.22.72.92.11.51.00.81.0,4.2,2.4,0.8
13,1.31.21.81.80.80.71.40.72.02.22.42.61.73.33.33.12.23.11.41.40.70.81.01.2,3.3,1.7,0.7
14,1.00.90.50.50.60.70.60.71.31.51.52.01.51.83.35.06.25.06.87.26.25.43.83.1,7.2,2.9,0.5
15,2.11.00.30.90.41.00.71.00.71.21.22.95.14.94.44.66.24.66.35.35.36.06.56.0,6.8,3.4,0.3
16,4.53.12.83.43.33.13.63.11.21.32.53.33.03.22.72.52.42.53.73.82.93.02.21.4,4.5,2.9,1.2
17,0.80.60.81.11.70.91.40.91.72.12.72.21.62.22.22.12.12.12.53.31.82.31.71.0,3.3,1.8,0.6
18,1.21.40.80.60.40.20.20.21.41.82.22.83.22.62.53.44.23.44.95.74.83.62.11.6,5.7,2.4,0.2
19,1.40.82.53.00.90.91.20.91.41.01.03.14.44.85.75.55.25.54.65.45.74.64.03.4,5.7,3.2,0.8
20,3.73.01.91.41.92.31.12.31.92.32.51.41.21.11.01.52.31.51.91.00.70.90.51.3,3.7,1.7,0.5
21,0.90.50.60.80.40.60.80.62.13.43.43.43.21.92.41.33.41.33.73.02.83.14.03.9,4.0,2.3,0.4
22,3.32.82.93.02.52.62.62.64.55.35.25.64.52.73.93.22.83.24.34.23.62.42.44.2,5.6,3.5,2.4
23,4.74.33.43.22.01.71.71.72.22.22.84.15.14.35.76.43.96.41.22.83.64.22.72.1,6.4,3.3,1.2
24,1.60.70.30.50.80.20.20.21.10.61.11.41.94.04.44.44.24.43.93.93.23.43.73.9,4.4,2.3,0.2
25,3.63.42.91.50.61.00.91.02.22.42.02.83.33.33.73.74.13.74.74.63.33.02.62.0,4.7,2.8,0.6
26,1.71.11.01.11.41.41.61.42.02.82.61.91.51.64.85.77.05.77.17.34.22.52.32.0,7.9,3.1,1.0
27,1.31.23.23.52.32.12.12.12.22.32.12.11.52.23.14.45.04.45.64.23.12.12.01.8,5.8,2.8,1.2
28,2.22.02.42.53.33.64.13.64.53.63.43.84.04.05.56.25.56.25.34.44.24.04.13.8,6.2,4.0,2.0
29,3.43.04.45.44.63.93.53.94.04.45.13.83.13.02.96.14.66.14.82.51.30.90.71.1,6.1,3.6,0.7
30,0.80.21.01.01.51.01.01.02.01.61.41.52.01.71.91.73.71.71.61.01.01.41.31.7,3.7,1.5,0.2
31,1.31.10.80.61.21.61.21.61.21.01.31.31.73.13.94.14.94.16.46.35.75.35.04.2,6.4,2.9,0.6
TOTAL,2.32.02.02.11.92.02.02.02.52.42.72.93.13.54.14.44.74.44.64.23.63.22.92.7,5.7,3.0,1.0
