일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.13.51.11.81.51.81.81.82.32.92.92.44.44.84.44.66.14.66.76.15.95.55.85.3,6.7,3.8,1.1
02,3.02.02.51.91.72.92.12.93.13.63.43.33.14.34.63.83.43.81.21.61.90.70.61.4,4.6,2.5,0.6
03,1.51.71.41.41.82.12.32.13.03.52.52.02.72.73.63.02.53.01.00.61.00.42.02.0,3.6,2.1,0.4
04,1.40.91.21.21.41.21.81.22.32.01.72.42.73.33.24.85.04.85.64.73.83.32.91.4,5.6,2.7,0.9
05,1.22.01.71.72.52.12.22.12.62.73.13.14.65.03.53.54.53.54.85.04.64.42.91.9,5.4,3.2,1.2
06,1.91.82.41.41.21.21.21.22.52.11.12.12.83.74.24.84.54.85.35.53.02.42.21.7,5.5,2.7,1.1
07,2.13.52.73.03.32.93.92.93.93.33.64.04.14.24.43.33.63.35.03.92.42.32.02.7,5.0,3.5,2.0
08,2.93.13.12.42.63.33.03.33.63.43.72.31.52.95.14.85.94.87.16.24.84.23.72.1,7.1,3.8,1.5
09,0.71.31.11.81.71.21.21.21.72.22.01.93.33.73.83.12.83.14.45.05.44.53.42.3,5.4,2.6,0.7
10,1.71.31.11.31.51.61.51.62.22.21.72.72.52.93.53.85.43.85.35.24.62.71.71.4,5.4,2.7,1.1
11,0.80.81.11.71.60.91.20.91.11.51.11.32.32.84.84.55.24.55.24.64.94.64.84.1,5.6,2.8,0.8
12,2.52.92.11.61.11.21.91.21.92.11.51.41.32.93.64.35.04.35.14.84.53.52.61.7,5.1,2.8,1.1
13,1.11.11.51.30.51.20.51.21.62.43.62.82.94.24.76.17.36.14.83.82.64.03.83.0,7.3,3.0,0.4
14,3.13.53.42.83.14.23.74.22.43.13.13.03.62.52.62.31.72.31.03.12.32.21.61.7,4.2,2.6,1.0
15,3.33.53.53.03.33.23.93.23.83.32.33.63.43.03.02.92.62.93.22.72.51.71.41.7,3.9,3.0,1.4
16,1.32.42.72.53.55.04.05.01.92.62.72.72.92.02.71.71.41.72.70.80.81.51.20.6,5.0,2.2,0.6
17,0.80.60.80.71.20.91.10.91.91.51.12.34.14.13.12.72.92.73.52.31.91.10.70.9,4.1,1.9,0.6
18,0.80.91.00.81.11.01.21.01.41.71.82.22.32.93.85.24.45.23.63.23.22.81.61.3,5.2,2.2,0.8
19,0.60.40.81.41.11.21.01.21.31.91.31.73.13.13.23.53.63.53.22.01.92.72.41.6,4.2,2.0,0.4
20,2.31.60.91.52.82.43.12.43.13.12.64.05.86.05.65.04.15.04.63.62.64.16.26.7,6.7,3.6,0.9
21,6.76.96.96.58.26.85.76.86.77.56.04.13.13.95.55.97.05.96.24.33.43.53.24.3,8.2,5.6,3.1
22,3.72.41.71.61.11.12.81.12.11.81.41.52.72.55.35.75.65.76.15.74.02.73.23.6,6.4,3.2,1.1
23,2.30.81.20.81.21.21.71.22.72.41.91.81.93.53.34.14.94.12.82.43.03.52.63.6,4.9,2.5,0.8
24,3.94.23.73.64.44.44.34.44.15.24.84.03.73.34.55.35.75.34.13.22.92.73.24.0,5.7,4.1,2.7
25,4.03.73.33.54.44.04.44.04.34.34.33.52.83.12.41.92.21.91.11.96.46.05.94.5,6.4,3.7,1.1
26,5.22.83.13.43.12.92.82.93.32.42.52.72.53.73.13.53.23.53.73.43.53.23.43.0,5.2,3.2,2.0
27,2.52.51.92.22.45.85.65.83.63.42.93.42.93.21.82.84.12.83.33.03.03.63.33.0,5.8,3.3,1.8
28,2.72.22.62.23.13.52.73.52.72.21.32.83.33.84.34.75.04.74.74.54.75.66.06.0,6.0,3.7,1.3
29,5.24.02.92.91.82.21.32.21.61.31.31.01.42.01.21.92.81.92.73.44.33.32.83.0,5.2,2.5,1.0
30,3.04.56.17.53.62.43.22.42.92.51.72.23.13.13.24.33.94.32.01.91.74.85.29.0,9.0,3.6,1.7
TOTAL,2.52.42.32.32.42.52.62.52.72.82.52.63.03.43.73.94.23.94.03.63.43.33.13.0,5.6,3.0,1.2
