일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,5.55.65.55.45.55.45.35.45.35.35.35.45.45.45.55.45.55.45.55.65.65.65.75.7,5.7,5.5,5.3
02,5.85.85.85.95.95.95.95.95.85.85.75.65.65.75.65.75.85.75.95.95.95.95.85.8,5.9,5.8,5.6
03,5.75.85.95.95.96.05.86.05.85.75.75.75.75.75.75.85.85.85.95.96.06.05.95.9,6.0,5.8,5.7
04,5.85.85.85.96.06.06.06.05.95.85.85.75.75.75.75.75.85.75.96.06.06.06.05.9,6.0,5.9,5.7
05,5.85.85.95.96.06.16.06.16.16.06.05.95.85.95.96.06.06.06.06.16.26.36.26.2,6.3,6.0,5.8
06,6.16.16.16.26.26.36.36.36.36.26.26.16.16.16.16.26.26.26.36.36.46.46.46.4,6.4,6.2,6.1
07,6.46.46.46.46.56.56.66.56.66.66.56.46.46.36.46.46.46.46.56.56.66.66.76.7,6.7,6.5,6.3
08,6.76.66.66.66.76.76.86.76.96.86.96.86.86.76.76.76.86.76.96.96.97.07.07.0,7.0,6.8,6.6
09,7.07.07.07.07.07.07.17.07.27.27.27.27.27.27.17.17.17.17.27.37.37.47.57.5,7.5,7.2,7.0
10,7.47.37.27.27.27.27.37.27.47.47.57.57.57.47.47.47.47.47.47.57.67.67.77.7,7.7,7.4,7.2
11,7.77.67.67.67.57.57.67.57.87.77.77.77.87.87.87.87.77.87.87.98.07.97.98.0,8.0,7.7,7.5
12,8.07.97.97.97.97.87.97.88.08.18.08.08.18.08.08.08.08.07.97.98.08.08.07.9,8.1,8.0,7.8
13,7.97.87.87.87.77.67.67.67.67.87.87.87.77.87.77.77.87.77.77.87.87.97.98.0,8.0,7.8,7.5
14,7.97.87.77.67.67.57.57.57.57.47.77.67.57.67.67.57.67.57.87.77.77.87.87.8,7.9,7.6,7.4
15,7.87.87.77.77.77.77.77.77.87.77.87.87.87.87.87.97.97.98.08.08.08.18.28.1,8.2,7.9,7.7
16,8.28.18.18.18.18.18.18.18.08.08.08.08.18.18.28.28.28.28.38.38.38.38.38.3,8.3,8.2,8.0
17,8.38.38.38.38.38.38.28.38.08.07.98.08.08.08.08.18.18.18.08.07.97.97.87.8,8.3,8.1,7.8
18,7.87.97.98.18.18.18.28.17.97.87.77.87.87.87.87.87.97.88.08.18.18.08.07.9,8.2,7.9,7.7
19,7.98.08.08.18.18.18.28.18.18.07.97.87.87.87.97.97.97.98.18.18.28.28.28.1,8.2,8.0,7.8
20,8.18.18.18.28.28.28.28.28.28.28.18.18.18.08.18.18.18.18.28.28.38.38.48.4,8.4,8.2,8.0
21,8.58.48.38.38.48.58.58.58.68.68.68.48.38.38.38.48.48.48.48.58.68.88.98.8,8.9,8.5,8.3
22,8.78.68.68.68.78.78.88.78.88.88.98.88.88.78.78.78.88.78.98.98.99.09.09.1,9.1,8.8,8.6
23,9.19.09.08.99.09.09.09.09.29.29.29.29.29.29.19.09.19.09.19.39.29.29.39.3,9.3,9.1,8.9
24,9.49.49.39.19.09.19.19.19.39.49.49.39.49.49.49.49.29.49.49.49.69.69.59.4,9.6,9.3,9.0
25,9.59.49.39.39.29.29.29.29.59.59.49.59.49.59.59.59.39.59.49.49.69.69.69.5,9.6,9.4,9.2
26,9.59.59.59.49.49.39.49.39.59.69.59.59.59.59.69.79.79.79.79.79.89.89.89.8,9.8,9.6,9.3
27,9.79.79.69.59.59.49.49.49.69.69.59.59.59.69.69.69.69.69.69.69.79.79.89.8,9.8,9.6,9.4
28,9.89.79.69.59.59.59.49.59.59.59.59.59.59.59.69.59.59.59.69.69.69.79.79.7,9.8,9.6,9.4
29,9.79.79.79.69.69.59.49.59.59.59.59.59.69.69.69.69.69.69.59.59.69.79.79.8,9.8,9.6,9.4
30,9.99.99.99.99.89.79.79.79.69.69.69.69.69.79.89.89.89.89.79.79.79.79.79.9,9.9,9.7,9.6
31,10.110.110.010.010.010.110.010.19.99.89.89.89.89.89.89.99.99.910.010.010.09.99.99.8,10.1,9.9,9.8
TOTAL,7.97.97.97.97.97.97.97.97.97.97.97.97.87.87.97.97.97.97.98.08.08.18.18.1,8.1,7.9,7.7
