일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,3.22.62.53.03.64.64.14.64.14.73.02.21.63.96.57.36.07.34.73.43.12.22.02.8,7.3,3.8,1.6
02,3.23.33.12.52.52.82.82.82.32.73.83.81.87.93.82.62.42.64.98.78.910.09.59.3,10.0,4.5,1.8
03,7.98.78.86.66.15.63.85.63.02.91.71.00.50.41.25.15.35.14.84.03.23.64.13.0,8.8,4.2,0.4
04,1.11.12.31.92.02.12.12.11.82.22.41.71.01.41.41.81.81.81.30.70.91.11.51.5,2.4,1.6,0.7
05,2.22.01.91.92.92.52.32.51.52.82.43.02.61.92.11.81.61.80.20.60.30.71.31.0,3.0,1.8,0.2
06,0.91.71.91.62.62.52.72.53.23.24.03.35.25.35.55.24.75.210.411.411.311.711.611.7,11.7,5.4,0.9
07,12.411.312.112.09.97.34.87.31.51.72.73.33.84.14.44.64.24.63.32.63.04.04.14.4,12.4,5.3,1.5
08,4.04.03.42.32.73.74.23.74.94.54.86.36.27.86.86.85.96.85.05.15.55.25.05.2,7.8,5.0,2.3
09,5.04.34.14.24.64.73.64.73.22.43.54.95.44.25.13.52.53.50.61.40.02.52.10.7,5.4,3.3,0.0
10,0.60.70.10.10.82.42.22.41.11.10.61.01.81.02.33.72.63.71.82.31.31.22.83.8,3.8,1.6,0.1
11,2.71.10.31.21.92.02.32.03.42.42.41.84.33.54.34.24.04.22.92.82.21.61.42.2,4.3,2.5,0.3
12,2.93.13.66.07.45.75.95.75.04.84.23.73.92.63.44.55.04.53.62.93.42.71.81.8,7.4,4.1,1.8
13,1.51.40.31.02.23.43.13.41.81.71.41.31.22.31.60.72.10.70.82.32.12.41.92.7,3.4,1.8,0.3
14,2.42.52.22.53.23.13.53.13.23.43.13.93.53.63.63.73.93.73.74.54.02.82.43.1,4.5,3.3,2.2
15,3.02.42.71.83.23.93.03.92.64.04.54.39.012.711.99.57.99.58.69.28.99.19.411.0,12.7,6.4,1.8
16,9.99.510.69.411.112.812.212.813.614.315.215.816.515.414.713.213.913.216.816.315.816.016.316.1,16.8,14.0,9.4
17,15.59.29.08.88.58.49.08.44.24.64.33.43.53.16.16.06.96.05.94.84.74.45.45.1,15.5,6.4,3.1
18,5.25.35.45.05.66.75.76.74.85.25.44.85.96.44.55.36.15.35.05.54.03.74.13.0,6.7,5.2,3.0
19,4.14.03.34.85.04.64.64.64.44.23.43.02.61.81.30.70.30.71.82.22.42.12.21.2,5.2,2.9,0.3
20,3.07.410.811.811.313.79.813.78.711.611.411.912.19.18.58.98.68.98.08.37.86.56.86.6,13.7,9.1,3.0
21,5.72.73.43.74.64.53.04.53.62.83.03.02.41.26.78.07.58.08.07.53.92.62.23.3,8.0,4.4,1.2
22,3.32.74.28.26.04.83.64.83.43.33.43.53.42.42.04.66.74.66.56.15.14.13.74.0,8.2,4.4,2.0
23,3.23.64.34.44.83.52.63.52.83.53.83.83.83.03.33.62.73.62.32.53.12.82.11.7,4.8,3.2,1.7
24,2.12.02.02.02.42.11.22.12.12.72.32.62.81.61.82.41.42.42.22.52.11.90.91.3,2.8,2.0,0.9
25,1.12.71.92.02.02.11.92.11.43.38.54.95.24.44.93.84.43.83.94.12.01.51.70.9,8.5,3.1,0.9
26,1.41.51.61.71.81.72.41.72.12.93.11.71.71.41.21.61.71.61.81.82.12.01.21.1,3.1,1.8,1.1
27,0.81.31.41.01.21.21.41.21.51.42.00.71.21.30.81.71.41.71.20.50.20.50.91.2,2.3,1.2,0.2
28,0.61.30.40.70.20.11.30.11.41.41.61.51.71.00.61.21.91.22.72.72.41.50.91.0,2.7,1.3,0.1
29,1.00.80.80.91.61.82.01.81.91.52.22.01.60.90.80.81.00.80.70.60.50.60.70.3,2.2,1.1,0.3
30,0.51.30.91.41.71.51.21.52.42.02.43.43.12.92.82.92.32.92.73.13.02.02.00.8,3.4,2.1,0.5
31,2.72.73.95.24.34.510.84.511.312.611.110.911.411.510.810.49.710.47.04.65.13.23.62.4,12.6,7.5,2.4
TOTAL,3.63.53.73.84.14.24.04.23.63.94.13.94.24.24.34.54.44.54.34.43.93.73.73.7,7.1,4.0,1.5
