일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,2.21.51.30.40.71.61.21.61.42.91.51.83.83.94.44.94.14.92.61.20.32.73.73.3,4.9,2.3,0.3
02,2.11.92.22.62.93.22.53.23.03.24.06.16.66.25.56.87.06.87.47.36.05.15.57.0,7.4,4.7,1.9
03,5.03.63.43.82.41.52.11.51.41.23.73.85.34.46.76.05.56.04.74.83.63.11.92.2,6.7,3.7,1.2
04,1.91.82.32.01.71.31.31.32.93.22.83.44.04.05.04.82.74.83.22.94.12.11.81.3,5.0,2.7,1.3
05,1.72.92.52.11.62.02.42.03.43.12.72.32.83.03.53.03.13.02.42.31.91.31.10.8,3.5,2.4,0.8
06,0.30.20.60.72.12.22.72.21.92.52.93.74.14.26.05.85.95.85.74.83.13.12.41.3,6.3,3.1,0.2
07,1.71.72.21.71.82.42.42.42.93.13.13.53.23.04.23.32.93.35.45.74.93.33.22.0,5.7,3.0,1.7
08,2.52.82.62.72.92.93.22.93.05.23.93.04.72.94.58.23.18.23.83.33.12.22.63.0,8.2,3.4,2.2
09,4.05.15.33.84.33.52.53.52.91.42.14.14.13.84.84.24.14.21.00.81.72.73.23.9,5.3,3.3,0.8
10,3.63.54.73.93.82.93.42.93.84.74.33.72.92.02.43.59.73.52.02.43.61.92.51.8,9.7,3.5,1.8
11,2.12.52.91.91.91.22.21.22.22.42.43.85.45.65.44.63.74.64.23.44.33.42.01.5,5.6,3.1,1.2
12,0.80.70.92.11.93.52.33.51.70.42.14.34.65.55.56.25.36.24.13.93.65.65.14.8,6.2,3.4,0.4
13,4.14.44.25.23.71.70.91.71.01.82.33.74.05.35.85.35.45.35.54.84.13.93.32.5,5.8,3.7,0.7
14,2.02.22.11.61.72.52.52.51.52.42.94.54.54.15.35.45.25.45.64.64.53.74.13.1,5.6,3.5,1.5
15,3.14.13.83.62.42.31.52.32.21.41.83.44.35.04.75.55.15.55.94.74.94.13.53.0,5.9,3.7,1.4
16,2.62.52.12.51.21.32.21.31.02.13.13.34.24.74.95.15.25.15.24.95.34.63.93.5,5.3,3.4,1.0
17,3.22.72.51.81.00.50.20.50.81.12.34.35.75.65.75.55.15.55.34.44.03.63.42.9,5.7,3.2,0.2
18,2.51.82.82.72.82.12.52.12.32.33.64.24.64.85.45.65.25.66.27.06.75.34.13.3,7.0,3.9,1.8
19,3.43.72.72.02.32.52.02.51.52.12.02.42.25.75.94.73.24.73.72.41.32.31.61.7,5.9,2.8,1.3
20,1.41.91.31.11.10.40.70.42.31.92.31.52.71.22.02.83.22.82.62.02.62.02.23.3,4.0,2.0,0.4
21,2.52.72.31.81.21.00.71.01.93.03.03.03.77.17.47.86.87.88.06.75.94.92.93.0,8.0,4.0,0.6
22,4.85.55.66.56.44.84.44.84.64.95.03.83.94.44.64.04.24.03.74.02.92.02.01.7,6.5,4.3,1.7
23,1.31.71.41.82.01.62.41.61.32.33.64.94.73.93.34.14.94.14.13.93.33.52.41.1,4.9,2.9,1.1
24,1.21.20.70.80.40.80.60.82.32.62.32.54.35.25.66.26.06.25.73.63.22.31.42.1,6.2,2.9,0.4
25,1.81.00.90.30.50.71.10.72.13.02.72.62.73.72.94.54.94.52.04.55.93.84.13.3,5.9,2.6,0.3
26,3.84.94.95.13.33.73.83.75.45.14.74.24.95.25.05.25.05.25.35.66.04.95.14.8,6.0,4.8,3.3
27,5.04.95.46.25.53.83.53.82.73.02.64.03.64.64.34.03.44.04.42.52.12.82.93.3,6.2,3.8,2.1
28,3.22.54.55.14.53.75.43.75.03.73.95.54.54.75.65.45.85.44.33.32.83.03.03.1,5.8,4.3,2.5
29,2.62.22.12.62.12.33.32.33.23.42.52.32.03.25.15.86.45.85.16.05.54.64.65.0,6.4,3.8,2.0
30,5.54.84.04.44.03.53.33.52.43.73.12.62.42.12.02.21.82.21.81.30.60.31.71.5,5.5,2.7,0.3
TOTAL,2.72.82.82.72.52.22.32.22.52.83.03.54.04.34.85.04.85.04.44.03.73.33.02.8,6.0,3.4,1.2
