일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,18.218.218.318.418.518.819.118.819.519.118.418.218.118.118.118.218.418.219.519.819.819.618.918.4,19.8,18.7,18.1
02,18.218.318.318.318.318.418.718.419.219.118.918.718.618.518.518.618.718.619.219.419.419.519.519.6,19.6,18.8,18.2
03,19.219.119.019.119.019.119.319.119.419.419.319.319.019.019.019.019.019.019.619.819.920.120.019.9,20.1,19.3,19.0
04,19.619.319.319.319.319.319.319.319.719.719.719.719.719.519.419.419.419.419.619.819.919.920.019.9,20.0,19.6,19.3
05,20.019.719.619.719.719.719.619.719.819.819.819.920.019.819.719.819.819.819.819.920.120.120.020.1,20.1,19.8,19.6
06,20.219.919.819.719.719.719.819.719.920.020.220.220.220.320.120.120.120.120.220.220.320.420.520.8,20.8,20.1,19.7
07,20.720.620.420.420.120.220.220.220.420.320.420.520.620.520.420.220.220.220.320.420.420.620.620.6,20.7,20.4,20.1
08,20.620.620.520.320.320.320.320.320.320.420.420.420.520.820.720.520.420.520.420.520.620.620.720.8,20.8,20.5,20.2
09,20.820.820.720.620.520.520.420.520.520.620.620.720.820.820.920.920.920.920.720.720.820.820.921.0,21.0,20.7,20.4
10,21.021.121.121.020.920.820.820.820.520.620.720.820.921.021.121.121.021.120.720.620.720.720.820.9,21.1,20.8,20.5
11,20.921.021.121.221.020.920.820.920.720.620.720.820.921.021.121.321.321.321.120.820.720.720.820.8,21.3,20.9,20.6
12,20.921.121.121.321.321.221.021.220.820.820.720.820.820.921.021.321.521.321.621.521.020.720.720.8,21.6,21.1,20.7
13,20.920.921.021.221.321.421.321.420.920.720.720.720.720.820.921.021.321.021.721.621.420.920.720.8,21.7,21.1,20.7
14,20.820.820.820.921.121.221.321.221.120.920.720.720.720.820.820.921.120.921.521.821.821.421.021.0,21.8,21.1,20.7
15,20.920.921.021.021.021.221.321.221.421.221.020.920.920.921.021.021.121.021.521.621.922.021.721.4,22.0,21.2,20.9
16,21.421.321.321.321.421.421.621.421.721.621.421.321.121.121.221.321.421.321.822.122.422.422.021.6,22.4,21.6,21.1
17,21.421.521.521.521.521.521.521.521.821.921.821.821.621.521.621.621.721.621.922.122.222.322.422.3,22.4,21.8,21.4
18,21.921.921.921.921.921.921.921.922.122.122.222.122.122.122.022.022.122.022.222.322.322.522.622.7,22.7,22.1,21.9
19,22.522.322.222.222.222.222.322.222.422.422.522.522.522.522.422.322.322.322.422.622.622.722.822.9,22.9,22.4,22.2
20,22.922.622.522.422.322.322.422.322.522.722.722.722.822.822.722.522.522.522.622.722.822.923.023.1,23.1,22.6,22.3
21,22.922.722.522.522.322.322.322.322.522.622.722.722.722.622.622.522.422.522.522.622.722.722.822.9,22.9,22.6,22.3
22,22.922.722.622.522.522.522.522.522.522.522.722.722.722.722.622.522.522.522.522.522.622.722.822.9,22.9,22.6,22.5
23,22.922.822.922.722.622.622.622.622.722.722.722.822.822.923.023.122.923.122.822.822.923.123.123.1,23.1,22.8,22.6
24,23.223.223.123.122.922.922.922.922.922.923.023.123.223.323.323.122.923.122.822.822.923.023.123.3,23.3,23.0,22.8
25,23.323.423.423.223.122.923.022.923.023.023.023.123.223.423.423.323.123.322.822.822.822.922.923.0,23.4,23.1,22.8
26,23.223.223.323.223.123.022.923.022.922.922.922.923.123.123.123.123.023.122.722.722.722.722.822.8,23.3,23.0,22.7
27,22.822.923.023.123.223.022.923.022.722.722.722.822.923.023.123.223.323.223.022.822.722.722.722.7,23.3,22.9,22.7
28,22.822.923.023.123.223.022.923.022.522.522.522.522.622.722.822.923.022.923.022.822.622.422.422.5,23.2,22.8,22.4
29,22.622.622.622.722.822.822.822.822.622.522.422.322.422.522.522.622.722.622.822.722.622.422.222.3,22.8,22.6,22.2
30,22.322.422.422.422.522.622.722.622.622.522.422.322.222.322.322.522.622.523.123.222.722.622.322.2,23.2,22.5,22.2
TOTAL,21.421.321.321.321.321.321.321.321.421.421.321.321.321.421.421.421.421.421.521.621.621.621.621.6,21.9,21.4,21.1
