일,000102030405060708091011121314151617181920212223,최대,평균,최소
01,0.60.70.61.51.01.01.11.01.41.51.21.31.94.04.84.63.74.64.14.43.92.31.51.6,4.8,2.3,0.6
02,1.11.51.51.61.01.01.31.02.13.13.53.22.92.41.82.83.32.84.51.52.22.92.42.2,4.6,2.3,1.0
03,1.50.70.91.31.82.52.42.52.93.44.23.52.81.63.94.73.44.73.04.44.41.61.21.0,4.7,2.6,0.7
04,0.60.61.01.40.81.51.01.52.32.73.03.95.74.85.76.26.16.22.93.74.24.34.95.0,6.2,3.3,0.6
05,4.24.34.95.66.26.16.66.15.95.24.03.76.15.44.34.95.64.94.43.94.66.54.94.3,6.6,5.1,3.7
06,4.94.43.84.64.75.34.75.34.93.53.63.23.33.22.62.62.22.62.92.63.34.45.12.3,5.3,3.7,2.2
07,1.01.52.12.01.03.10.93.12.33.43.04.44.74.96.07.47.47.48.69.49.19.99.78.0,9.9,5.0,0.9
08,7.68.27.47.46.03.02.33.04.34.16.26.14.94.04.55.95.75.95.66.45.13.13.71.5,8.2,5.1,1.5
09,1.60.70.61.21.41.71.91.71.52.62.02.43.23.03.64.64.74.63.32.52.32.21.91.7,4.7,2.4,0.6
10,1.52.12.32.02.43.13.33.12.83.65.05.44.84.85.54.34.94.34.14.33.93.02.92.3,5.5,3.6,1.5
11,0.83.04.33.22.62.23.52.25.65.97.66.77.16.26.06.06.26.03.12.74.62.32.94.1,7.6,4.4,0.8
12,4.44.23.23.33.41.31.21.31.20.82.04.35.54.22.43.23.13.22.52.72.50.71.43.3,5.5,2.8,0.7
13,1.91.73.11.71.81.41.81.42.31.71.52.24.34.93.82.93.32.90.90.30.10.60.40.6,4.9,2.0,0.1
14,0.70.20.60.61.00.71.80.71.51.72.02.31.92.32.31.51.11.52.52.11.50.70.30.1,2.5,1.3,0.1
15,0.81.20.90.41.02.71.92.73.11.71.12.94.62.80.50.80.70.81.11.01.31.10.70.9,4.6,1.5,0.4
16,0.80.81.63.51.51.11.51.12.22.22.42.01.81.00.91.11.11.11.51.51.31.10.81.1,3.5,1.5,0.8
17,1.20.50.60.61.21.21.91.21.62.01.72.32.21.61.00.91.50.90.70.40.20.41.73.4,3.4,1.3,0.2
18,3.44.44.53.43.42.93.42.94.64.24.54.65.04.72.93.81.43.80.60.60.30.91.40.7,5.0,3.0,0.3
19,0.40.92.22.23.02.71.92.73.42.22.02.21.51.11.51.60.71.60.70.91.60.90.60.5,3.4,1.6,0.4
20,0.40.30.60.80.80.70.70.70.70.40.61.31.31.40.91.52.11.52.01.21.12.81.31.7,2.8,1.2,0.3
21,1.32.12.73.84.15.05.55.04.35.05.85.35.63.82.04.53.04.56.65.46.87.06.35.2,7.0,4.7,1.3
22,4.32.43.93.12.71.73.31.73.73.03.32.23.05.86.57.27.37.25.34.04.14.52.41.0,7.3,3.9,1.0
23,0.91.31.62.52.72.82.82.82.92.22.22.11.24.15.45.04.55.02.44.04.33.12.52.6,5.4,2.9,0.9
24,2.80.61.02.42.12.22.22.21.12.13.23.24.34.05.95.64.55.62.71.92.22.41.90.8,5.9,2.7,0.6
25,1.92.73.73.21.72.01.92.03.74.55.85.65.34.64.14.03.04.01.70.40.52.74.24.6,5.8,3.2,0.4
26,5.04.93.61.91.72.33.22.35.68.09.58.99.49.28.88.88.28.86.75.34.53.43.02.3,9.5,5.7,1.7
27,1.51.11.41.61.91.61.41.62.32.22.62.24.04.54.14.84.24.81.50.90.40.60.81.3,4.8,2.2,0.4
28,1.91.50.90.50.92.73.12.72.84.13.62.12.31.31.72.02.02.00.80.71.64.44.03.1,4.4,2.1,0.5
29,3.12.71.91.62.12.73.32.73.53.97.05.33.95.27.56.26.26.24.86.610.99.89.58.7,10.9,5.2,1.6
30,8.07.66.23.83.22.02.02.02.93.13.43.23.93.95.45.76.15.75.05.04.74.14.45.5,8.0,4.4,2.0
TOTAL,2.32.32.52.42.32.32.52.33.03.13.63.63.93.83.94.23.94.23.23.03.23.13.02.7,5.8,3.1,0.9
