어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,4통,PAN(펜),521,21.5,"52,900","43,400","49,300"
(냉)명태,러시아,3통,PAN(펜),131,21.5,"52,900","45,900","47,100"
(냉)명태,(원양)러시아,8통,PAN(펜),730,20.0,"24,600","16,000","24,500"
(냉)명태,(원양)러시아,6통,PAN(펜),"2,059",20.0,"35,700","35,700","35,700"
(냉)명태,러시아,8통,PAN(펜),20,21.5,"36,400","36,400","36,400"
(냉)명태,(원양)러시아,8통,PAN(펜),5,21.5,"50,000","50,000","50,000"
(냉)명태,(원양)러시아,7통,PAN(펜),"2,167",20.0,"35,100","35,100","35,100"
(냉)명태,(원양)러시아,5통,PAN(펜),"2,048",20.0,"35,400","35,400","35,400"
(냉)명태(H/G),러시아,2L,PAN(펜),10,16.5,"36,000","36,000","36,000"
(냉)명태포,러시아,8/10,CT/(BT),25,7.5,"25,300","25,300","25,300"
(냉)명태포,러시아,중,CT/(BT),800,6.0,"24,600","23,000","23,400"
(냉)명태포,러시아,12/15,CT/(BT),30,10.0,"55,400","55,400","55,400"
