어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(선)명태,러시아,대,S/P,45,12.0,"58,000","15,000","29,300"
(냉)명태,러시아,6통,PAN(펜),100,21.5,"48,000","48,000","48,000"
(냉)명태,러시아,4통,PAN(펜),"1,734",21.5,"48,500","47,400","48,100"
(냉)명태,러시아,3통,PAN(펜),113,21.5,"49,500","49,000","49,400"
(냉)명태,러시아,7통,PAN(펜),301,21.5,"44,400","44,000","44,100"
(냉)명태,러시아,8통,PAN(펜),71,21.5,"38,000","34,000","34,300"
(냉)명태,러시아,5통,PAN(펜),832,21.5,"47,000","46,900","47,000"
(냉)명태포,러시아,중,CT/(BT),20,6.0,"23,000","23,000","23,000"
(냉)명태포,러시아,8/10,CT/(BT),30,7.5,"25,100","25,100","25,100"
(냉)명태포,러시아,12/15,CT/(BT),30,10.0,"51,500","51,500","51,500"
