어종,산지,규격,포장,수량,중량,낙찰고가,낙찰저가,평균가
(냉)명태,러시아,3통,PAN(펜),78,21.5,"47,700","47,700","47,700"
(냉)명태,러시아,6통,PAN(펜),"1,650",20.0,"43,900","43,900","43,900"
(냉)명태,러시아,3통,PAN(펜),690,20.0,"41,400","12,000","38,800"
(냉)명태,러시아,9통,PAN(펜),150,20.0,"27,600","27,600","27,600"
(냉)명태,러시아,7통,PAN(펜),50,21.5,"44,300","43,200","43,900"
(냉)명태,러시아,7통,PAN(펜),"1,650",20.0,"38,700","38,700","38,700"
(냉)명태,러시아,5통,PAN(펜),"1,030",20.0,"41,000","41,000","41,000"
(냉)명태,러시아,4통,PAN(펜),400,20.0,"41,000","12,000","40,100"
(냉)명태,러시아,8통,PAN(펜),620,20.0,"29,100","23,600","27,600"
(냉)명태,러시아,5통,PAN(펜),240,21.5,"45,900","45,900","45,900"
(냉)명태포,러시아,10/12,CT/(BT),20,10.0,"47,200","47,200","47,200"
(냉)명태포,러시아,중,CT/(BT),70,6.0,"23,000","22,900","22,900"
